,Zip Code,Square Footage,List Price,Sold Price Per Foot,Sold Price,Sold Date
56,78759,2655,650000,237.29,630000,8/31/2015
57,78731,2757,635000,228.51,630000,8/18/2015
58,78731,2224,630000,284.62,633000,7/15/2015
59,78731,2392,665000,266.3,637000,9/15/2015
60,78731,2782,619900,230.05,640000,6/25/2015
61,78731,2398,635000,268.97,645000,12/18/2015
62,78759,2456,635000,262.62,645000,7/24/2015
63,78731,2622,699000,247.9,650000,10/30/2015
64,78731,3012,675000,215.8,650000,9/30/2015
65,78731,3675,690000,178.23,655000,8/24/2015
66,78731,2932,699000,226.64,664500,11/30/2015
67,78731,2789,700000,238.44,665000,12/1/2015
68,78759,3020,679000,221.85,670000,8/27/2015
69,78731,2683,699000,251.58,675000,12/29/2015
70,78731,2289,674900,295.33,676000,11/2/2015
71,78731,3095,699900,220.36,682000,9/11/2015
72,78731,3153,710000,216.78,683500,9/17/2015
73,78731,3093,675000,221.47,685000,7/6/2015
74,78731,2849,699000,240.96,686500,9/8/2015
75,78731,2340,685000,294.87,690000,7/30/2015
76,78731,3230,699000,214.24,692000,8/31/2015
77,78731,3122,719500,222.07,693293,8/31/2015
78,78731,2945,695000,235.99,695000,10/15/2015
79,78731,3231,699500,216.5,699500,8/26/2015
80,78731,3465,727600,202.02,700000,7/16/2015
81,78759,2123,679900,332.08,705000,12/21/2015
82,78731,2708,699000,262.56,711000,11/16/2015
83,78759,3601,749750,201.33,725000,11/19/2015
84,78731,2945,725000,246.18,725000,6/12/2015
85,78759,2486,735000,295.66,735000,8/6/2015
86,78731,2794,760000,263.06,735000,10/29/2015
87,78731,2600,750000,286.54,745000,12/17/2015
88,78759,3303,759000,227.37,751000,10/30/2015
89,78731,3018,785000,251.82,760000,10/5/2015
90,78731,3639,799000,211.6,770000,12/23/2015
91,78731,4792,825000,164.86,790000,6/19/2015
92,78731,3586,799900,221.7,795000,9/30/2015
93,78731,2753,825000,290.59,800000,10/16/2015
94,78731,3673,850000,217.81,800000,8/24/2015
95,78731,3275,799900,245.5,804000,7/20/2015
96,78731,3519,850000,236.43,832000,9/22/2015
97,78731,3561,819000,234.48,835000,8/26/2015
98,78731,3411,870000,248.61,848000,11/16/2015
99,78731,2767,865000,320.74,887500,9/22/2015
100,78731,3713,925000,249.12,925000,8/13/2015
101,78731,3014,948900,308.39,929500,10/26/2015
102,78731,3941,959990,243.32,958916,9/29/2015
103,78731,4711,1100000,221.68,1044330,8/14/2015
104,78731,3674,1199000,322.54,1185000,12/14/2015
105,78731,4456,1395000,299.6,1335000,12/11/2015
106,78731,4423,1395000,310.31,1372500,12/8/2015
107,78731,1164,408000,340.21,396000,7/13/2015
108,78731,2159,425000,191.06,412500,8/21/2015
109,78731,1848,415000,224.57,415000,7/23/2015
110,78703,1164,450000,365.12,425000,12/29/2015
111,78703,784,525000,542.09,425000,9/1/2015
112,78731,1088,450000,400.74,436000,10/23/2015
113,78703,656,465000,708.84,465000,11/4/2015
114,78703,958,450000,485.39,465000,8/7/2015
115,78731,2155,479000,218.33,470500,12/15/2015
116,78703,1180,500000,399.15,471000,7/23/2015
117,78731,2270,475500,209.47,475500,12/21/2015
118,78703,912,479000,548.25,500000,7/15/2015
119,78731,2376,500000,212.54,505000,12/8/2015
120,78703,960,525000,530.47,509250,7/1/2015
121,78731,2169,495000,237.44,515000,9/30/2015
122,78703,1381,530000,378.71,523000,11/16/2015
123,78703,1518,560000,347.07,526852,11/25/2015
124,78731,2298,530000,230.64,530000,11/5/2015
125,78731,2127,552000,263.28,560000,8/24/2015
126,78703,1373,595000,415.15,570000,10/1/2015
127,78703,1120,599999,510.71,572000,8/28/2015
128,78703,1082,585000,537.55,581628,12/3/2015
129,78703,1675,629900,352.24,590000,12/21/2015
130,78703,1279,619995,464.43,594000,8/5/2015
131,78731,2621,599000,227.01,595000,8/24/2015
132,78703,2095,640000,286.4,600000,12/17/2015
133,78703,1820,575000,330.77,602000,7/15/2015
134,78731,1754,650000,347.78,610000,7/9/2015
135,78703,2388,634900,257.91,615900,7/24/2015
136,78703,1564,629000,396.42,620000,9/24/2015
137,78703,1739,684900,366.3,637000,7/30/2015
138,78703,1281,649000,498.83,639000,8/21/2015
139,78703,1721,649900,377.69,650000,10/14/2015
140,78703,1265,650000,517.79,655000,9/4/2015
141,78731,1713,659900,383.19,656400,9/4/2015
142,78703,1690,699000,389.94,659000,10/1/2015
143,78703,2489,725000,271.19,675000,6/18/2015
144,78731,3524,689000,193.67,682500,8/5/2015
145,78703,1875,719000,365.33,685000,10/7/2015
146,78703,1084,699987,635.61,689000,12/18/2015
147,78703,1701,689000,405.06,689000,8/18/2015
148,78731,2095,745000,333.65,699000,9/14/2015
149,78703,1654,699000,425.63,704000,7/2/2015
150,78731,2557,700000,275.71,705000,8/10/2015
151,78731,3635,735000,197.8,719000,12/31/2015
152,78703,1749,719000,411.09,719000,9/21/2015
153,78703,1740,749950,419.54,730000,8/7/2015
154,78731,4322,799900,172.37,745000,10/30/2015
155,78703,1748,745000,426.2,745000,7/17/2015
156,78703,2544,775000,293.63,747000,10/15/2015
157,78703,2057,749000,364.12,749000,12/4/2015
158,78703,3924,700000,191.13,750000,7/31/2015
159,78703,2004,774900,374.25,750000,10/9/2015
160,78731,2059,800000,364.25,750000,7/30/2015
161,78731,2194,775000,341.84,750000,8/24/2015
162,78731,2608,765000,293.33,765000,11/12/2015
163,78703,1815,799000,427.82,776500,10/23/2015
164,78703,2059,795000,379.69,781775,8/14/2015
165,78703,2106,797900,377.23,794448,11/24/2015
166,78703,2861,849000,277.87,795000,11/30/2015
167,78703,2502,799000,319.74,800000,12/22/2015
168,78703,1877,850000,428.88,805000,9/23/2015
169,78731,3401,899250,238.17,810000,9/30/2015
170,78703,2101,829000,392.67,825000,8/6/2015
171,78703,2319,869900,356.2,826025,11/24/2015
172,78731,2957,850000,282.21,834500,10/30/2015
173,78731,2973,875000,286.66,852250,8/19/2015
174,78703,2392,950000,356.86,853600,12/28/2015
175,78703,1846,899300,467.5,863000,9/28/2015
176,78703,2173,879900,398.07,865000,11/16/2015
177,78703,2612,925000,332.31,868000,8/28/2015
178,78703,2256,915000,391.62,883500,7/7/2015
179,78731,3564,925000,248.32,885000,12/29/2015
180,78703,2642,949900,338.76,895000,12/17/2015
181,78703,2250,899000,398.44,896500,9/16/2015
182,78731,2690,930000,336.43,905000,7/10/2015
183,78703,2415,949059,380.95,920000,12/18/2015
184,78703,2442,1195000,416.67,1017500,12/18/2015
185,78703,2800,1049500,367.5,1029000,10/23/2015
186,78731,4216,1100000,244.31,1030000,11/17/2015
187,78703,2694,1095000,389.76,1050000,10/7/2015
188,78731,3701,1050000,286.41,1060000,11/16/2015
189,78703,2552,1095000,415.36,1060000,7/29/2015
190,78703,2898,1090000,366.63,1062500,12/23/2015
191,78703,3543,1195000,300.03,1063000,11/5/2015
192,78703,3337,1099000,319.15,1065000,12/30/2015
193,78703,2717,1090000,393.82,1070000,10/15/2015
194,78703,2280,1075000,471.49,1075000,7/8/2015
195,78703,4779,1349500,230.17,1100000,11/2/2015
196,78703,2051,1200000,536.32,1100000,11/23/2015
197,78703,2049,1500000,539.29,1105000,12/22/2015
198,78703,2979,1275000,396.11,1180000,12/15/2015
199,78703,2528,1240000,468.75,1185000,12/8/2015
200,78731,3898,1275000,307.59,1199000,12/7/2015
201,78703,3124,1240000,384.12,1200000,8/28/2015
202,78703,2842,1275000,422.24,1200000,10/29/2015
203,78703,3030,1250000,409.24,1240000,9/24/2015
204,78703,2778,1299999,455.36,1265000,11/12/2015
205,78703,2429,1250000,541.17,1314500,11/24/2015
206,78731,3810,1375000,346.46,1320000,11/16/2015
207,78703,3768,1395000,359.12,1353150,8/25/2015
208,78703,4467,1495000,313.16,1398900,9/30/2015
209,78703,3214,1595000,465.15,1495000,10/21/2015
210,78703,3796,1595000,401.74,1525000,12/4/2015
211,78703,4054,1670000,415.19,1683200,11/20/2015
212,78703,3853,1999999,467.17,1800000,11/13/2015
213,78703,3321,1925000,553.75,1839000,12/29/2015
214,78703,3224,1950000,573.2,1848000,10/21/2015
215,78703,3896,2400000,474.85,1850000,8/26/2015
216,78703,6416,2099000,310.16,1990000,12/18/2015
217,78731,4690,1999000,426.23,1999000,8/12/2015
218,78703,3100,2200000,693.55,2150000,8/13/2015
219,78731,5133,2200000,420.81,2160000,10/29/2015
220,78703,5293,2350000,415.64,2200000,10/1/2015
221,78703,4916,2595000,467.86,2300000,9/25/2015
222,78731,4858,2500000,477.77,2321000,11/18/2015
223,78731,4721,2450000,499.89,2360000,12/22/2015
224,78703,3990,2625900,620.3,2475000,11/9/2015
225,78703,4383,2750000,587.5,2575000,11/6/2015
226,78703,5313,2850000,536.42,2850000,12/18/2015
227,78731,5283,4300000,658.72,3480000,10/1/2015
228,78727,1261,155000,130.85,165000,7/10/2015
229,78727,1200,165000,137.5,165000,7/10/2015
230,78727,920,177000,186.96,172000,6/19/2015
231,78727,920,179000,195.33,179700,8/14/2015
232,78727,985,184900,182.74,180000,9/22/2015
233,78727,995,189000,188.99,188050,9/8/2015
234,78727,985,189000,191.88,189000,7/6/2015
235,78727,1257,210000,159.11,200000,7/28/2015
236,78727,1182,205000,170.9,202000,10/2/2015
237,78727,1203,210000,170.41,205000,8/14/2015
238,78727,1241,199000,169.22,210000,11/24/2015
239,78727,1298,215000,165.25,214500,10/30/2015
240,78727,1225,209950,175.51,215000,12/11/2015
241,78727,1455,208000,147.77,215000,8/7/2015
242,78727,1328,229900,161.9,215000,8/17/2015
243,78727,1463,218500,149.01,218000,9/4/2015
244,78727,1546,216500,142.3,220000,8/14/2015
245,78727,1335,215000,164.79,220000,8/12/2015
246,78727,1301,225000,172.18,224000,9/15/2015
247,78727,1307,225000,172.15,225000,12/29/2015
248,78727,1579,220000,142.5,225000,7/31/2015
249,78727,1786,250000,126.54,226000,10/20/2015
250,78727,1546,249900,146.67,226750,11/10/2015
251,78727,1362,235000,166.67,227000,10/2/2015
252,78727,1231,224900,184.81,227500,7/29/2015
253,78759,1497,255000,153.47,229750,11/6/2015
254,78727,1380,234900,168.59,232650,7/2/2015
255,78727,1297,222900,181.19,235000,8/12/2015
256,78727,1484,239999,159.03,236000,9/30/2015
257,78759,1314,239900,182.64,239988,8/5/2015
258,78727,2054,230000,116.85,240000,11/2/2015
259,78727,1477,235000,163.17,241000,7/1/2015
260,78727,1443,249900,169.47,244550,8/6/2015
261,78727,1619,235000,152.56,247000,12/1/2015
262,78727,1469,249900,168.48,247500,8/12/2015
263,78727,1693,235000,147.67,250000,6/8/2015
264,78759,1200,240000,209.17,251000,7/8/2015
265,78727,1481,250000,169.82,251500,7/1/2015
266,78727,1679,249000,151.28,254000,7/24/2015
267,78727,1595,259900,159.87,255000,7/31/2015
268,78727,1342,249900,191.51,257000,12/14/2015
269,78727,1771,246750,145.54,257750,12/8/2015
270,78727,1892,270000,137.42,260000,11/19/2015
271,78727,1529,250000,173.32,265000,7/2/2015
272,78727,1463,259900,181.13,265000,6/30/2015
273,78727,1463,280000,181.82,266000,7/27/2015
274,78727,2084,279900,128.24,267250,11/25/2015
275,78727,1748,279945,153.89,269000,10/29/2015
276,78727,1482,280000,182.19,270000,12/29/2015
277,78727,1700,270000,158.82,270000,7/22/2015
278,78759,1444,275000,186.98,270000,7/27/2015
279,78727,1692,269900,159.57,270000,6/30/2015
280,78727,1581,277000,171.98,271900,11/20/2015
281,78759,1394,275000,197.27,275000,11/30/2015
282,78759,2066,280000,133.11,275000,11/30/2015
283,78759,1566,279500,175.61,275000,12/10/2015
284,78759,1200,279900,229.17,275000,9/15/2015
285,78727,1984,278500,141.63,281000,12/16/2015
286,78727,1736,285000,164.17,285000,10/2/2015
287,78759,1321,288900,216.79,286375,9/28/2015
288,78727,1506,288000,191.24,288000,7/25/2015
289,78727,1548,305000,186.69,289000,8/31/2015
290,78759,1406,290000,205.55,289000,8/7/2015
291,78750,1424,290000,203.65,290000,9/25/2015
292,78727,1674,289900,173.24,290000,9/24/2015
293,78727,1506,295000,192.56,290000,9/24/2015
294,78759,1570,315000,185.35,291000,9/22/2015
295,78727,1792,299900,163.23,292500,8/28/2015
296,78727,2031,289900,144.21,292900,8/24/2015
297,78759,1900,299900,155.26,295000,12/30/2015
298,78759,1332,289000,221.47,295000,7/17/2015
299,78727,1932,309000,152.95,295500,12/2/2015
300,78727,1751,289900,171.33,300000,11/23/2015
301,78759,1536,300000,195.31,300000,6/30/2015
302,78759,1838,365469,164.04,301500,10/29/2015
303,78759,1850,339850,163.51,302500,12/15/2015
304,78727,1596,309900,190.4,303875,9/29/2015
305,78759,1302,315000,233.49,304000,8/25/2015
306,78759,1702,320000,179.2,305000,9/30/2015
307,78759,1469,309000,209.33,307500,12/15/2015
308,78727,1897,309000,162.51,308275,10/23/2015
309,78759,1466,309000,210.78,309000,10/22/2015
310,78759,1696,325000,182.78,310000,8/7/2015
311,78727,2041,314900,152.87,312000,10/2/2015
312,78727,1542,324900,203.63,314000,8/31/2015
313,78759,1476,325000,213.58,315250,10/13/2015
314,78759,1550,318000,205.16,318000,10/28/2015
315,78759,1571,349000,202.42,318000,12/2/2015
316,78759,1649,319900,193.03,318300,9/15/2015
317,78727,1723,339900,187.46,323000,8/26/2015
318,78727,2043,324900,159.03,324900,9/29/2015
319,78727,1828,315000,177.79,325000,11/20/2015
320,78727,1679,319500,193.87,325500,9/30/2015
321,78727,1923,325000,171.35,329500,7/27/2015
322,78759,2808,350000,117.52,330000,10/7/2015
323,78727,2221,315000,149.03,331000,8/31/2015
324,78750,1600,345000,211.25,338000,9/25/2015
325,78727,2034,349900,166.3,338250,11/5/2015
326,78759,1923,347500,176.29,339000,12/4/2015
327,78759,1668,350000,203.84,340000,12/30/2015
328,78759,2288,355000,148.6,340000,8/25/2015
329,78759,1571,349943,217.38,341500,9/23/2015
330,78727,2397,345000,142.89,342500,7/13/2015
331,78759,2172,349900,158.7,344689,11/24/2015
332,78759,1515,349000,227.52,344700,8/14/2015
333,78759,1462,339900,235.91,344900,8/13/2015
334,78759,2152,349943,160.32,345000,10/8/2015
335,78727,1759,349999,198.98,350000,11/10/2015
336,78759,1787,350000,195.86,350000,10/28/2015
337,78759,1680,350000,208.33,350000,9/21/2015
338,78759,1622,363500,215.78,350000,7/29/2015
339,78759,1636,364900,215.16,352000,7/29/2015
340,78759,1524,359900,231.27,352450,10/26/2015
341,78750,1878,365000,189.03,355000,10/30/2015
342,78759,1982,377000,180.88,358500,12/7/2015
343,78727,2587,359001,138.77,359000,12/18/2015
344,78727,1586,360000,226.99,360000,11/20/2015
345,78759,1741,330000,206.78,360000,7/24/2015
346,78759,1936,350000,185.95,360000,6/30/2015
347,78759,1679,349900,215.6,362000,11/30/2015
348,78759,2136,349900,169.71,362500,7/29/2015
349,78727,2213,364900,166.29,368000,11/21/2015
350,78759,1996,388888,192.83,384888,7/21/2015
351,78759,1806,384483,213.18,385000,12/22/2015
352,78727,2660,399900,144.74,385000,7/10/2015
353,78750,1881,399000,207.34,390000,10/6/2015
354,78759,2284,395000,173.82,397000,10/23/2015
355,78759,1769,389900,225.27,398500,7/3/2015
356,78727,2273,399000,175.54,399000,8/4/2015
357,78759,2239,399000,179.1,401000,10/1/2015
358,78759,2183,397000,184.15,402000,12/17/2015
359,78759,2004,415000,202.47,405750,7/7/2015
360,78759,2198,429000,186.53,410000,12/22/2015
361,78759,1902,415000,215.56,410000,6/30/2015
362,78759,2035,389000,202.46,412000,7/24/2015
363,78759,2285,415000,180.74,413000,12/2/2015
364,78759,1940,410000,214.18,415500,11/20/2015
365,78759,2307,399000,180.1,415500,8/7/2015
366,78750,1778,419000,233.97,416000,10/9/2015
367,78727,2448,389900,170.34,417000,10/16/2015
368,78759,2153,417000,193.68,417000,12/18/2015
369,78759,2259,400000,185.26,418500,8/31/2015
370,78759,2124,430000,197.74,420000,9/30/2015
371,78727,2783,439000,150.92,420000,8/28/2015
372,78759,2200,425000,190.91,420000,9/15/2015
373,78759,2164,434000,195.47,423000,10/19/2015
374,78759,1813,419900,236.07,428000,8/17/2015
375,78727,2764,405000,154.85,428000,8/27/2015
376,78759,2190,439900,196.35,430000,7/21/2015
377,78759,2079,404900,206.83,430000,6/18/2015
378,78759,2141,442500,202.24,433000,11/17/2015
379,78727,2627,439900,165.09,433700,12/22/2015
380,78750,3742,475000,118.45,443250,11/11/2015
381,78759,2071,449000,214.87,445000,9/16/2015
382,78759,2007,445000,221.72,445000,8/7/2015
383,78759,2187,469000,204.62,447500,11/20/2015
384,78750,1871,435000,240.51,450000,8/5/2015
385,78759,2700,459000,170.0,459000,8/17/2015
386,78759,2517,475000,182.96,460500,7/31/2015
387,78750,2566,475000,181.22,465000,8/13/2015
388,78759,2324,489000,202.24,470000,12/15/2015
389,78759,3082,499000,154.12,475000,10/29/2015
390,78759,2474,465000,192.0,475000,8/10/2015
391,78750,2332,475000,205.19,478500,6/29/2015
392,78759,2156,475000,222.63,480000,7/27/2015
393,78759,3291,484000,146.11,480850,8/17/2015
394,78759,2281,499000,212.58,484888,7/17/2015
395,78759,2428,475000,199.75,485000,7/7/2015
396,78759,2902,499000,168.85,490000,7/23/2015
397,78759,2575,497500,191.46,493000,8/26/2015
398,78759,2579,499900,191.16,493000,8/13/2015
399,78759,2389,499999,208.87,499000,11/9/2015
400,78759,2737,500000,182.68,500000,12/8/2015
401,78727,2336,535000,216.18,505000,12/30/2015
402,78759,2438,507000,207.96,507000,9/14/2015
403,78727,2289,529900,222.8,510000,10/23/2015
404,78759,2663,529000,192.64,513000,7/21/2015
405,78759,2339,514415,221.03,517000,11/30/2015
406,78759,2654,535000,195.93,520000,12/31/2015
407,78759,3643,549900,144.11,525000,10/19/2015
408,78759,2708,535000,195.72,530000,12/31/2015
409,78759,2880,539000,186.46,537000,11/9/2015
410,78759,2910,545000,184.71,537500,12/18/2015
411,78750,2485,544500,217.51,540500,7/22/2015
412,78750,2632,549000,206.73,544115,9/22/2015
413,78750,2423,500000,226.99,550000,10/20/2015
414,78759,2494,595000,220.53,550000,12/30/2015
415,78759,2543,549900,216.28,550000,10/15/2015
416,78759,3312,575000,167.57,555000,10/30/2015
417,78759,2306,569000,240.89,555500,11/20/2015
418,78759,2067,525000,272.38,563000,7/27/2015
419,78759,2714,559900,207.81,564000,12/23/2015
420,78759,2950,575000,191.53,565000,11/20/2015
421,78759,2734,564000,209.22,572000,11/30/2015
422,78750,2862,579000,202.31,579000,6/22/2015
423,78750,2852,599000,204.52,583300,12/17/2015
424,78759,2812,569900,211.59,595000,8/17/2015
425,78759,3159,599900,189.14,597500,10/27/2015
426,78759,4488,599500,133.47,599000,9/14/2015
427,78759,2638,619000,227.21,599375,8/31/2015
428,78759,3106,599000,193.17,600000,11/16/2015
429,78759,2525,599995,240.0,606000,11/20/2015
430,78750,3449,640000,176.86,610000,12/16/2015
431,78750,3009,625000,204.14,614250,12/28/2015
432,78759,3234,639900,190.17,615000,9/1/2015
433,78759,3002,635000,204.86,615000,9/1/2015
434,78759,3397,625000,182.07,618500,12/14/2015
435,78759,3442,640000,181.58,625000,11/4/2015
436,78759,3450,629900,182.58,629900,7/10/2015
437,78759,3302,660000,192.91,637000,9/18/2015
438,78759,3296,639500,194.02,639500,8/10/2015
439,78750,3217,649000,200.5,645000,12/22/2015
440,78759,3456,650000,186.65,645050,11/9/2015
441,78750,3198,659900,205.13,656000,9/21/2015
442,78759,3658,679000,179.47,656500,9/29/2015
443,78759,3319,659000,198.62,659230,7/7/2015
444,78759,3330,675000,201.05,669500,6/22/2015
445,78759,3986,699000,169.34,675000,9/10/2015
446,78759,3448,639900,196.06,676000,11/12/2015
447,78759,3732,699900,181.54,677500,7/23/2015
448,78759,3265,689000,208.73,681500,7/29/2015
449,78750,3445,699000,198.55,684000,11/30/2015
450,78759,3103,699900,223.98,695000,12/11/2015
451,78759,3808,724999,182.77,696000,11/20/2015
452,78759,3475,729500,201.44,700000,8/14/2015
453,78750,2664,719000,263.14,701000,6/29/2015
454,78759,3607,685000,195.45,705000,6/11/2015
455,78759,3952,729000,184.46,729000,7/21/2015
456,78759,3052,729990,239.18,729990,11/23/2015
457,78759,4135,750000,177.75,735000,10/1/2015
458,78759,3144,759990,238.23,749000,12/15/2015
459,78750,4608,785000,166.56,767500,10/23/2015
460,78750,3934,795000,200.81,790000,7/10/2015
461,78750,2843,799000,279.99,796000,8/7/2015
462,78752,764,155000,183.25,140000,12/18/2015
463,78752,1404,187000,129.63,182000,11/20/2015
464,78752,1083,225000,168.19,182150,10/13/2015
465,78752,900,195000,216.67,195000,8/31/2015
466,78757,1127,225000,177.46,200000,11/30/2015
467,78752,1250,200000,163.2,204000,11/16/2015
468,78757,1218,227500,174.88,213000,10/22/2015
469,78752,1750,243000,121.71,213000,10/30/2015
470,78757,928,259900,258.62,240000,9/15/2015
471,78752,1695,229000,141.59,240000,6/16/2015
472,78757,900,250000,268.89,242000,10/20/2015
473,78757,984,274000,245.93,242000,11/24/2015
474,78752,1248,269900,195.65,244165,9/30/2015
475,78757,780,255000,317.95,248000,12/30/2015
476,78752,1212,248900,205.45,249000,7/15/2015
477,78752,1680,259999,148.81,250000,9/25/2015
478,78752,756,267500,333.33,252000,7/23/2015
479,78752,1088,249000,237.13,258000,7/13/2015
480,78757,1415,279900,188.69,267000,9/4/2015
481,78752,1080,299900,247.69,267500,7/21/2015
482,78757,1077,274900,248.84,268000,9/11/2015
483,78757,912,260000,298.33,272078,8/14/2015
484,78752,1683,275000,163.4,275000,12/28/2015
485,78757,1562,315000,176.79,276150,12/22/2015
486,78752,1046,283500,265.3,277500,11/16/2015
487,78752,1233,278000,225.47,278000,9/21/2015
488,78752,1268,275000,220.82,280000,7/29/2015
489,78757,1472,299900,190.22,280000,7/31/2015
490,78752,840,289000,334.52,281000,11/25/2015
491,78757,1156,299900,245.16,283400,7/31/2015
492,78752,1234,275000,230.96,285000,10/15/2015
493,78752,1140,279000,254.39,290000,10/23/2015
494,78757,806,299000,363.52,293000,8/17/2015
495,78757,720,304000,409.72,295000,11/13/2015
496,78757,1403,289900,210.26,295000,7/28/2015
497,78757,1098,299900,268.67,295000,6/17/2015
498,78757,957,299990,311.39,298000,7/31/2015
499,78752,1430,299000,209.09,299000,12/18/2015
500,78757,1680,315000,178.57,300000,10/15/2015
501,78757,1189,289000,252.31,300000,8/21/2015
502,78757,2099,349900,142.93,300000,8/10/2015
503,78752,1110,299900,270.72,300500,11/13/2015
504,78757,788,269000,384.52,303000,9/14/2015
505,78757,1104,310000,276.27,305000,7/20/2015
506,78757,1225,319000,248.98,305000,7/8/2015
507,78757,1178,315000,259.76,306000,10/20/2015
508,78757,1264,285000,242.09,306000,8/26/2015
509,78757,1032,314900,300.39,310000,12/31/2015
510,78752,2223,407900,139.45,310000,11/25/2015
511,78757,1687,350000,183.76,310000,8/14/2015
512,78757,1345,275000,230.48,310000,7/15/2015
513,78757,846,319900,372.34,315000,10/29/2015
514,78757,951,315000,331.23,315000,7/29/2015
515,78757,984,319000,323.98,318800,7/30/2015
516,78757,1113,319900,286.61,319000,12/15/2015
517,78757,1487,339000,214.61,319130,12/15/2015
518,78757,846,319900,378.13,319900,9/18/2015
519,78757,1287,339990,248.64,320000,10/26/2015
520,78757,1090,314900,293.58,320000,9/25/2015
521,78757,1287,310000,248.64,320000,8/18/2015
522,78757,1658,340000,193.0,320000,6/25/2015
523,78757,720,322000,447.22,322000,7/16/2015
524,78757,1034,329000,312.38,323000,8/18/2015
525,78757,953,335000,340.82,324800,9/8/2015
526,78757,958,340000,339.25,325000,12/11/2015
527,78757,1090,329900,298.53,325400,11/10/2015
528,78757,1112,339999,294.06,327000,6/30/2015
529,78757,1283,324990,255.26,327500,10/27/2015
530,78757,960,340000,341.15,327500,8/31/2015
531,78757,1110,355000,295.5,328000,10/15/2015
532,78757,1248,329000,263.62,329000,9/4/2015
533,78757,848,349500,387.97,329000,8/25/2015
534,78757,1912,339900,172.28,329400,9/17/2015
535,78757,1148,329900,287.37,329900,12/16/2015
536,78757,1110,329900,298.65,331500,9/1/2015
537,78757,1110,329900,300.0,333000,7/27/2015
538,78757,740,345000,452.7,335000,9/24/2015
539,78757,1525,335000,219.67,335000,10/29/2015
540,78752,1403,335000,238.77,335000,8/21/2015
541,78757,1068,349900,313.67,335000,8/14/2015
542,78757,1088,335000,307.9,335000,7/6/2015
543,78757,1490,355000,224.83,335000,6/10/2015
544,78757,1064,355000,317.2,337500,11/23/2015
545,78757,1143,329000,295.28,337500,6/30/2015
546,78757,1632,349900,208.27,339900,9/11/2015
547,78757,1092,339900,311.26,339900,7/24/2015
548,78757,1166,315000,291.6,340000,9/8/2015
549,78757,1051,339000,326.36,343000,9/18/2015
550,78757,834,335000,413.67,345000,6/26/2015
551,78757,1121,349900,308.45,345775,6/25/2015
552,78757,1502,365000,232.36,349000,9/30/2015
553,78757,1396,349000,250.0,349000,7/23/2015
