,Zip,Sqft Total,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date
35,78731.0,"1,961","$480,000 ",$239.67 ,"$470,000 ",7/31/2013
36,78731.0,"2,734","$479,000 ",$172.64 ,"$472,000 ",10/29/2013
37,78731.0,"1,818","$455,000 ",$259.90 ,"$472,500 ",9/27/2013
38,78731.0,"2,215","$479,900 ",$214.00 ,"$474,000 ",8/28/2013
39,78731.0,"3,683","$600,000 ",$128.97 ,"$475,000 ",10/10/2013
40,78759.0,"2,418","$469,500 ",$196.44 ,"$475,000 ",9/12/2013
41,78731.0,"2,536","$485,000 ",$189.12 ,"$479,600 ",12/3/2013
42,78731.0,"2,415","$490,000 ",$198.82 ,"$480,150 ",7/25/2013
43,78759.0,"2,996","$479,900 ",$162.88 ,"$488,000 ",8/26/2013
44,78759.0,"2,832","$515,000 ",$172.67 ,"$489,000 ",12/16/2013
45,78731.0,"2,536","$492,500 ",$194.40 ,"$493,000 ",7/16/2013
46,78759.0,"2,042","$490,000 ",$242.07 ,"$494,300 ",11/1/2013
47,78759.0,"1,861","$495,000 ",$265.99 ,"$495,000 ",9/4/2013
48,78759.0,"2,345","$495,000 ",$211.09 ,"$495,000 ",7/29/2013
49,78731.0,"2,991","$529,900 ",$167.17 ,"$500,000 ",12/23/2013
50,78731.0,"2,203","$519,900 ",$226.96 ,"$500,000 ",10/25/2013
51,78731.0,"2,682","$495,000 ",$186.43 ,"$500,000 ",7/31/2013
52,78731.0,"3,000","$525,000 ",$167.33 ,"$502,000 ",11/12/2013
53,78731.0,"2,562","$512,000 ",$198.52 ,"$508,610 ",10/3/2013
54,78759.0,"2,294","$519,000 ",$221.88 ,"$509,000 ",9/30/2013
55,78731.0,"2,340","$525,000 ",$219.02 ,"$512,500 ",7/29/2013
56,78731.0,"1,928","$499,000 ",$266.80 ,"$514,400 ",9/17/2013
57,78731.0,"2,602","$489,000 ",$197.92 ,"$515,000 ",7/22/2013
58,78731.0,"3,163","$524,900 ",$165.03 ,"$522,000 ",11/19/2013
59,78731.0,"2,279","$525,000 ",$230.36 ,"$525,000 ",10/3/2013
60,78731.0,"2,438","$529,000 ",$216.98 ,"$529,000 ",8/9/2013
61,78731.0,"2,886","$529,900 ",$183.61 ,"$529,900 ",8/21/2013
62,78731.0,"2,795","$575,000 ",$189.62 ,"$530,000 ",9/13/2013
63,78731.0,"2,827","$565,000 ",$187.48 ,"$530,000 ",7/17/2013
64,78731.0,"3,158","$599,900 ",$167.83 ,"$530,000 ",8/27/2013
65,78731.0,"1,948","$535,000 ",$273.61 ,"$533,000 ",12/19/2013
66,78731.0,"2,154","$529,000 ",$250.70 ,"$540,000 ",11/15/2013
67,78731.0,"2,498","$535,000 ",$216.17 ,"$540,000 ",9/30/2013
68,78731.0,"3,086","$545,000 ",$176.60 ,"$545,000 ",7/26/2013
69,78731.0,"2,387","$549,900 ",$230.41 ,"$550,000 ",9/30/2013
70,78731.0,"3,221","$585,000 ",$170.75 ,"$550,000 ",9/30/2013
71,78731.0,"2,629","$535,000 ",$211.53 ,"$556,100 ",12/9/2013
72,78759.0,"3,664","$579,000 ",$154.48 ,"$566,000 ",7/24/2013
73,78731.0,"3,089","$599,900 ",$183.70 ,"$567,450 ",8/30/2013
74,78731.0,"2,966","$599,900 ",$192.18 ,"$570,000 ",12/9/2013
75,78731.0,"4,190","$599,900 ",$136.04 ,"$570,000 ",8/9/2013
76,78759.0,"2,297","$579,000 ",$252.07 ,"$579,000 ",7/17/2013
77,78731.0,"2,958","$599,900 ",$197.77 ,"$585,000 ",12/23/2013
78,78731.0,"2,500","$589,000 ",$234.00 ,"$585,000 ",6/27/2013
79,78731.0,"2,838","$599,900 ",$208.25 ,"$591,000 ",12/18/2013
80,78731.0,"2,692","$639,000 ",$222.28 ,"$598,366 ",9/20/2013
81,78731.0,"2,781","$615,000 ",$215.75 ,"$600,000 ",11/6/2013
82,78731.0,"2,797","$629,000 ",$218.63 ,"$611,500 ",10/29/2013
83,78731.0,"4,029","$654,900 ",$155.13 ,"$625,000 ",12/18/2013
84,78731.0,"2,559","$629,500 ",$244.24 ,"$625,000 ",8/16/2013
85,78731.0,"3,507","$659,000 ",$184.20 ,"$646,000 ",8/5/2013
86,78731.0,"2,937","$645,000 ",$223.02 ,"$655,000 ",8/29/2013
87,78731.0,"2,519","$625,000 ",$262.01 ,"$660,000 ",9/20/2013
88,78731.0,"2,646","$699,000 ",$250.76 ,"$663,500 ",10/10/2013
89,78731.0,"2,995","$690,000 ",$224.37 ,"$672,000 ",10/29/2013
90,78731.0,"3,057","$665,000 ",$220.80 ,"$675,000 ",8/16/2013
91,78731.0,"3,167","$699,900 ",$214.08 ,"$678,000 ",11/7/2013
92,78731.0,"2,754","$699,999 ",$249.82 ,"$688,000 ",8/23/2013
93,78731.0,"2,496","$700,000 ",$276.44 ,"$690,000 ",8/5/2013
94,78731.0,"2,699","$685,000 ",$256.39 ,"$692,000 ",8/6/2013
95,78731.0,"3,491","$699,900 ",$200.49 ,"$699,900 ",7/10/2013
96,78731.0,"3,859","$699,900 ",$181.39 ,"$700,000 ",8/13/2013
97,78731.0,"3,437","$749,947 ",$209.49 ,"$720,000 ",11/1/2013
98,78731.0,"3,745","$769,000 ",$201.60 ,"$755,000 ",9/27/2013
99,78731.0,"3,076","$750,000 ",$248.70 ,"$765,000 ",7/22/2013
100,78731.0,"3,641","$795,000 ",$213.95 ,"$779,000 ",7/5/2013
101,78731.0,"3,594","$800,000 ",$225.10 ,"$809,000 ",8/23/2013
102,78731.0,"4,121","$849,900 ",$202.01 ,"$832,500 ",9/12/2013
103,78731.0,"4,384","$850,000 ",$191.61 ,"$840,000 ",11/4/2013
104,78731.0,"3,197","$899,000 ",$270.57 ,"$865,000 ",11/26/2013
105,78731.0,"4,987","$1,099,000 ",$201.52 ,"$1,005,000 ",12/4/2013
106,78731.0,"4,503","$1,165,000 ",$242.56 ,"$1,092,250 ",12/30/2013
107,78731.0,"4,670","$1,295,000 ",$251.61 ,"$1,175,000 ",10/11/2013
108,78731.0,"4,361","$1,250,000 ",$283.19 ,"$1,235,000 ",12/12/2013
109,78703.0,"1,258","$335,000 ",$247.22 ,"$311,000 ",7/31/2013
110,78731.0,"1,517","$380,000 ",$235.33 ,"$357,000 ",9/13/2013
111,78731.0,"1,896","$350,000 ",$188.55 ,"$357,500 ",11/25/2013
112,78703.0,"1,000","$390,000 ",$359.00 ,"$359,000 ",11/4/2013
113,78731.0,"1,266","$399,900 ",$315.88 ,"$399,900 ",6/13/2013
114,78703.0,"1,044","$399,900 ",$383.14 ,"$400,000 ",9/27/2013
115,78703.0,"2,098","$475,000 ",$193.99 ,"$407,000 ",8/23/2013
116,78731.0,"2,141","$479,000 ",$200.84 ,"$430,000 ",8/12/2013
117,78703.0,"1,586","$439,900 ",$274.27 ,"$435,000 ",9/4/2013
118,78703.0,"1,124","$435,000 ",$392.35 ,"$441,000 ",6/28/2013
119,78703.0,937,"$449,900 ",$480.26 ,"$450,000 ",8/8/2013
120,78703.0,"1,674","$499,000 ",$271.80 ,"$455,000 ",8/21/2013
121,78731.0,"2,196","$472,500 ",$209.47 ,"$460,000 ",12/27/2013
122,78703.0,"1,026","$460,000 ",$458.09 ,"$470,000 ",10/2/2013
123,78731.0,"2,656","$550,000 ",$181.66 ,"$482,500 ",10/31/2013
124,78703.0,"1,192","$498,500 ",$410.65 ,"$489,500 ",8/30/2013
125,78703.0,"1,616","$525,000 ",$309.41 ,"$500,000 ",12/18/2013
126,78703.0,"1,654","$529,000 ",$302.30 ,"$500,000 ",10/15/2013
127,78703.0,"1,330","$499,900 ",$375.94 ,"$500,000 ",7/15/2013
128,78703.0,"1,536","$499,000 ",$326.17 ,"$501,000 ",10/9/2013
129,78703.0,"1,307","$509,900 ",$388.29 ,"$507,500 ",8/8/2013
130,78731.0,"1,706","$449,900 ",$298.94 ,"$510,000 ",8/30/2013
131,78731.0,"2,552","$510,000 ",$201.80 ,"$515,000 ",8/28/2013
132,78703.0,"1,078","$499,950 ",$482.37 ,"$520,000 ",11/15/2013
133,78703.0,"1,296","$549,900 ",$404.17 ,"$523,800 ",10/31/2013
134,78703.0,"1,424","$550,000 ",$377.81 ,"$538,000 ",12/27/2013
135,78703.0,"1,772","$585,000 ",$304.74 ,"$540,000 ",10/30/2013
136,78731.0,"2,369","$559,500 ",$227.94 ,"$540,000 ",11/8/2013
137,78703.0,"1,385","$559,000 ",$389.89 ,"$540,000 ",10/25/2013
138,78703.0,"1,583","$565,000 ",$344.28 ,"$545,000 ",10/11/2013
139,78731.0,"2,406","$549,900 ",$226.52 ,"$545,000 ",10/9/2013
140,78703.0,"1,562","$575,000 ",$353.39 ,"$552,000 ",12/20/2013
141,78703.0,"1,707","$599,900 ",$330.99 ,"$565,000 ",10/29/2013
142,78731.0,"2,532","$565,000 ",$223.14 ,"$565,000 ",7/11/2013
143,78703.0,"1,715","$595,000 ",$331.20 ,"$568,000 ",11/4/2013
144,78731.0,"2,467","$550,000 ",$231.05 ,"$570,000 ",12/10/2013
145,78731.0,"2,761","$599,000 ",$206.45 ,"$570,000 ",7/25/2013
146,78731.0,"1,754","$625,000 ",$327.82 ,"$575,000 ",9/9/2013
147,78703.0,"2,055","$625,000 ",$281.27 ,"$578,000 ",12/26/2013
148,78703.0,"2,203","$598,500 ",$263.28 ,"$580,000 ",11/21/2013
149,78703.0,"1,679","$595,000 ",$347.83 ,"$584,000 ",7/29/2013
150,78703.0,"1,750","$630,000 ",$336.73 ,"$589,275 ",7/29/2013
151,78703.0,"1,620","$585,000 ",$369.14 ,"$598,000 ",6/26/2013
152,78703.0,"2,145","$619,900 ",$279.72 ,"$600,000 ",10/1/2013
153,78731.0,"2,123","$599,900 ",$282.62 ,"$600,000 ",8/13/2013
154,78703.0,"1,632","$615,000 ",$370.71 ,"$605,000 ",11/7/2013
155,78703.0,"2,005","$599,900 ",$301.75 ,"$605,000 ",9/20/2013
156,78703.0,"1,944","$649,000 ",$316.36 ,"$615,000 ",11/5/2013
157,78731.0,"2,208","$625,000 ",$280.80 ,"$620,000 ",12/19/2013
158,78703.0,"1,590","$625,000 ",$393.08 ,"$625,000 ",7/30/2013
159,78731.0,"3,264","$624,900 ",$192.98 ,"$629,900 ",7/19/2013
160,78703.0,"1,816","$635,000 ",$348.57 ,"$633,000 ",10/22/2013
161,78731.0,"2,370","$640,000 ",$268.57 ,"$636,500 ",7/22/2013
162,78703.0,"2,171","$675,000 ",$297.10 ,"$645,000 ",8/27/2013
163,78703.0,"1,782","$615,000 ",$362.37 ,"$645,750 ",8/9/2013
164,78731.0,"2,588","$665,000 ",$250.39 ,"$648,000 ",10/31/2013
165,78731.0,"2,730","$699,000 ",$238.10 ,"$650,000 ",10/11/2013
166,78703.0,"1,976","$675,000 ",$334.01 ,"$660,000 ",11/25/2013
167,78703.0,"1,906","$655,000 ",$354.14 ,"$675,000 ",10/25/2013
168,78703.0,"2,006","$675,000 ",$342.97 ,"$688,000 ",7/31/2013
169,78731.0,"2,104","$725,000 ",$328.18 ,"$690,500 ",9/16/2013
170,78703.0,"2,002","$695,000 ",$354.65 ,"$710,000 ",9/26/2013
171,78731.0,"3,175","$759,000 ",$228.66 ,"$726,000 ",10/17/2013
172,78703.0,"2,607","$775,000 ",$287.69 ,"$750,000 ",12/23/2013
173,78731.0,"3,387","$849,000 ",$228.52 ,"$774,000 ",12/2/2013
174,78703.0,"2,620","$825,000 ",$295.80 ,"$775,000 ",10/18/2013
175,78703.0,"2,570","$795,000 ",$307.39 ,"$790,000 ",12/11/2013
176,78703.0,"3,282","$799,900 ",$243.72 ,"$799,900 ",12/6/2013
177,78703.0,"2,459","$808,000 ",$325.34 ,"$800,000 ",12/31/2013
178,78703.0,"2,166","$799,000 ",$370.73 ,"$803,000 ",7/5/2013
179,78731.0,"3,482","$869,000 ",$235.29 ,"$819,275 ",11/15/2013
180,78703.0,"2,252","$839,900 ",$364.12 ,"$820,000 ",8/9/2013
181,78703.0,"2,311","$825,000 ",$356.99 ,"$825,000 ",7/22/2013
182,78703.0,"2,679","$800,000 ",$308.70 ,"$827,000 ",12/9/2013
183,78731.0,"3,344","$850,000 ",$254.19 ,"$850,000 ",12/12/2013
184,78703.0,"2,902","$865,000 ",$293.25 ,"$851,000 ",9/20/2013
185,78703.0,"3,320","$995,000 ",$260.54 ,"$865,000 ",8/26/2013
186,78703.0,"2,986","$880,870 ",$291.77 ,"$871,225 ",11/22/2013
187,78703.0,"2,892","$899,000 ",$304.29 ,"$880,000 ",9/25/2013
188,78703.0,"2,891","$935,000 ",$307.16 ,"$888,000 ",11/1/2013
189,78703.0,"2,662","$920,000 ",$335.27 ,"$892,500 ",9/6/2013
190,78703.0,"2,948","$949,000 ",$305.29 ,"$900,000 ",11/15/2013
191,78703.0,"2,917","$899,900 ",$309.91 ,"$904,000 ",10/25/2013
192,78703.0,"3,795","$985,000 ",$239.79 ,"$910,000 ",12/27/2013
193,78703.0,"2,999","$975,000 ",$309.27 ,"$927,500 ",12/16/2013
194,78703.0,"2,533","$990,000 ",$367.15 ,"$930,000 ",12/2/2013
195,78703.0,"2,951","$995,000 ",$316.84 ,"$935,000 ",11/15/2013
196,78731.0,"2,836","$987,000 ",$329.69 ,"$935,000 ",11/23/2013
197,78731.0,"3,831","$985,000 ",$247.98 ,"$950,000 ",12/17/2013
198,78703.0,"2,764","$975,000 ",$347.14 ,"$959,500 ",9/26/2013
199,78703.0,"3,098","$1,099,000 ",$310.68 ,"$962,500 ",11/11/2013
200,78703.0,"5,154","$997,000 ",$187.23 ,"$965,000 ",10/16/2013
201,78703.0,"2,740","$975,000 ",$352.19 ,"$965,000 ",10/15/2013
202,78731.0,"4,301","$1,125,000 ",$226.69 ,"$975,000 ",9/27/2013
203,78703.0,"5,227","$1,250,000 ",$191.31 ,"$1,000,000 ",12/20/2013
204,78731.0,"3,691","$1,055,000 ",$270.93 ,"$1,000,000 ",7/30/2013
205,78703.0,"2,934","$1,072,000 ",$351.06 ,"$1,030,000 ",9/17/2013
206,78703.0,"2,735","$1,147,500 ",$378.43 ,"$1,035,000 ",9/24/2013
207,78703.0,"2,968","$1,100,000 ",$352.09 ,"$1,045,000 ",12/20/2013
208,78703.0,"2,551","$1,100,000 ",$428.26 ,"$1,092,500 ",11/27/2013
209,78703.0,"4,035","$1,190,000 ",$275.09 ,"$1,110,000 ",9/25/2013
210,78703.0,"2,743","$1,195,000 ",$405.03 ,"$1,111,000 ",12/13/2013
211,78703.0,"2,400","$1,150,000 ",$479.17 ,"$1,150,000 ",11/22/2013
212,78703.0,"3,414","$1,250,000 ",$351.49 ,"$1,200,000 ",9/23/2013
213,78703.0,"3,451","$1,250,000 ",$361.39 ,"$1,247,150 ",11/20/2013
214,78703.0,"3,535","$1,250,000 ",$356.44 ,"$1,260,000 ",9/30/2013
215,78703.0,"3,326","$1,350,000 ",$398.38 ,"$1,325,000 ",8/27/2013
216,78703.0,"3,293","$1,350,000 ",$405.41 ,"$1,335,000 ",11/4/2013
217,78703.0,"3,975","$1,475,000 ",$342.14 ,"$1,360,000 ",10/11/2013
218,78703.0,"3,739","$1,350,000 ",$369.08 ,"$1,380,000 ",7/12/2013
219,78703.0,"5,489","$1,595,000 ",$256.34 ,"$1,407,035 ",12/18/2013
220,78703.0,"3,805","$1,429,000 ",$374.51 ,"$1,425,000 ",8/2/2013
221,78703.0,"3,801","$1,500,000 ",$378.45 ,"$1,438,500 ",11/8/2013
222,78703.0,"3,571","$1,600,000 ",$406.05 ,"$1,450,000 ",12/18/2013
223,78703.0,"5,435","$1,650,000 ",$271.39 ,"$1,475,000 ",11/1/2013
224,78703.0,"3,714","$1,500,000 ",$403.88 ,"$1,500,000 ",10/7/2013
225,78703.0,"5,868","$1,699,999 ",$274.37 ,"$1,610,000 ",11/8/2013
226,78703.0,"3,883","$1,795,000 ",$424.93 ,"$1,650,000 ",12/19/2013
227,78703.0,"3,783","$1,835,000 ",$469.20 ,"$1,775,000 ",8/20/2013
228,78703.0,"3,740","$1,950,000 ",$497.99 ,"$1,862,500 ",9/30/2013
229,78703.0,"5,659","$2,250,000 ",$362.25 ,"$2,050,000 ",11/4/2013
230,78703.0,"4,688","$2,275,000 ",$442.62 ,"$2,075,000 ",12/20/2013
231,78703.0,"5,573","$2,195,000 ",$372.33 ,"$2,075,000 ",9/30/2013
232,78703.0,"5,468","$2,850,000 ",$512.07 ,"$2,800,000 ",11/20/2013
233,78703.0,"3,431","$5,200,000 ","$1,311.57 ","$4,500,000 ",10/25/2013
234,78727.0,920,"$139,950 ",$148.37 ,"$136,500 ",8/15/2013
235,78727.0,950,"$138,000 ",$144.21 ,"$137,000 ",10/18/2013
236,78727.0,"1,099","$149,900 ",$132.85 ,"$146,000 ",9/13/2013
237,78727.0,"1,034","$150,000 ",$145.07 ,"$150,000 ",10/23/2013
238,78727.0,"1,375","$145,000 ",$115.64 ,"$159,000 ",8/19/2013
239,78727.0,"1,105","$163,500 ",$146.61 ,"$162,000 ",9/24/2013
240,78727.0,"1,429","$177,900 ",$116.86 ,"$167,000 ",8/30/2013
241,78759.0,"1,576","$170,000 ",$106.08 ,"$167,175 ",9/5/2013
242,78759.0,"1,240","$180,000 ",$135.48 ,"$168,000 ",11/27/2013
243,78727.0,"1,264","$164,900 ",$133.31 ,"$168,500 ",12/20/2013
244,78727.0,"1,348","$179,000 ",$127.60 ,"$172,000 ",10/9/2013
245,78727.0,"1,297","$179,900 ",$138.78 ,"$180,000 ",8/16/2013
246,78727.0,"1,493","$184,500 ",$122.77 ,"$183,300 ",9/27/2013
247,78727.0,"1,304","$179,900 ",$140.72 ,"$183,500 ",11/7/2013
248,78727.0,"1,693","$183,800 ",$108.98 ,"$184,500 ",11/13/2013
249,78727.0,"1,369","$183,000 ",$135.14 ,"$185,000 ",8/8/2013
250,78727.0,"1,693","$190,000 ",$109.57 ,"$185,500 ",8/13/2013
251,78727.0,"1,408","$183,000 ",$133.59 ,"$188,100 ",7/9/2013
252,78727.0,"1,359","$189,000 ",$141.65 ,"$192,500 ",8/15/2013
253,78727.0,"1,455","$194,500 ",$133.68 ,"$194,500 ",7/1/2013
254,78727.0,"1,510","$199,900 ",$129.74 ,"$195,900 ",11/18/2013
255,78727.0,"1,525","$200,000 ",$128.52 ,"$196,000 ",12/4/2013
256,78727.0,"1,498","$198,400 ",$133.18 ,"$199,500 ",11/5/2013
257,78727.0,"1,454","$195,000 ",$140.99 ,"$205,000 ",12/20/2013
258,78759.0,"1,401","$215,000 ",$146.32 ,"$205,000 ",9/27/2013
259,78759.0,"1,203","$209,900 ",$170.41 ,"$205,000 ",7/26/2013
260,78727.0,"1,671","$205,900 ",$123.22 ,"$205,900 ",7/19/2013
261,78759.0,"1,465","$220,000 ",$143.00 ,"$209,500 ",8/15/2013
262,78727.0,"1,481","$215,000 ",$141.80 ,"$210,000 ",7/30/2013
263,78759.0,"1,834","$190,000 ",$115.05 ,"$211,000 ",8/14/2013
264,78727.0,"1,400","$209,997 ",$151.07 ,"$211,500 ",10/30/2013
265,78759.0,"1,447","$210,000 ",$146.32 ,"$211,730 ",11/4/2013
266,78759.0,"1,129","$210,000 ",$187.78 ,"$212,000 ",10/2/2013
267,78759.0,"1,448","$230,000 ",$146.75 ,"$212,500 ",11/18/2013
268,78759.0,"1,200","$210,000 ",$177.50 ,"$213,000 ",10/4/2013
269,78759.0,"1,309","$199,000 ",$163.48 ,"$214,000 ",12/27/2013
270,78759.0,"1,182","$219,000 ",$181.90 ,"$215,000 ",9/26/2013
271,78727.0,"1,838","$212,500 ",$116.97 ,"$215,000 ",7/11/2013
272,78727.0,"2,023","$214,950 ",$107.27 ,"$217,000 ",8/26/2013
273,78759.0,"1,108","$233,900 ",$196.74 ,"$217,990 ",12/20/2013
274,78727.0,"1,380","$219,900 ",$158.62 ,"$218,900 ",8/14/2013
275,78727.0,"1,529","$217,000 ",$143.88 ,"$220,000 ",10/25/2013
276,78759.0,"1,358","$219,900 ",$162.00 ,"$220,000 ",9/13/2013
277,78759.0,"1,619","$221,000 ",$136.50 ,"$221,000 ",8/7/2013
278,78759.0,"1,308","$234,900 ",$171.10 ,"$223,800 ",10/31/2013
279,78759.0,"1,523","$224,900 ",$147.08 ,"$224,000 ",12/20/2013
280,78759.0,"1,544","$228,000 ",$145.73 ,"$225,000 ",7/11/2013
281,78727.0,"2,031","$259,900 ",$110.78 ,"$225,000 ",7/9/2013
282,78727.0,"2,367","$245,000 ",$96.32 ,"$228,000 ",8/30/2013
283,78759.0,"1,521","$239,000 ",$149.90 ,"$228,000 ",10/10/2013
284,78727.0,"1,850","$228,500 ",$123.24 ,"$228,000 ",7/23/2013
285,78727.0,"1,418","$239,900 ",$161.50 ,"$229,000 ",12/20/2013
286,78759.0,"1,686","$225,000 ",$136.42 ,"$230,000 ",10/24/2013
287,78759.0,"1,294","$234,950 ",$181.61 ,"$235,000 ",8/23/2013
288,78727.0,"1,675","$229,000 ",$142.69 ,"$239,000 ",8/1/2013
289,78759.0,"1,456","$225,000 ",$164.15 ,"$239,000 ",7/15/2013
290,78759.0,"1,502","$238,200 ",$159.79 ,"$240,000 ",12/2/2013
291,78727.0,"2,242","$249,999 ",$107.05 ,"$240,000 ",12/12/2013
292,78727.0,"1,764","$245,000 ",$136.05 ,"$240,000 ",10/14/2013
293,78759.0,"1,394","$244,900 ",$175.68 ,"$244,900 ",9/16/2013
294,78727.0,"1,790","$244,990 ",$136.87 ,"$245,000 ",11/12/2013
295,78759.0,"1,642","$225,000 ",$149.21 ,"$245,000 ",8/20/2013
296,78759.0,"1,665","$245,000 ",$147.15 ,"$245,000 ",7/25/2013
297,78727.0,"2,081","$244,900 ",$118.16 ,"$245,900 ",7/24/2013
298,78727.0,"1,741","$247,000 ",$141.30 ,"$246,000 ",8/1/2013
299,78759.0,"1,651","$250,000 ",$150.99 ,"$249,290 ",8/12/2013
300,78727.0,"1,636","$254,900 ",$152.81 ,"$250,000 ",12/10/2013
301,78727.0,"2,295","$264,900 ",$108.93 ,"$250,000 ",11/22/2013
302,78759.0,"1,914","$255,000 ",$130.62 ,"$250,000 ",8/9/2013
303,78759.0,"1,688","$239,900 ",$148.10 ,"$250,000 ",6/20/2013
304,78759.0,"1,674","$250,000 ",$150.84 ,"$252,500 ",6/20/2013
305,78727.0,"1,763","$249,000 ",$144.07 ,"$254,000 ",8/2/2013
306,78727.0,"1,641","$255,000 ",$155.39 ,"$255,000 ",11/20/2013
307,78759.0,"1,404","$264,935 ",$182.34 ,"$256,000 ",11/16/2013
308,78727.0,"2,034","$258,000 ",$126.35 ,"$257,000 ",8/5/2013
309,78759.0,"1,413","$260,000 ",$184.01 ,"$260,000 ",9/19/2013
310,78727.0,"2,012","$258,950 ",$129.22 ,"$260,000 ",9/26/2013
311,78727.0,"1,822","$254,900 ",$143.80 ,"$262,000 ",6/26/2013
312,78727.0,"1,850","$260,000 ",$142.16 ,"$263,000 ",11/20/2013
313,78759.0,"1,278","$265,000 ",$205.79 ,"$263,000 ",7/24/2013
314,78759.0,"2,049","$264,900 ",$128.94 ,"$264,200 ",11/14/2013
315,78727.0,"2,034","$264,900 ",$130.24 ,"$264,900 ",7/26/2013
316,78727.0,"1,680","$259,000 ",$157.74 ,"$265,000 ",10/21/2013
317,78759.0,"2,172","$265,000 ",$122.01 ,"$265,000 ",8/13/2013
318,78727.0,"2,562","$265,000 ",$103.43 ,"$265,000 ",8/20/2013
319,78727.0,"2,027","$259,900 ",$130.74 ,"$265,000 ",8/2/2013
320,78727.0,"1,573","$247,500 ",$169.10 ,"$266,000 ",9/20/2013
321,78727.0,"1,868","$260,000 ",$142.93 ,"$267,000 ",10/11/2013
322,78759.0,"1,516","$260,000 ",$177.44 ,"$269,000 ",12/4/2013
323,78727.0,"1,975","$269,950 ",$136.20 ,"$269,000 ",9/30/2013
324,78759.0,"1,704","$269,900 ",$158.39 ,"$269,900 ",9/30/2013
325,78727.0,"1,984","$269,900 ",$136.04 ,"$269,900 ",9/24/2013
326,78727.0,"1,965","$263,000 ",$137.40 ,"$270,000 ",8/16/2013
327,78727.0,"1,514","$270,000 ",$178.34 ,"$270,000 ",7/31/2013
328,78727.0,"2,025","$269,900 ",$134.32 ,"$272,000 ",9/30/2013
329,78727.0,"1,926","$259,000 ",$142.00 ,"$273,500 ",11/22/2013
330,78759.0,"1,345","$275,000 ",$204.46 ,"$275,000 ",7/8/2013
331,78759.0,"1,708","$278,500 ",$161.30 ,"$275,500 ",7/24/2013
332,78759.0,"1,425","$276,000 ",$193.68 ,"$276,000 ",8/26/2013
333,78759.0,"1,502","$277,000 ",$184.42 ,"$277,000 ",12/20/2013
334,78759.0,"1,902","$290,000 ",$147.21 ,"$280,000 ",9/13/2013
