,Zip Code,Square Footage,List Price,Sold Price Per Foot,Sold Price,Sold Date
104,78703,2258,626900,143.93,325000,7/19/2016
105,78731,1030,425000,339.81,350000,12/30/2016
106,78703,952,399900,424.37,404000,9/30/2016
107,78703,1200,435000,366.67,440000,12/16/2016
108,78731,1455,465000,302.41,440000,8/19/2016
109,78731,1324,459000,350.45,464000,10/31/2016
110,78731,2281,519000,223.73,510320,8/8/2016
111,78703,1366,600000,377.01,515000,12/12/2016
112,78731,2290,519900,226.2,518000,10/31/2016
113,78731,2940,559000,179.49,527700,7/25/2016
114,78731,2085,549000,256.31,534400,10/21/2016
115,78731,2365,550000,228.75,541000,10/31/2016
116,78703,1815,599000,298.62,542000,9/1/2016
117,78731,1398,574995,402.72,563000,9/29/2016
118,78731,1847,574000,305.9,565000,11/29/2016
119,78703,1254,595000,458.53,575000,9/14/2016
120,78703,768,605000,761.72,585000,11/14/2016
121,78703,1384,595000,424.49,587500,10/28/2016
122,78703,986,609000,605.48,597000,10/17/2016
123,78703,2332,641000,260.29,607000,7/29/2016
124,78703,2377,650000,262.94,625000,8/26/2016
125,78703,2210,649000,284.05,627740,12/6/2016
126,78703,1659,645000,381.66,633175,12/7/2016
127,78703,1936,699000,348.66,675000,12/1/2016
128,78703,1454,699900,464.24,675000,8/15/2016
129,78731,2331,699000,289.82,675575,8/29/2016
130,78703,2090,749950,326.08,681500,11/28/2016
131,78703,1690,699000,413.61,699000,7/29/2016
132,78703,1600,695000,440.63,705000,12/9/2016
133,78703,2074,699000,340.89,707000,8/5/2016
134,78731,2742,744500,258.94,710000,8/12/2016
135,78731,2370,719000,301.69,715000,11/10/2016
136,78703,2071,739000,346.69,718000,8/19/2016
137,78703,1657,725000,434.52,720000,12/21/2016
138,78703,2475,750000,303.03,750000,11/8/2016
139,78703,1920,768000,394.32,757100,8/31/2016
140,78731,3329,765000,227.55,757500,9/23/2016
141,78703,1583,765000,479.47,759000,9/9/2016
142,78703,1752,829000,437.93,767250,12/14/2016
143,78703,2332,784000,329.33,768000,10/7/2016
144,78731,3060,774990,252.45,772500,11/14/2016
145,78703,2350,799000,333.19,783000,10/27/2016
146,78703,2394,850000,327.08,783020,10/25/2016
147,78703,2143,789500,368.41,789500,11/23/2016
148,78703,1247,795000,637.53,795000,8/4/2016
149,78703,1815,799000,440.77,800000,8/29/2016
150,78731,3211,800000,249.14,800000,10/20/2016
151,78731,2104,840000,383.79,807500,9/20/2016
152,78731,2831,850000,287.88,815000,11/28/2016
153,78703,2305,810000,353.58,815000,7/22/2016
154,78703,1834,849000,449.84,825000,8/5/2016
155,78731,2210,849000,373.3,825000,10/27/2016
156,78703,2344,865000,356.23,835000,7/27/2016
157,78703,1816,879000,468.06,850000,11/30/2016
158,78703,1447,899950,590.88,855000,10/17/2016
159,78731,2938,999000,293.06,861000,10/14/2016
160,78703,2243,875000,385.64,865000,10/3/2016
161,78703,1870,925000,466.58,872500,12/30/2016
162,78703,2784,995900,323.28,900000,7/8/2016
163,78703,2411,990000,382.62,922500,11/14/2016
164,78703,2412,950000,383.5,925000,8/8/2016
165,78703,2770,925000,337.55,935000,12/16/2016
166,78731,2934,1100000,323.79,950000,8/31/2016
167,78703,2655,1025000,367.23,975000,10/4/2016
168,78703,2497,1050000,404.49,1010000,11/23/2016
169,78703,3008,1099000,337.43,1015000,9/9/2016
170,78703,3296,1050000,310.98,1025000,12/2/2016
171,78703,3475,1075000,297.63,1034250,12/19/2016
172,78731,3608,1100000,289.63,1045000,12/28/2016
173,78703,2444,1150000,427.58,1045000,9/29/2016
174,78703,2603,1150000,403.38,1050000,12/28/2016
175,78703,2250,1095000,478.89,1077500,10/11/2016
176,78731,2836,1100000,387.87,1100000,7/14/2016
177,78703,2781,1199900,413.52,1150000,11/8/2016
178,78703,2906,1199001,395.73,1150000,7/19/2016
179,78703,2488,1169000,469.86,1169000,10/21/2016
180,78703,2611,1220000,451.93,1180000,11/29/2016
181,78703,2909,1300000,408.39,1188000,11/30/2016
182,78731,2461,1150000,487.61,1200000,12/2/2016
183,78703,3062,1225000,400.07,1225000,8/9/2016
184,78703,3566,1250000,345.63,1232500,12/16/2016
185,78703,2917,1339000,428.52,1250000,12/12/2016
186,78731,2794,1260000,450.97,1260000,6/27/2016
187,78703,2192,1260000,574.82,1260000,6/17/2016
188,78703,3094,1285000,415.32,1285000,8/10/2016
189,78703,2745,1395000,485.88,1333750,8/19/2016
190,78703,3174,1395000,422.81,1342000,11/30/2016
191,78703,3201,1395000,421.74,1350000,11/16/2016
192,78703,3440,1495000,392.44,1350000,10/14/2016
193,78731,4713,1495000,286.44,1350000,11/15/2016
194,78731,3342,1390000,414.42,1385000,9/30/2016
195,78703,2517,1250000,553.83,1394000,10/21/2016
196,78703,4394,1499000,323.74,1422500,8/31/2016
197,78703,2727,1550000,526.22,1435000,11/29/2016
198,78731,3125,1469000,470.08,1469000,9/9/2016
199,78731,2396,1499000,625.21,1498000,7/7/2016
200,78703,5056,1850000,316.46,1600000,7/20/2016
201,78703,4118,1675000,388.54,1600000,7/14/2016
202,78703,3391,1750000,501.33,1700000,12/29/2016
203,78731,4873,1850000,379.64,1850000,7/29/2016
204,78703,4425,1995000,421.69,1866000,10/15/2016
205,78731,2174,2345000,979.76,2130000,7/19/2016
206,78703,3838,2195000,566.7,2175000,8/16/2016
207,78703,5400,2399000,421.3,2275000,9/28/2016
208,78705,3940,2500000,600.25,2365000,11/29/2016
209,78703,4270,2400000,556.21,2375000,7/1/2016
210,78703,4344,2950000,667.59,2900000,10/28/2016
211,78703,5477,3250000,588.83,3225000,6/24/2016
212,78703,5133,3395000,633.16,3250000,10/13/2016
213,78727,920,189500,207.61,191000,7/5/2016
214,78727,1001,210000,204.6,204800,8/22/2016
215,78727,1046,205000,195.98,205000,9/22/2016
216,78727,1429,208000,150.8,215500,8/25/2016
217,78727,1034,219000,209.86,217000,8/30/2016
218,78727,1235,219000,178.95,221000,8/4/2016
219,78727,1515,230000,148.51,225000,9/28/2016
220,78727,1520,220000,148.03,225000,6/16/2016
221,78727,1256,225000,184.87,232200,6/28/2016
222,78727,1381,215000,168.72,233000,10/7/2016
223,78727,1471,240000,162.47,239000,10/28/2016
224,78727,1521,254900,159.19,242135,11/22/2016
225,78727,1248,249000,194.71,243000,10/12/2016
226,78727,1394,257500,175.48,244625,7/28/2016
227,78727,1241,247900,200.64,249000,12/29/2016
228,78759,2006,279900,124.63,250000,12/30/2016
229,78727,1547,284500,163.87,253500,8/12/2016
230,78759,1612,265000,158.19,255000,11/18/2016
231,78727,1380,283000,184.78,255000,11/21/2016
232,78727,1463,254000,174.3,255000,7/29/2016
233,78759,1380,284900,195.29,269500,12/20/2016
234,78727,1388,336900,194.52,270000,12/6/2016
235,78727,1318,275000,208.65,275000,12/21/2016
236,78759,1336,280000,209.58,280000,11/30/2016
237,78759,1132,289950,247.35,280000,9/19/2016
238,78727,1679,299900,169.74,285000,12/8/2016
239,78759,1448,289000,199.59,289000,9/15/2016
240,78727,1506,295000,192.56,290000,12/14/2016
241,78727,1670,290000,173.65,290000,8/1/2016
242,78727,1664,310000,174.28,290000,7/5/2016
243,78759,1515,297689,191.42,290000,7/8/2016
244,78727,1777,279900,163.76,291000,12/8/2016
245,78727,1813,294950,162.69,294950,12/15/2016
246,78727,1435,270000,205.57,295000,7/29/2016
247,78759,2064,320000,143.9,297000,12/31/2016
248,78727,1548,300000,191.86,297000,12/13/2016
249,78727,1384,299950,216.69,299900,12/16/2016
250,78727,1645,299900,182.31,299900,11/16/2016
251,78759,1460,300000,205.48,300000,11/11/2016
252,78759,1679,310000,178.68,300000,11/18/2016
253,78727,1786,319000,167.97,300000,12/30/2016
254,78727,1835,309000,163.49,300000,10/18/2016
255,78727,1484,304900,203.5,302000,9/12/2016
256,78759,1371,308000,222.47,305000,12/30/2016
257,78759,1400,309950,217.86,305000,10/18/2016
258,78759,1657,325000,185.0,306545,6/15/2016
259,78759,1472,310000,209.24,308000,10/21/2016
260,78727,1745,310000,177.65,310000,12/30/2016
261,78759,1352,309950,229.29,310000,7/22/2016
262,78727,1660,299000,186.84,310150,8/1/2016
263,78727,1710,299900,181.87,311000,7/13/2016
264,78727,1411,300000,221.12,312000,11/22/2016
265,78759,1361,305000,229.24,312000,9/14/2016
266,78759,1631,325000,191.6,312500,10/7/2016
267,78727,1998,324999,156.66,313000,11/9/2016
268,78759,1625,315000,193.85,315000,12/27/2016
269,78727,2359,339900,133.53,315000,11/18/2016
270,78727,1583,315000,199.94,316500,6/3/2016
271,78759,1678,315000,188.92,317000,7/7/2016
272,78727,1972,315000,162.27,320000,11/30/2016
273,78727,1630,319000,196.32,320000,11/1/2016
274,78759,1584,310000,202.02,320000,9/19/2016
275,78727,1489,300000,214.91,320000,8/5/2016
276,78727,1813,329000,177.61,322000,6/30/2016
277,78727,1692,325000,192.08,325000,12/30/2016
278,78759,1964,320000,165.48,325000,9/12/2016
279,78759,1272,335000,255.74,325300,8/23/2016
280,78727,1594,324900,205.08,326900,8/2/2016
281,78759,1541,329900,212.52,327500,10/20/2016
282,78727,2449,334999,133.93,328000,9/16/2016
283,78759,1282,329000,256.63,329000,8/19/2016
284,78759,1592,329900,207.22,329900,8/12/2016
285,78727,1807,321900,182.62,330000,7/25/2016
286,78759,1852,344800,178.73,331000,12/12/2016
287,78727,1566,333000,211.37,331000,7/5/2016
288,78759,1445,332500,230.1,332500,11/3/2016
289,78759,1273,315000,263.16,335000,5/27/2016
290,78750,1818,349000,186.06,338250,12/30/2016
291,78759,1750,348900,194.29,340000,11/15/2016
292,78759,1533,350000,223.42,342500,10/31/2016
293,78759,1567,347500,221.76,347500,12/21/2016
294,78759,1632,349000,213.85,349000,8/24/2016
295,78759,1741,359000,201.03,350000,10/20/2016
296,78759,1779,358000,198.99,354000,9/23/2016
297,78727,1750,339000,202.86,355000,9/12/2016
298,78759,1500,360000,237.33,356000,10/27/2016
299,78727,1613,353000,221.33,357000,9/9/2016
300,78727,1766,360000,202.72,358000,10/24/2016
301,78759,1836,349000,196.08,360000,7/22/2016
302,78727,1970,369500,183.25,361000,8/1/2016
303,78759,1364,340000,267.6,365000,8/1/2016
304,78759,1583,377500,231.84,367000,12/29/2016
305,78759,1764,375000,209.75,370000,9/20/2016
306,78727,1751,350000,211.31,370000,8/11/2016
307,78750,1904,359900,194.33,370000,8/19/2016
308,78727,2323,349950,159.28,370000,8/3/2016
309,78759,2127,389900,173.95,370000,8/30/2016
310,78750,1863,375000,199.14,371000,10/31/2016
311,78759,1965,375000,189.57,372500,8/11/2016
312,78759,1982,399799,189.91,376406,12/2/2016
313,78759,1546,349900,244.18,377500,6/28/2016
314,78759,1684,379900,225.59,379900,7/8/2016
315,78727,2051,395000,186.98,383500,7/12/2016
316,78759,1746,359000,221.65,387000,8/5/2016
317,78750,1917,399900,203.44,390000,9/13/2016
318,78727,1717,375000,228.19,391800,11/9/2016
319,78759,1548,392000,253.23,392000,6/20/2016
320,78759,1896,424500,207.81,394000,10/11/2016
321,78759,2197,394900,172.96,380000,11/14/2016
322,78727,2240,399900,176.34,395000,10/26/2016
323,78759,1641,395000,240.71,395000,9/15/2016
324,78759,2006,389900,196.91,395000,7/1/2016
325,78727,1723,398000,230.99,398000,6/24/2016
326,78759,2990,460000,133.78,400000,12/29/2016
327,78759,2331,400000,172.03,401000,8/5/2016
328,78759,2016,412000,200.4,404000,7/27/2016
329,78759,2134,410000,189.78,405000,11/3/2016
330,78759,1866,399900,218.11,407000,6/22/2016
331,78759,1901,420000,214.36,407500,9/2/2016
332,78759,2027,399900,202.27,410000,5/26/2016
333,78759,1425,389900,287.72,410000,7/12/2016
334,78759,2035,415000,201.87,410800,10/18/2016
335,78759,2098,399900,195.86,410917,12/2/2016
336,78759,1735,414900,239.19,415000,8/9/2016
337,78759,1786,419000,234.6,419000,12/20/2016
338,78759,2332,449900,180.1,420000,10/5/2016
339,78750,1869,429900,224.72,420000,6/23/2016
340,78759,1655,425900,254.66,421460,12/2/2016
341,78750,2037,423000,207.66,423000,11/11/2016
342,78759,1709,429900,248.1,424000,11/8/2016
343,78759,1786,424900,237.96,425000,8/22/2016
344,78759,1869,415000,227.45,425100,6/29/2016
345,78750,1836,429900,232.53,426920,11/7/2016
346,78727,2932,449000,146.66,430000,8/19/2016
347,78759,2297,438000,187.64,431000,7/28/2016
348,78759,2174,440000,198.71,432000,12/16/2016
349,78759,2382,439500,182.62,435000,10/28/2016
350,78759,1769,450000,247.31,437500,9/2/2016
351,78759,2178,449000,200.96,437700,8/2/2016
352,78727,2455,475000,180.45,443000,10/31/2016
353,78759,2558,455000,173.96,445000,10/7/2016
354,78727,2176,459000,205.42,447000,7/6/2016
355,78759,2195,449000,204.56,449000,10/27/2016
356,78759,2420,449900,185.91,449900,9/28/2016
357,78759,2081,470000,216.24,450000,12/15/2016
358,78759,2043,449000,220.26,450000,10/18/2016
359,78750,2046,465000,219.94,450000,8/19/2016
360,78759,1818,425000,248.07,451000,8/31/2016
361,78759,2000,455500,227.25,454500,8/1/2016
362,78759,2120,459900,214.62,455000,7/26/2016
363,78759,2433,475000,189.07,460000,12/22/2016
364,78759,2324,499000,199.01,462500,12/12/2016
365,78750,1822,462500,253.84,462500,7/25/2016
366,78759,1874,450000,248.67,466000,6/23/2016
367,78759,3113,550000,150.18,467500,10/19/2016
368,78750,2096,499900,226.15,474000,9/29/2016
369,78759,2292,474900,207.2,474900,7/29/2016
370,78759,2042,475000,232.62,475000,11/30/2016
371,78759,2680,479900,179.07,479900,10/11/2016
372,78759,2576,469900,186.34,480000,12/20/2016
373,78759,2306,489000,208.15,480000,12/1/2016
374,78759,2338,482800,206.5,482800,12/27/2016
375,78750,2625,499900,184.76,485000,10/18/2016
376,78759,2431,489900,201.56,490000,12/1/2016
377,78750,2221,499900,221.52,492000,7/22/2016
378,78759,2288,495000,215.25,492500,6/17/2016
379,78750,2381,500000,207.9,495000,11/17/2016
380,78759,2385,490000,207.55,495000,9/12/2016
381,78727,2386,509900,207.46,495000,9/9/2016
382,78759,2029,500000,243.96,495000,6/24/2016
383,78759,2341,519000,211.45,495000,7/27/2016
384,78750,2136,499000,233.61,499000,11/1/2016
385,78759,2348,499000,212.52,499000,8/19/2016
386,78759,2971,525111,168.29,500000,12/21/2016
387,78750,2844,570000,175.81,500000,8/30/2016
388,78759,2232,525000,225.81,504000,12/1/2016
389,78759,3361,519000,151.59,509500,12/9/2016
390,78759,2439,524900,209.1,510000,12/2/2016
391,78759,2364,499900,215.74,510000,7/25/2016
392,78759,2296,525000,222.13,510000,8/18/2016
393,78759,2304,509905,221.36,510015,10/19/2016
394,78727,2764,519000,186.32,515000,10/26/2016
395,78759,2356,525000,218.59,515000,8/10/2016
396,78759,2400,549000,214.58,515000,8/1/2016
397,78750,2265,525000,227.37,515000,6/30/2016
398,78759,2340,527000,220.3,515500,12/16/2016
399,78759,1977,525000,261.0,516000,9/22/2016
400,78759,2507,524950,206.2,516950,11/10/2016
401,78759,2875,539000,179.87,517124,12/2/2016
402,78750,4240,529000,122.41,519000,12/15/2016
403,78750,2608,525000,199.39,520000,7/26/2016
404,78759,2721,520000,191.11,520000,7/15/2016
405,78759,2472,489000,212.38,525000,9/12/2016
406,78759,2462,529900,215.27,530000,10/31/2016
407,78759,2746,539900,194.83,535000,7/14/2016
408,78759,2978,549900,181.33,540000,11/18/2016
409,78759,2523,574950,214.03,540000,10/7/2016
410,78727,2864,599000,188.9,541000,10/24/2016
411,78759,2630,550000,206.65,543500,6/23/2016
412,78750,2685,554900,204.84,550000,12/15/2016
413,78759,2879,550000,191.04,550000,8/31/2016
414,78759,2806,575575,202.25,567500,11/8/2016
415,78759,2531,574900,227.34,575400,8/9/2016
416,78759,2929,585000,199.73,585000,12/2/2016
417,78750,2748,539900,212.88,585000,10/26/2016
418,78750,2499,585000,234.49,586000,10/31/2016
419,78759,3282,605000,179.46,589000,9/23/2016
420,78750,2515,610000,242.54,610000,7/29/2016
421,78750,3654,647950,166.94,610000,9/30/2016
422,78759,2604,635000,236.18,615000,9/2/2016
423,78759,2707,638900,228.3,618000,12/29/2016
424,78759,2670,599900,232.58,621000,7/11/2016
425,78759,2516,625000,248.41,625000,6/17/2016
426,78750,2817,625000,223.64,630000,7/6/2016
427,78759,2935,629900,222.66,653500,9/29/2016
428,78750,3148,669900,212.8,669900,9/12/2016
429,78750,3178,679900,213.03,677000,9/12/2016
430,78759,3959,689000,171.51,679000,10/27/2016
431,78750,3042,675000,224.19,682000,8/5/2016
432,78759,2984,699999,228.64,682250,10/17/2016
433,78759,3812,745000,179.7,685000,12/7/2016
434,78759,2926,715000,239.23,700000,8/15/2016
435,78759,3427,719000,206.89,709000,6/28/2016
436,78759,3167,735000,227.34,720000,8/16/2016
437,78759,3429,735000,210.85,723000,11/7/2016
438,78750,3311,750000,228.03,755000,10/14/2016
439,78759,4212,775000,180.44,760000,8/15/2016
440,78759,3755,769000,204.79,769000,9/1/2016
441,78759,3319,779000,233.5,775000,12/15/2016
442,78759,5055,865000,164.19,830000,11/28/2016
443,78727,3729,830000,222.58,830000,10/28/2016
444,78759,4773,899000,188.56,900000,10/3/2016
445,78759,3801,1100000,263.09,1000000,8/12/2016
446,78759,4040,1000000,247.52,1000000,7/29/2016
447,78757,1033,262242,195.72,202177,7/18/2016
448,78757,1053,185500,203.33,214109,11/17/2016
449,78757,1405,225000,160.14,225000,6/15/2016
450,78752,1018,235000,221.02,225000,8/15/2016
451,78752,780,250000,294.87,230000,12/27/2016
452,78752,1126,300000,208.7,235000,12/16/2016
453,78752,837,250000,286.74,240000,8/18/2016
454,78757,864,225000,287.82,248675,7/15/2016
455,78752,1140,269900,219.3,250000,10/26/2016
456,78757,1153,269900,216.83,250000,9/13/2016
457,78757,1322,270000,191.38,253000,7/11/2016
458,78752,1017,279900,250.4,254652,10/14/2016
459,78757,1168,275000,218.32,255000,10/11/2016
460,78752,1072,259900,237.87,255000,8/12/2016
461,78757,768,300000,332.03,255000,6/20/2016
462,78752,1152,268900,227.43,262000,12/16/2016
463,78752,1109,280000,248.87,276000,7/29/2016
464,78752,1056,292500,269.89,285000,12/3/2016
465,78757,1418,299000,203.1,288000,12/6/2016
466,78757,1366,330000,212.3,290000,8/19/2016
467,78752,1074,293000,270.95,291000,11/3/2016
468,78757,1072,300000,275.19,295000,8/30/2016
469,78757,1105,285000,267.87,296000,6/28/2016
470,78757,2108,318000,140.89,297000,12/7/2016
471,78757,822,307000,361.31,297000,10/14/2016
472,78757,1078,300000,278.29,300000,12/21/2016
473,78757,1457,325000,205.9,300000,8/1/2016
474,78752,1082,305000,277.26,300000,6/20/2016
475,78757,1195,294000,251.38,300400,12/9/2016
476,78752,1479,299900,209.6,310000,8/26/2016
477,78752,1484,275000,209.11,310325,7/21/2016
478,78757,1050,300000,300.0,315000,11/23/2016
479,78757,970,349900,324.74,315000,9/16/2016
480,78757,1052,307500,303.33,319100,7/6/2016
481,78752,1461,329000,219.03,320000,12/12/2016
482,78752,1097,320000,291.7,320000,9/27/2016
483,78757,1638,329000,195.36,320000,11/4/2016
484,78752,1105,340000,289.59,320000,9/12/2016
485,78757,1143,329000,280.35,320440,12/21/2016
486,78757,1112,325000,290.47,323000,7/15/2016
487,78752,1863,325000,174.72,325500,9/28/2016
488,78757,1678,325000,196.66,330000,11/4/2016
489,78757,992,329999,332.66,330000,10/14/2016
490,78757,845,345000,390.53,330000,8/15/2016
491,78757,1076,315000,306.69,330000,6/29/2016
492,78752,1126,380000,295.29,332500,9/27/2016
493,78757,1033,339000,322.85,333500,12/9/2016
494,78757,1176,310000,284.01,334000,6/28/2016
495,78757,1066,339000,313.93,334650,5/31/2016
496,78757,866,344900,386.84,335000,10/14/2016
497,78757,1098,325000,305.1,335000,8/19/2016
498,78757,1155,325000,290.04,335000,6/16/2016
499,78757,1078,347000,312.62,337000,8/1/2016
500,78757,1357,347000,249.08,338000,9/29/2016
501,78757,1030,327400,329.13,339000,6/27/2016
502,78757,1525,360000,222.95,340000,9/30/2016
503,78752,1638,325000,207.88,340500,8/29/2016
504,78757,1284,340000,266.36,342000,11/4/2016
505,78757,1545,354000,221.36,342000,11/18/2016
506,78757,1675,375000,205.97,345000,7/1/2016
507,78757,1189,315000,292.26,347500,9/20/2016
508,78757,1173,325000,297.53,349000,7/26/2016
509,78757,1080,375000,324.07,350000,12/19/2016
510,78757,1835,350000,190.74,350000,8/26/2016
511,78757,1508,325000,232.1,350000,7/12/2016
512,78757,1268,364900,279.89,354900,11/30/2016
513,78757,2420,355000,146.69,355000,8/18/2016
514,78757,864,360000,410.88,355000,7/12/2016
515,78757,1152,349000,310.76,358000,10/12/2016
516,78757,1423,359000,252.28,359000,9/9/2016
517,78752,2350,365000,153.19,360000,9/19/2016
518,78757,850,364900,426.94,362900,9/22/2016
519,78757,846,364900,431.44,365000,10/11/2016
520,78757,1208,360000,302.15,365000,7/6/2016
521,78752,1104,379000,333.33,368000,10/25/2016
522,78752,1334,369000,276.61,369000,8/15/2016
523,78757,1353,375000,273.47,370000,12/21/2016
524,78752,1306,370000,283.31,370000,11/10/2016
525,78752,1466,389000,252.39,370000,11/10/2016
526,78757,983,370000,376.4,370000,9/7/2016
527,78757,1536,385000,240.89,370000,12/8/2016
528,78757,1243,379900,299.28,372000,9/20/2016
529,78757,1698,359000,220.85,375000,12/29/2016
530,78757,1160,379000,323.28,375000,10/26/2016
531,78757,1472,379900,256.11,377000,9/8/2016
532,78757,1156,390000,326.99,378000,10/31/2016
533,78757,1555,379000,243.73,379000,9/8/2016
534,78757,1791,369900,212.17,380000,8/23/2016
535,78757,1099,387500,348.04,382500,12/28/2016
536,78757,1322,389900,291.0,384700,12/16/2016
537,78757,867,380000,446.94,387500,6/30/2016
538,78757,1631,399000,239.12,390000,10/3/2016
539,78757,1564,399900,252.49,394900,11/30/2016
540,78752,1334,400000,296.1,395000,9/9/2016
541,78757,1648,399500,240.05,395600,8/22/2016
542,78757,1130,399900,353.89,399900,7/29/2016
543,78757,1692,400000,236.41,400000,8/31/2016
544,78757,848,419990,471.7,400000,9/6/2016
545,78757,1176,387500,340.14,400000,7/18/2016
546,78757,1530,410000,261.44,400000,7/21/2016
547,78757,1120,414400,357.59,400500,12/1/2016
548,78757,1717,399900,235.88,405000,10/27/2016
549,78757,1800,428000,230.56,415000,10/7/2016
550,78752,1463,419000,283.66,415000,7/27/2016
551,78757,1472,399999,281.93,415000,6/30/2016
552,78757,1667,399900,249.55,416000,10/17/2016
