,Zip,Sqft Total,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date
2844,78738,"2,159","$384,500 ",$177.86 ,"$384,000 ",7/30/2015
2845,78738,"2,356","$384,500 ",$163.20 ,"$384,500 ",9/24/2015
2846,78734,"2,593","$419,000 ",$148.59 ,"$385,300 ",11/12/2015
2847,78738,"1,935","$387,500 ",$199.22 ,"$385,500 ",10/26/2015
2848,78738,"1,772","$390,000 ",$220.09 ,"$390,000 ",12/10/2015
2849,78734,"2,442","$396,880 ",$160.52 ,"$392,000 ",8/10/2015
2850,78738,"2,716","$419,990 ",$145.80 ,"$396,000 ",11/20/2015
2851,78738,"2,624","$399,900 ",$151.30 ,"$397,000 ",6/19/2015
2852,78738,"2,177","$399,000 ",$183.28 ,"$399,000 ",11/30/2015
2853,78738,"2,235","$389,000 ",$178.52 ,"$399,000 ",8/31/2015
2854,78734,"2,126","$399,980 ",$188.15 ,"$400,000 ",9/8/2015
2855,78734,"2,504","$400,000 ",$159.74 ,"$400,000 ",8/11/2015
2856,78738,"2,705","$399,000 ",$148.06 ,"$400,500 ",12/17/2015
2857,78734,"2,494","$450,000 ",$161.19 ,"$402,000 ",10/19/2015
2858,78738,"2,136","$415,000 ",$189.61 ,"$405,000 ",9/3/2015
2859,78738,"3,146","$409,900 ",$130.29 ,"$409,900 ",9/24/2015
2860,78734,"2,224","$430,000 ",$186.15 ,"$414,000 ",12/8/2015
2861,78734,"2,389","$417,500 ",$174.30 ,"$416,400 ",8/14/2015
2862,78738,"2,326","$419,000 ",$179.28 ,"$417,000 ",11/12/2015
2863,78734,"2,907","$429,999 ",$143.45 ,"$417,000 ",11/23/2015
2864,78738,"2,971","$439,000 ",$140.53 ,"$417,500 ",11/13/2015
2865,78738,"2,471","$429,900 ",$169.57 ,"$419,000 ",10/5/2015
2866,78738,"2,545","$419,900 ",$164.64 ,"$419,000 ",11/24/2015
2867,78738,"2,844","$419,900 ",$147.64 ,"$419,900 ",10/23/2015
2868,78738,"2,332","$429,900 ",$180.10 ,"$420,000 ",11/2/2015
2869,78738,"2,855","$435,000 ",$148.51 ,"$424,000 ",10/5/2015
2870,78734,"2,228","$435,000 ",$190.75 ,"$425,000 ",12/17/2015
2871,78734,"2,485","$427,500 ",$171.03 ,"$425,000 ",9/15/2015
2872,78734,"1,850","$425,000 ",$229.73 ,"$425,000 ",7/29/2015
2873,78734,"2,518","$425,000 ",$168.78 ,"$425,000 ",8/19/2015
2874,78738,"2,841","$437,000 ",$150.30 ,"$427,000 ",8/11/2015
2875,78738,"2,950","$449,900 ",$146.78 ,"$433,000 ",11/10/2015
2876,78738,"2,576","$459,000 ",$168.87 ,"$435,000 ",10/22/2015
2877,78738,"1,855","$449,000 ",$239.89 ,"$445,000 ",10/13/2015
2878,78738,"2,611","$453,890 ",$170.43 ,"$445,000 ",9/11/2015
2879,78734,"1,360","$485,000 ",$330.15 ,"$449,000 ",12/4/2015
2880,78738,"2,578","$450,000 ",$174.55 ,"$450,000 ",8/11/2015
2881,78738,"2,775","$454,900 ",$162.16 ,"$450,000 ",8/31/2015
2882,78738,"2,999","$465,000 ",$150.05 ,"$450,000 ",11/20/2015
2883,78738,"2,971","$454,950 ",$152.14 ,"$452,000 ",9/15/2015
2884,78738,"2,525","$467,777 ",$179.01 ,"$452,000 ",8/31/2015
2885,78738,"2,581","$457,700 ",$177.33 ,"$457,700 ",8/14/2015
2886,78738,"3,143","$469,990 ",$146.04 ,"$459,000 ",11/13/2015
2887,78738,"2,907","$499,179 ",$159.68 ,"$464,179 ",9/4/2015
2888,78738,"3,189","$480,000 ",$145.81 ,"$465,000 ",9/24/2015
2889,78738,"2,754","$485,000 ",$169.57 ,"$467,000 ",7/31/2015
2890,78738,"3,159","$485,000 ",$149.42 ,"$472,028 ",11/20/2015
2891,78738,"3,146","$475,000 ",$150.99 ,"$475,000 ",10/22/2015
2892,78738,"2,816","$475,000 ",$168.68 ,"$475,000 ",12/24/2015
2893,78738,"3,474","$504,900 ",$136.73 ,"$475,000 ",10/21/2015
2894,78738,"3,040","$489,900 ",$156.25 ,"$475,000 ",8/3/2015
2895,78734,"2,398","$475,000 ",$198.08 ,"$475,000 ",6/19/2015
2896,78738,"3,066","$499,900 ",$155.58 ,"$477,000 ",11/30/2015
2897,78738,"3,036","$517,264 ",$157.44 ,"$478,000 ",7/15/2015
2898,78738,"3,260","$499,000 ",$147.70 ,"$481,500 ",10/5/2015
2899,78738,"3,173","$549,900 ",$152.06 ,"$482,500 ",11/13/2015
2900,78734,"1,922","$449,999 ",$252.34 ,"$485,000 ",8/5/2015
2901,78738,"3,671","$494,000 ",$132.66 ,"$487,000 ",11/4/2015
2902,78738,"2,776","$482,900 ",$175.79 ,"$488,000 ",11/12/2015
2903,78738,"2,898","$499,000 ",$168.39 ,"$488,000 ",8/26/2015
2904,78734,"3,470","$488,000 ",$140.63 ,"$488,000 ",11/20/2015
2905,78738,"2,907","$515,000 ",$172.00 ,"$500,000 ",12/11/2015
2906,78738,"3,878","$518,999 ",$128.93 ,"$500,000 ",12/12/2015
2907,78738,"3,479","$500,000 ",$143.72 ,"$500,000 ",12/10/2015
2908,78738,"3,286","$519,900 ",$155.20 ,"$510,000 ",12/7/2015
2909,78738,"3,549","$549,376 ",$143.70 ,"$510,000 ",9/11/2015
2910,78738,"3,327","$525,000 ",$154.79 ,"$515,000 ",11/20/2015
2911,78734,"3,223","$514,900 ",$159.79 ,"$515,000 ",7/30/2015
2912,78738,"3,527","$529,575 ",$146.09 ,"$515,255 ",11/5/2015
2913,78738,"3,206","$520,000 ",$162.20 ,"$520,000 ",11/5/2015
2914,78734,"3,635","$525,000 ",$143.88 ,"$523,000 ",8/28/2015
2915,78738,"3,396","$535,000 ",$154.59 ,"$525,000 ",11/19/2015
2916,78738,"3,233","$549,900 ",$163.01 ,"$527,000 ",10/29/2015
2917,78738,"3,527","$564,900 ",$150.27 ,"$530,000 ",11/24/2015
2918,78738,"3,487","$530,000 ",$151.99 ,"$530,000 ",9/30/2015
2919,78738,"3,598","$549,900 ",$148.69 ,"$535,000 ",10/22/2015
2920,78738,"4,261","$574,900 ",$126.14 ,"$537,500 ",11/17/2015
2921,78738,"3,181","$579,476 ",$169.31 ,"$538,562 ",11/12/2015
2922,78738,"2,466","$549,900 ",$218.98 ,"$540,000 ",8/21/2015
2923,78738,"4,219","$555,000 ",$129.41 ,"$546,000 ",8/31/2015
2924,78738,"3,891","$553,000 ",$140.84 ,"$548,000 ",12/30/2015
2925,78738,"3,648","$565,000 ",$150.49 ,"$549,000 ",8/21/2015
2926,78738,"3,381","$559,976 ",$165.63 ,"$560,000 ",12/8/2015
2927,78738,"4,061","$559,000 ",$137.90 ,"$560,000 ",8/21/2015
2928,78738,"3,466","$575,000 ",$163.01 ,"$565,000 ",10/20/2015
2929,78738,"4,046","$579,000 ",$140.63 ,"$569,000 ",12/21/2015
2930,78738,"4,140","$585,000 ",$139.86 ,"$579,000 ",11/30/2015
2931,78738,"3,960","$594,000 ",$147.47 ,"$584,000 ",8/14/2015
2932,78738,"4,124","$599,900 ",$144.28 ,"$595,000 ",8/21/2015
2933,78738,"3,996","$630,000 ",$152.36 ,"$608,850 ",8/28/2015
2934,78738,"3,938","$615,000 ",$158.71 ,"$625,000 ",6/26/2015
2935,78738,"3,800","$629,900 ",$165.76 ,"$629,900 ",7/13/2015
2936,78734,"3,284","$629,900 ",$192.75 ,"$633,000 ",9/24/2015
2937,78738,"3,168","$649,000 ",$204.86 ,"$649,000 ",7/21/2015
2938,78738,"4,087","$649,900 ",$159.02 ,"$649,900 ",9/4/2015
2939,78734,"3,029","$649,900 ",$214.59 ,"$650,000 ",12/4/2015
2940,78738,"4,629","$665,000 ",$140.42 ,"$650,000 ",7/24/2015
2941,78738,"3,504","$664,900 ",$187.13 ,"$655,720 ",7/14/2015
2942,78738,"3,877","$680,000 ",$172.81 ,"$670,000 ",9/18/2015
2943,78738,"4,131","$689,500 ",$163.40 ,"$675,000 ",12/15/2015
2944,78734,"3,749","$684,900 ",$180.05 ,"$675,000 ",9/29/2015
2945,78734,"4,211","$705,000 ",$162.67 ,"$685,000 ",11/25/2015
2946,78738,"4,190","$749,900 ",$163.58 ,"$685,382 ",12/15/2015
2947,78738,"4,250","$699,900 ",$164.68 ,"$699,900 ",7/20/2015
2948,78738,"3,429","$718,000 ",$207.06 ,"$710,000 ",9/30/2015
2949,78738,"3,531","$705,823 ",$202.73 ,"$715,822 ",7/23/2015
2950,78738,"3,653","$759,000 ",$203.12 ,"$742,000 ",9/10/2015
2951,78734,"7,617","$745,000 ",$97.81 ,"$745,000 ",7/31/2015
2952,78738,"4,280","$798,300 ",$175.55 ,"$751,350 ",11/19/2015
2953,78734,"3,891","$799,862 ",$197.12 ,"$767,000 ",8/6/2015
2954,78738,"3,336","$799,900 ",$230.52 ,"$769,000 ",10/2/2015
2955,78738,"3,654","$799,000 ",$218.12 ,"$797,000 ",6/30/2015
2956,78738,"2,557","$799,500 ",$312.67 ,"$799,500 ",8/28/2015
2957,78738,"3,762","$749,000 ",$212.65 ,"$800,000 ",12/7/2015
2958,78738,"3,832","$835,000 ",$211.38 ,"$810,000 ",8/14/2015
2959,78738,"3,470","$819,990 ",$233.43 ,"$810,000 ",8/31/2015
2960,78738,"2,128","$829,999 ",$381.81 ,"$812,500 ",11/9/2015
2961,78734,"4,187","$834,900 ",$199.40 ,"$834,900 ",7/17/2015
2962,78738,"3,975","$865,000 ",$211.32 ,"$840,000 ",6/23/2015
2963,78738,"4,649","$870,000 ",$184.56 ,"$858,000 ",11/25/2015
2964,78738,"4,032","$879,000 ",$213.29 ,"$860,000 ",12/9/2015
2965,78734,"4,962","$899,995 ",$179.36 ,"$890,000 ",8/24/2015
2966,78738,"5,043","$947,900 ",$180.45 ,"$910,000 ",9/18/2015
2967,78734,"5,040","$995,000 ",$184.38 ,"$929,300 ",10/30/2015
2968,78738,"4,375","$995,000 ",$213.49 ,"$934,000 ",10/29/2015
2969,78738,"3,682","$949,000 ",$253.94 ,"$935,000 ",11/30/2015
2970,78738,"4,217","$950,000 ",$222.31 ,"$937,500 ",10/27/2015
2971,78738,"3,646","$949,000 ",$261.93 ,"$955,000 ",10/30/2015
2972,78738,"4,781","$985,000 ",$202.47 ,"$968,000 ",9/9/2015
2973,78738,"5,413","$949,900 ",$181.03 ,"$979,900 ",8/7/2015
2974,78734,"2,055","$1,075,000 ",$498.05 ,"$1,023,500 ",11/6/2015
2975,78738,"3,834","$1,100,000 ",$280.39 ,"$1,075,000 ",8/14/2015
2976,78738,"3,973","$1,275,000 ",$298.26 ,"$1,185,000 ",10/1/2015
2977,78738,"4,719","$1,299,900 ",$254.29 ,"$1,200,000 ",9/10/2015
2978,78738,"4,155","$1,250,000 ",$299.28 ,"$1,243,500 ",12/11/2015
2979,78738,"3,911","$1,299,000 ",$329.58 ,"$1,289,000 ",8/10/2015
2980,78734,"4,178","$1,500,000 ",$311.15 ,"$1,300,000 ",11/20/2015
2981,78734,"5,162","$1,275,000 ",$271.21 ,"$1,400,000 ",6/30/2015
2982,78738,"4,924","$1,400,000 ",$289.40 ,"$1,425,000 ",9/30/2015
2983,78738,"5,450","$1,495,000 ",$261.47 ,"$1,425,000 ",10/15/2015
2984,78738,"5,480","$1,600,000 ",$287.41 ,"$1,575,000 ",8/21/2015
2985,78738,"5,532","$1,695,000 ",$298.26 ,"$1,650,000 ",10/27/2015
2986,78738,"4,850","$1,850,000 ",$360.82 ,"$1,750,000 ",9/16/2015
2987,78738,"6,500","$2,800,000 ",$415.38 ,"$2,700,000 ",9/1/2015
2988,78734,"5,275","$3,300,000 ",$625.59 ,"$3,300,000 ",10/30/2015
2989,78728,"1,423","$165,000 ",$112.44 ,"$160,000 ",11/20/2015
2990,78727,"1,329","$165,000 ",$124.15 ,"$165,000 ",10/30/2015
2991,78728,"1,043","$165,000 ",$158.68 ,"$165,500 ",9/29/2015
2992,78727,"1,148","$175,000 ",$144.60 ,"$166,000 ",9/8/2015
2993,78727,"1,374","$172,500 ",$121.18 ,"$166,500 ",12/11/2015
2994,78728,"1,128","$165,000 ",$151.60 ,"$171,000 ",6/26/2015
2995,78727,"1,342","$154,900 ",$127.68 ,"$171,350 ",8/31/2015
2996,78728,"1,173","$170,000 ",$147.06 ,"$172,500 ",9/15/2015
2997,78728,"1,132","$157,200 ",$152.83 ,"$173,000 ",12/23/2015
2998,78728,"1,352","$185,000 ",$129.44 ,"$175,000 ",10/28/2015
2999,78727,"1,368","$185,000 ",$129.39 ,"$177,000 ",10/2/2015
3000,78728,"1,139","$173,000 ",$155.40 ,"$177,000 ",9/14/2015
3001,78727,"1,212","$194,900 ",$146.86 ,"$178,000 ",11/23/2015
3002,78727,"1,318","$179,000 ",$135.05 ,"$178,000 ",10/5/2015
3003,78728,"1,111","$174,000 ",$160.67 ,"$178,500 ",12/3/2015
3004,78727,"1,088","$182,990 ",$165.44 ,"$180,000 ",12/15/2015
3005,78727,"1,102","$174,000 ",$164.47 ,"$181,250 ",9/30/2015
3006,78727,"1,199","$182,000 ",$151.79 ,"$182,000 ",9/28/2015
3007,78727,952,"$175,000 ",$194.33 ,"$185,000 ",12/18/2015
3008,78727,"1,682","$199,000 ",$111.18 ,"$187,000 ",12/7/2015
3009,78728,"1,328","$190,000 ",$141.57 ,"$188,000 ",8/13/2015
3010,78727,"1,409","$190,000 ",$134.85 ,"$190,000 ",11/18/2015
3011,78728,"1,328","$192,000 ",$144.58 ,"$192,000 ",9/30/2015
3012,78727,"1,254","$189,000 ",$155.50 ,"$195,000 ",12/31/2015
3013,78728,"1,281","$187,500 ",$153.01 ,"$196,000 ",7/8/2015
3014,78727,"1,314","$198,999 ",$151.45 ,"$198,999 ",11/6/2015
3015,78728,"2,038","$204,900 ",$98.14 ,"$200,000 ",12/30/2015
3016,78728,"1,400","$210,000 ",$142.86 ,"$200,000 ",12/11/2015
3017,78728,"1,423","$192,500 ",$140.55 ,"$200,000 ",9/9/2015
3018,78728,"1,420","$198,000 ",$140.85 ,"$200,000 ",9/8/2015
3019,78727,"1,319","$195,000 ",$151.63 ,"$200,000 ",8/10/2015
3020,78727,"1,136","$199,000 ",$177.82 ,"$202,000 ",10/27/2015
3021,78727,"1,562","$199,900 ",$129.32 ,"$202,000 ",9/30/2015
3022,78728,"1,436","$204,500 ",$142.41 ,"$204,500 ",8/10/2015
3023,78728,"1,414","$209,900 ",$148.44 ,"$209,900 ",8/14/2015
3024,78728,"1,420","$215,000 ",$147.89 ,"$210,000 ",9/29/2015
3025,78728,"1,064","$250,000 ",$197.37 ,"$210,000 ",8/31/2015
3026,78728,"1,650","$219,900 ",$127.88 ,"$211,000 ",12/11/2015
3027,78728,"1,359","$209,900 ",$156.00 ,"$212,000 ",8/18/2015
3028,78728,"1,437","$209,900 ",$148.92 ,"$214,000 ",8/12/2015
3029,78728,"1,416","$215,000 ",$152.54 ,"$216,000 ",8/17/2015
3030,78727,"2,197","$219,950 ",$99.00 ,"$217,500 ",11/20/2015
3031,78728,"1,651","$225,000 ",$132.80 ,"$219,250 ",9/4/2015
3032,78728,"2,434","$202,800 ",$90.39 ,"$220,000 ",12/30/2015
3033,78728,"1,686","$225,000 ",$130.49 ,"$220,000 ",8/18/2015
3034,78728,"2,191","$230,000 ",$100.41 ,"$220,000 ",6/24/2015
3035,78727,"1,697","$199,900 ",$130.23 ,"$221,000 ",6/11/2015
3036,78728,"1,688","$225,000 ",$132.11 ,"$223,000 ",7/24/2015
3037,78728,"1,880","$214,900 ",$118.62 ,"$223,000 ",6/9/2015
3038,78728,"1,874","$220,000 ",$119.69 ,"$224,300 ",11/10/2015
3039,78727,"1,418","$225,000 ",$158.67 ,"$225,000 ",9/28/2015
3040,78728,"2,013","$224,900 ",$111.77 ,"$225,000 ",9/22/2015
3041,78727,"2,319","$245,000 ",$97.46 ,"$226,000 ",10/30/2015
3042,78728,"1,686","$228,000 ",$134.93 ,"$227,500 ",7/1/2015
3043,78728,"1,469","$224,900 ",$155.21 ,"$228,000 ",8/28/2015
3044,78728,"1,940","$247,999 ",$117.53 ,"$228,000 ",7/8/2015
3045,78728,"1,478","$214,900 ",$154.67 ,"$228,600 ",9/25/2015
3046,78727,"1,228","$225,000 ",$187.30 ,"$230,000 ",12/29/2015
3047,78728,"1,616","$225,000 ",$142.33 ,"$230,000 ",10/26/2015
3048,78727,"1,332","$230,000 ",$172.67 ,"$230,000 ",11/2/2015
3049,78728,"1,659","$230,000 ",$138.64 ,"$230,000 ",8/6/2015
3050,78728,"1,695","$224,989 ",$137.46 ,"$233,000 ",9/1/2015
3051,78728,"2,245","$245,000 ",$103.88 ,"$233,212 ",7/13/2015
3052,78727,"2,028","$246,000 ",$115.38 ,"$234,000 ",9/16/2015
3053,78728,"1,363","$234,900 ",$172.05 ,"$234,500 ",8/20/2015
3054,78728,"1,597","$229,900 ",$147.15 ,"$235,000 ",11/10/2015
3055,78728,"1,981","$239,900 ",$118.63 ,"$235,000 ",10/2/2015
3056,78728,"2,020","$235,000 ",$116.34 ,"$235,000 ",11/11/2015
3057,78728,"1,761","$225,000 ",$133.45 ,"$235,000 ",7/31/2015
3058,78728,"2,075","$233,000 ",$114.22 ,"$237,000 ",10/30/2015
3059,78728,"2,075","$239,900 ",$114.94 ,"$238,500 ",12/30/2015
3060,78728,"2,061","$237,500 ",$116.45 ,"$240,000 ",10/29/2015
3061,78728,"2,125","$249,500 ",$112.94 ,"$240,000 ",8/28/2015
3062,78728,"1,896","$239,900 ",$126.58 ,"$240,000 ",7/27/2015
3063,78728,"1,852","$235,000 ",$130.13 ,"$241,000 ",8/7/2015
3064,78728,"2,075","$229,900 ",$116.63 ,"$242,000 ",11/6/2015
3065,78727,"1,646","$229,900 ",$147.02 ,"$242,000 ",7/29/2015
3066,78728,"2,056","$247,000 ",$118.58 ,"$243,800 ",11/13/2015
3067,78728,"1,898","$239,995 ",$129.08 ,"$245,000 ",11/18/2015
3068,78727,"1,668","$245,000 ",$146.88 ,"$245,000 ",8/17/2015
3069,78728,"2,052","$254,950 ",$119.40 ,"$245,000 ",7/21/2015
3070,78727,"1,709","$225,000 ",$143.36 ,"$245,000 ",7/14/2015
3071,78728,"2,114","$244,950 ",$116.13 ,"$245,500 ",9/30/2015
3072,78728,"1,794","$254,900 ",$139.07 ,"$249,500 ",10/23/2015
3073,78728,"2,161","$249,900 ",$115.64 ,"$249,900 ",8/6/2015
3074,78728,"2,145","$249,999 ",$116.55 ,"$249,999 ",9/18/2015
3075,78728,"2,045","$250,000 ",$122.25 ,"$250,000 ",11/20/2015
3076,78728,"2,056","$250,000 ",$121.60 ,"$250,000 ",10/9/2015
3077,78727,"1,776","$249,900 ",$141.47 ,"$251,250 ",12/28/2015
3078,78728,"2,237","$250,000 ",$112.43 ,"$251,500 ",6/29/2015
3079,78728,"2,045","$249,900 ",$123.23 ,"$252,000 ",8/11/2015
3080,78727,"1,729","$258,000 ",$146.91 ,"$254,000 ",8/31/2015
3081,78728,"2,309","$251,900 ",$110.44 ,"$255,000 ",9/24/2015
3082,78727,"2,152","$260,000 ",$118.49 ,"$255,000 ",10/27/2015
3083,78727,"1,841","$248,500 ",$138.51 ,"$255,000 ",8/13/2015
3084,78728,"2,286","$256,900 ",$111.77 ,"$255,500 ",10/22/2015
3085,78727,"1,969","$259,000 ",$130.52 ,"$257,000 ",10/1/2015
3086,78728,"1,692","$259,500 ",$151.89 ,"$257,000 ",8/31/2015
3087,78727,"1,714","$257,000 ",$149.94 ,"$257,000 ",8/26/2015
3088,78728,"2,145","$257,500 ",$120.05 ,"$257,500 ",11/5/2015
3089,78728,"1,785","$269,985 ",$145.30 ,"$259,366 ",12/28/2015
3090,78728,"2,105","$259,900 ",$123.47 ,"$259,900 ",7/27/2015
3091,78728,"1,613","$259,900 ",$161.81 ,"$261,000 ",11/23/2015
3092,78728,"2,065","$259,900 ",$126.39 ,"$261,000 ",9/25/2015
3093,78728,"2,251","$269,900 ",$117.01 ,"$263,400 ",12/28/2015
3094,78728,"3,134","$269,900 ",$84.24 ,"$264,000 ",9/11/2015
3095,78727,"1,835","$264,900 ",$144.36 ,"$264,900 ",10/8/2015
3096,78728,"2,440","$270,000 ",$108.61 ,"$265,000 ",12/18/2015
3097,78728,"1,892","$250,000 ",$140.06 ,"$265,000 ",8/7/2015
3098,78728,"2,811","$268,000 ",$94.98 ,"$267,000 ",11/3/2015
3099,78727,"1,856","$274,900 ",$143.86 ,"$267,000 ",10/21/2015
3100,78727,"1,472","$269,000 ",$181.39 ,"$267,000 ",8/10/2015
3101,78727,"2,240","$269,900 ",$120.09 ,"$269,000 ",9/4/2015
3102,78728,"2,319","$275,000 ",$116.43 ,"$270,000 ",9/16/2015
3103,78727,"1,658","$269,900 ",$162.85 ,"$270,000 ",6/19/2015
3104,78728,"2,145","$273,900 ",$126.08 ,"$270,450 ",10/8/2015
3105,78728,"1,785","$278,370 ",$151.68 ,"$270,756 ",9/25/2015
3106,78727,"1,545","$275,000 ",$176.70 ,"$273,000 ",6/24/2015
3107,78728,"1,886","$274,950 ",$145.02 ,"$273,500 ",9/16/2015
3108,78727,"1,772","$274,000 ",$154.63 ,"$274,000 ",11/13/2015
3109,78728,"2,460","$268,000 ",$111.38 ,"$274,000 ",6/23/2015
3110,78727,"1,961","$285,000 ",$140.23 ,"$275,000 ",11/6/2015
3111,78728,"1,937","$275,000 ",$141.97 ,"$275,000 ",7/9/2015
3112,78728,"2,208","$269,900 ",$125.00 ,"$276,000 ",10/14/2015
3113,78727,"1,772","$280,000 ",$156.32 ,"$277,000 ",11/11/2015
3114,78727,"2,195","$285,000 ",$127.56 ,"$280,000 ",8/7/2015
3115,78727,"1,705","$299,900 ",$165.18 ,"$281,625 ",7/9/2015
3116,78727,"2,319","$285,000 ",$122.04 ,"$283,000 ",10/9/2015
3117,78727,"2,195","$278,000 ",$129.84 ,"$285,000 ",12/2/2015
3118,78728,"2,124","$285,000 ",$134.18 ,"$285,000 ",9/29/2015
3119,78727,"1,805","$269,900 ",$157.89 ,"$285,000 ",9/14/2015
3120,78727,"2,473","$289,900 ",$115.81 ,"$286,400 ",7/3/2015
3121,78727,"2,361","$289,999 ",$121.98 ,"$288,000 ",10/30/2015
3122,78727,"1,757","$288,800 ",$164.37 ,"$288,800 ",11/2/2015
3123,78727,"1,673","$289,900 ",$173.28 ,"$289,900 ",6/26/2015
3124,78727,"2,274","$289,900 ",$127.48 ,"$289,900 ",7/1/2015
3125,78727,"1,684","$290,000 ",$172.21 ,"$290,000 ",9/10/2015
3126,78727,"2,319","$300,000 ",$126.87 ,"$294,200 ",9/25/2015
3127,78728,"2,124","$291,990 ",$138.88 ,"$294,990 ",12/11/2015
3128,78727,"2,222","$295,000 ",$132.76 ,"$295,000 ",7/15/2015
3129,78728,"2,124","$298,765 ",$140.66 ,"$298,765 ",10/23/2015
3130,78727,"2,112","$299,900 ",$141.57 ,"$299,000 ",12/29/2015
3131,78727,"2,173","$300,000 ",$138.06 ,"$300,000 ",12/8/2015
3132,78727,"2,413","$300,200 ",$124.41 ,"$300,200 ",9/25/2015
3133,78727,"3,158","$309,900 ",$95.19 ,"$300,603 ",9/9/2015
3134,78727,"2,675","$309,900 ",$113.08 ,"$302,500 ",11/6/2015
3135,78727,"1,639","$305,000 ",$186.09 ,"$305,000 ",8/26/2015
3136,78727,"2,644","$310,000 ",$116.30 ,"$307,500 ",6/26/2015
3137,78727,"2,173","$309,900 ",$142.66 ,"$310,000 ",10/19/2015
3138,78727,"2,319","$319,900 ",$133.68 ,"$310,000 ",7/8/2015
3139,78727,"2,151","$309,900 ",$146.44 ,"$315,000 ",8/28/2015
3140,78727,"2,075","$324,500 ",$152.77 ,"$317,000 ",10/20/2015
3141,78727,"2,255","$325,000 ",$140.58 ,"$317,000 ",8/20/2015
3142,78727,"2,531","$319,000 ",$126.04 ,"$319,000 ",7/10/2015
3143,78727,"2,257","$329,000 ",$141.78 ,"$320,000 ",10/5/2015
3144,78727,"2,697","$329,900 ",$119.39 ,"$322,000 ",12/15/2015
3145,78727,"2,553","$320,000 ",$127.30 ,"$325,000 ",7/24/2015
3146,78727,"2,173","$310,000 ",$149.91 ,"$325,750 ",6/26/2015
3147,78727,"2,209","$335,000 ",$149.39 ,"$330,000 ",11/4/2015
3148,78727,"3,000","$345,000 ",$110.50 ,"$331,500 ",11/25/2015
3149,78727,"1,869","$336,500 ",$178.71 ,"$334,000 ",8/14/2015
3150,78727,"1,984","$335,000 ",$168.85 ,"$335,000 ",8/21/2015
3151,78727,"1,826","$330,000 ",$184.83 ,"$337,500 ",10/30/2015
3152,78727,"2,808","$350,000 ",$122.86 ,"$345,000 ",12/31/2015
3153,78727,"2,741","$350,000 ",$127.69 ,"$350,000 ",8/19/2015
3154,78727,"3,254","$359,900 ",$110.60 ,"$359,900 ",10/30/2015
3155,78727,"2,988","$369,900 ",$120.45 ,"$359,900 ",11/6/2015
3156,78727,"2,860","$359,900 ",$125.87 ,"$360,000 ",11/19/2015
3157,78727,"2,946","$380,000 ",$128.99 ,"$380,000 ",10/19/2015
3158,78727,"2,412","$389,900 ",$159.62 ,"$385,000 ",12/30/2015
3159,78727,"3,454","$400,000 ",$111.46 ,"$385,000 ",9/25/2015
3160,78727,"2,932","$395,000 ",$134.72 ,"$395,000 ",7/23/2015
3161,78727,"4,494","$450,000 ",$93.46 ,"$420,000 ",7/22/2015
3162,78727,"2,434","$450,000 ",$184.88 ,"$450,000 ",7/13/2015
3163,78754,"1,074","$114,900 ",$97.63 ,"$104,850 ",12/30/2015
3164,78753,"1,074","$115,000 ",$104.28 ,"$112,000 ",11/18/2015
3165,78753,884,"$125,000 ",$141.40 ,"$125,000 ",7/20/2015
3166,78754,"1,399","$126,000 ",$90.06 ,"$126,000 ",6/16/2015
3167,78753,"1,066","$147,900 ",$127.11 ,"$135,500 ",11/30/2015
3168,78753,"1,079","$139,900 ",$127.76 ,"$137,850 ",8/12/2015
3169,78753,"1,280","$159,900 ",$113.28 ,"$145,000 ",9/15/2015
3170,78753,"1,376","$150,000 ",$109.01 ,"$150,000 ",7/1/2015
3171,78753,962,"$169,900 ",$156.76 ,"$150,800 ",11/10/2015
3172,78753,"1,052","$149,900 ",$145.44 ,"$153,000 ",7/31/2015
3173,78754,"2,132","$160,000 ",$72.70 ,"$155,000 ",10/14/2015
3174,78753,"1,036","$149,000 ",$149.71 ,"$155,100 ",10/7/2015
3175,78753,"1,256","$155,000 ",$124.20 ,"$156,000 ",10/13/2015
3176,78753,"1,015","$142,500 ",$154.68 ,"$157,000 ",12/15/2015
3177,78753,"1,230","$150,000 ",$127.64 ,"$157,000 ",8/14/2015
3178,78753,"1,670","$160,000 ",$94.31 ,"$157,500 ",10/5/2015
3179,78753,"1,040","$160,000 ",$153.85 ,"$160,000 ",10/20/2015
3180,78754,"1,558","$161,000 ",$103.34 ,"$161,000 ",9/16/2015
3181,78753,"1,157","$148,900 ",$139.15 ,"$161,000 ",8/4/2015
3182,78753,"1,741","$160,000 ",$93.05 ,"$162,000 ",12/10/2015
3183,78754,"1,877","$164,900 ",$86.57 ,"$162,500 ",11/18/2015
3184,78753,"1,080","$169,900 ",$152.78 ,"$165,000 ",11/19/2015
3185,78754,"1,410","$165,000 ",$117.02 ,"$165,000 ",9/9/2015
3186,78753,"1,405","$165,000 ",$118.36 ,"$166,300 ",12/31/2015
3187,78754,"1,264","$165,000 ",$134.41 ,"$169,900 ",6/22/2015
3188,78753,"1,287","$145,000 ",$132.09 ,"$170,000 ",9/30/2015
3189,78753,"1,000","$170,000 ",$170.00 ,"$170,000 ",10/23/2015
3190,78754,"1,751","$169,950 ",$97.09 ,"$170,000 ",10/15/2015
