#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
1485,5315745,S,5E,4601 Fallenash,78725,3,2,1,2,2,2,1987,0,"1,664",$94.95 ,"$157,997 ",$95.25 ,"$158,500 ",9/30/2016,5,5
1486,9529487,S,5E,3011 Crownover ST,78725,3,2,0,1,1,2,2005,0.1,"1,203",$133.00 ,"$160,000 ",$131.75 ,"$158,500 ",9/2/2016,13,13
1487,7878268,S,5E,11924 Aitne LN,78725,3,2,0,1,1,2,2013,0.13,"1,224",$137.99 ,"$168,900 ",$129.79 ,"$158,866 ",8/12/2016,22,22
1488,3453545,S,5E,14304 Rosseau ST,78725,3,2,0,1,1,2,1987,0.13,"1,419",$112.05 ,"$159,000 ",$112.05 ,"$159,000 ",7/19/2016,26,26
1489,7481728,S,5E,14708 Varrelman ST,78725,3,2,0,1,1,2,1997,0.14,"1,162",$135.71 ,"$157,700 ",$137.09 ,"$159,300 ",10/13/2016,20,20
1490,5772005,S,5E,4612 Senda LN,78725,2,2,1,1,2,0,2012,0.12,"1,244",$128.62 ,"$160,000 ",$128.62 ,"$160,000 ",12/28/2016,10,10
1491,1263478,S,5E,3402 Crownover ST,78725,3,2,0,1,1,1,2004,0.11,"1,278",$125.20 ,"$160,000 ",$125.20 ,"$160,000 ",8/30/2016,15,15
1492,2561921,S,5E,3200 Wickham LN,78725,3,2,0,1,1,2,2009,0.1,"1,272",$125.71 ,"$159,900 ",$125.79 ,"$160,000 ",7/5/2016,2,2
1493,9504690,S,5E,502 Red Tails ST,78725,4,2,0,1,1,2,2010,0.14,"1,460",$109.59 ,"$159,995 ",$109.93 ,"$160,500 ",11/21/2016,2,2
1494,6097195,S,5E,15108 NORDYKE LN,78725,3,2,0,1,1,2,2010,0.14,"1,399",$114.37 ,"$160,000 ",$115.08 ,"$161,000 ",9/15/2016,1,1
1495,5952253,S,5E,4500 Belfield LN,78725,4,2,0,1,1,2,2008,0.16,"1,628",$89.07 ,"$145,000 ",$99.85 ,"$162,550 ",10/18/2016,16,16
1496,7448603,S,5E,14303 Levering ST,78725,3,2,0,1,1,2,1987,0.13,"1,510",$105.96 ,"$159,997 ",$107.95 ,"$163,000 ",6/30/2016,3,3
1497,8489651,S,5E,14509 Fitzgibbon DR,78725,3,2,0,1,1,2,1999,0.13,"1,662",$99.28 ,"$165,000 ",$99.28 ,"$165,000 ",12/30/2016,4,4
1498,7126760,S,5E,14200 Levering ST,78725,3,2,0,1,1,2,1987,0.14,"1,515",$105.61 ,"$160,000 ",$108.91 ,"$165,000 ",8/16/2016,3,3
1499,7668551,S,5E,3205 Barksdale DR,78725,3,2,0,1,1,2,2009,0.11,"1,378",$119.74 ,"$165,000 ",$120.46 ,"$166,000 ",10/28/2016,25,25
1500,5329151,S,5E,4305 Sojourner ST,78725,3,2,0,1,1,0,1986,0,"1,423",$119.40 ,"$169,900 ",$116.65 ,"$166,000 ",12/15/2016,80,80
1501,8540843,S,5E,4614 Inicio LN,78725,3,2,0,1,1,0,2016,0.07,"1,110",$149.77 ,"$166,250 ",$149.77 ,"$166,250 ",9/16/2016,18,18
1502,7004755,S,5E,3110 Etheredge DR,78725,3,2,0,1,1,2,2011,0.11,"1,302",$122.89 ,"$160,000 ",$128.26 ,"$167,000 ",8/23/2016,3,3
1503,3914085,S,5E,2517 Elara DR,78725,4,2,1,2,2,2,2009,0.16,"1,754",$95.61 ,"$167,700 ",$95.61 ,"$167,700 ",9/26/2016,4,4
1504,5444538,S,5E,15200 Lucian ST,78725,3,2,0,,1,2,2010,0.29,"1,464",$112.70 ,"$165,000 ",$115.44 ,"$169,000 ",12/20/2016,4,4
1505,2913591,S,5E,15100 Imes LN,78725,4,2,0,1,1,0,2008,0.16,"1,409",$120.58 ,"$169,900 ",$119.94 ,"$169,000 ",9/1/2016,5,5
1506,8219691,S,5E,14510 Rumfeldt ST,78725,3,2,1,1,2,2,1998,0.12,"1,476",$111.38 ,"$164,400 ",$115.18 ,"$170,000 ",12/2/2016,5,5
1507,4346426,S,5E,4011 Sojourner ST,78725,4,2,0,1,1,2,2002,0.12,"1,780",$103.93 ,"$185,000 ",$95.51 ,"$170,000 ",12/20/2016,41,41
1508,9261990,S,5E,4604 Inicio LN,78725,3,2,1,1,2,0,2016,,"1,310",$130.71 ,"$171,225 ",$131.24 ,"$171,925 ",8/22/2016,19,19
1509,6311828,S,5E,15006 Parrish LN,78725,3,2,0,1,1,0,2012,0.13,"1,397",$121.69 ,"$170,000 ",$125.27 ,"$175,000 ",12/20/2016,5,5
1510,3270715,S,5E,14611 Menifee ST,78725,3,2,0,1,1,2,1999,0.13,"1,335",$135.00 ,"$180,225 ",$131.09 ,"$175,000 ",12/16/2016,59,59
1511,3105075,S,5E,14505 Fitzgibbon DR,78725,4,2,0,1,1,2,1999,0.13,"1,662",$105.29 ,"$175,000 ",$105.29 ,"$175,000 ",12/9/2016,45,45
1512,3870214,S,5E,14516 James Vincent DR,78725,3,2,1,2,2,2,2001,0.15,"1,467",$115.81 ,"$169,900 ",$119.97 ,"$176,000 ",8/31/2016,17,17
1513,1772176,S,5E,3110 Wickham LN,78725,3,2,0,1,1,2,2008,0.1,"1,378",$134.58 ,"$185,450 ",$129.17 ,"$178,000 ",10/4/2016,19,19
1514,9713736,S,5E,14503 Rumfeldt ST,78725,3,2,0,2,1,1,1996,0.13,"1,778",$104.05 ,"$185,000 ",$104.05 ,"$185,000 ",11/4/2016,58,58
1515,3268723,S,5E,4010 Louise Lee DR,78725,3,2,0,1,1,2,2003,0.12,"1,929",$95.90 ,"$185,000 ",$95.90 ,"$185,000 ",6/30/2016,8,8
1516,8357175,S,5E,4505 Halliday Ave,78725,4,2,0,2,2,2,2008,0.13,"1,896",$100.21 ,"$190,000 ",$99.68 ,"$189,000 ",12/30/2016,8,8
1517,1538850,S,5E,3203 Barksdale DR,78725,5,3,0,2,2,2,2011,0.11,"2,074",$95.42 ,"$197,900 ",$95.42 ,"$197,900 ",10/27/2016,11,11
1518,6737970,S,5E,4513 NW Cleto St.,78725,3,2,1,2,2,2,2016,,"1,607",$123.30 ,"$198,136 ",$123.30 ,"$198,136 ",5/31/2016,,
1519,9321764,S,5E,3102 Wickham LN,78725,4,2,1,2,2,2,2006,0.12,"2,345",$95.91 ,"$224,900 ",$86.57 ,"$203,000 ",12/30/2016,13,13
1520,8152662,S,5E,15205 Knighten LN,78725,3,2,0,1,1,2,2015,,"1,295",$159.00 ,"$205,903 ",$159.00 ,"$205,900 ",11/4/2016,26,26
1521,7015907,S,5E,15201 Knighton LN,78725,3,2,0,1,1,2,2015,,"1,631",$137.89 ,"$224,900 ",$134.27 ,"$219,000 ",11/14/2016,12,12
1522,5583193,S,5E,15209 Knighten LN,78725,4,2,1,2,2,2,2015,0.14,"1,604",$137.09 ,"$219,900 ",$137.09 ,"$219,900 ",7/14/2016,19,19
1523,1344040,S,5E,4508 Atlantis DR,78725,3,2,0,2,1,2,2003,0.45,"2,354",$110.03 ,"$259,000 ",$105.78 ,"$249,000 ",10/26/2016,67,67
1524,8546372,S,5E,2608 Winchell LN,78725,3,2,0,1,1,2,2012,0.17,"1,194",$200.92 ,"$239,900 ",$214.07 ,"$255,600 ",9/29/2016,4,4
1525,8788778,S,5E,2712 Highland Haven DR,78725,3,2,0,1,1,2,2014,0.16,"1,397",$207.59 ,"$290,000 ",$205.80 ,"$287,500 ",7/18/2016,6,6
1526,2204357,S,5E,2608 Highland Haven DR,78725,4,2,0,1,1,2,2013,0.17,"1,351",$221.98 ,"$299,900 ",$214.66 ,"$290,000 ",8/5/2016,12,12
1527,6757261,S,5E,2724 Lane City DR,78725,3,2,0,1,1,2,2011,0.16,"1,734",$181.08 ,"$314,000 ",$175.89 ,"$305,000 ",8/29/2016,47,47
1528,8778216,S,5E,2708 Highland Haven DR,78725,3,2,0,2,1,2,2013,0.15,"1,667",$188.96 ,"$315,000 ",$185.96 ,"$310,000 ",9/16/2016,52,52
1529,1456182,S,5E,6504 Kingsland CT,78725,4,2,0,,1,2,2014,0.16,"1,698",$185.51 ,"$315,000 ",$185.51 ,"$315,000 ",12/16/2016,48,48
1530,4153984,S,5E,2709 Kingsland WAY,78725,4,2,1,1,2,2,2014,0.13,"1,678",$191.90 ,"$322,000 ",$187.72 ,"$315,000 ",9/13/2016,34,34
1531,8174813,S,5E,2520 Winchell LN,78725,4,2,0,1,1,2,2012,0.18,"1,755",$179.49 ,"$315,000 ",$179.49 ,"$315,000 ",8/1/2016,19,19
1532,9639712,S,5E,2508 Alleyton CV,78725,3,2,0,1,1,2,2013,0.14,"1,755",$190.88 ,"$335,000 ",$185.19 ,"$325,000 ",10/3/2016,13,13
1533,4781477,S,5E,6625 Alleyton DR,78725,3,2,0,1,1,2,2016,,"1,667",$202.68 ,"$337,861 ",$202.68 ,"$337,861 ",6/2/2016,1,1
1534,5083709,S,5E,2716 Cottonwood Shores DR,78725,3,2,1,2,2,2,2012,0.16,"2,229",$154.78 ,"$345,000 ",$152.36 ,"$339,600 ",10/7/2016,57,57
1535,2937349,S,5E,6713 Alleyton Drive,78725,3,2,1,2,2,2,2016,,"2,043",$176.16 ,"$359,900 ",$176.16 ,"$359,900 ",12/8/2016,79,79
1536,7341304,S,5E,2409 Spanish Camp CV,78725,3,2,1,2,2,2,2016,,"2,043",$176.16 ,"$359,900 ",$176.16 ,"$359,900 ",11/18/2016,96,96
1537,1793988,S,5E,2212 Forsam Bend,78725,3,2,1,1,2,2,2016,,"2,119",$174.09 ,"$368,900 ",$174.09 ,"$368,900 ",10/25/2016,31,31
1538,9698711,S,5E,7008 Hester RD,78725,4,2,0,2,2,3,2014,0.17,"2,413",$157.44 ,"$379,900 ",$154.58 ,"$373,000 ",10/26/2016,10,10
1539,9143617,S,5E,2712 Kingsland WAY,78725,4,2,1,2,2,2,2013,0.18,"2,327",$167.17 ,"$389,000 ",$161.15 ,"$375,000 ",9/21/2016,61,61
1540,2787191,S,5E,2201 Forsam BND,78725,4,2,1,1,2,2,2016,,"2,570",$166.68 ,"$428,375 ",$166.58 ,"$428,100 ",6/24/2016,1,1
1541,9694888,S,6,2608 East Side DR,78704,3,2,0,1,1,0,1961,0.14,"1,047",$310.41 ,"$325,000 ",$286.53 ,"$300,000 ",9/19/2016,58,58
1542,6494761,S,6,2702 FRIAR TUCK LN,78704,3,1,1,1,1,0,1962,0.19,986,$324.54 ,"$320,000 ",$324.54 ,"$320,000 ",9/8/2016,8,8
1543,7177706,S,6,403 Krebs LN,78704,3,1,0,1,1,0,1959,0.17,"1,015",$320.20 ,"$325,000 ",$315.65 ,"$320,381 ",9/20/2016,5,5
1544,9223278,S,6,202 Brewster ST,78704,4,1,0,1,1,0,1963,0.14,"1,108",$293.32 ,"$325,000 ",$293.32 ,"$325,000 ",11/4/2016,1,1
1545,4144617,S,6,3607 Tallison TER,78704,3,2,0,1,2,2,1961,0.32,"1,887",$185.48 ,"$350,000 ",$174.88 ,"$330,000 ",10/3/2016,15,15
1546,4964188,S,6,406 Post Road DR,78704,3,1,0,1,1,0,1960,0.2,960,$342.71 ,"$329,000 ",$346.88 ,"$333,000 ",12/14/2016,7,7
1547,3555496,S,6,2905 Brinwood Ave,78704,3,1,0,1,1,0,1962,0.13,"1,118",$304.11 ,"$340,000 ",$298.75 ,"$334,000 ",12/29/2016,79,79
1548,9017107,S,6,506 Powell CIR,78704,2,1,0,1,1,0,1956,0.15,825,$424.24 ,"$349,999 ",$406.06 ,"$335,000 ",10/14/2016,8,8
1549,2732186,S,6,2700 Nottingham LN,78704,1,0,0,0,1,0,1962,0.17,907,$385.78 ,"$349,900 ",$385.78 ,"$349,900 ",10/3/2016,,
1550,5393423,S,6,3203 Dolphin DR,78704,3,1,0,1,1,0,1962,0.28,941,$371.94 ,"$350,000 ",$374.07 ,"$352,000 ",8/5/2016,4,4
1551,3916719,S,6,807 W Oltorf ST,78704,3,2,0,1,1,0,1962,0.14,"1,118",$330.05 ,"$369,000 ",$322.00 ,"$360,000 ",9/30/2016,29,29
1552,2108025,S,6,3100 Birdwood CIR,78704,3,1,0,1,1,0,1962,0.17,936,$394.23 ,"$369,000 ",$394.23 ,"$369,000 ",11/4/2016,17,17
1553,8781258,S,6,512 Powell CIR,78704,3,1,1,1,1,0,1956,0.17,"1,325",$293.96 ,"$389,500 ",$279.25 ,"$370,000 ",12/28/2016,52,52
1554,8963854,S,6,512 Sacramento DR,78704,3,1,0,1,1,0,1955,0.16,"1,246",$341.01 ,"$424,900 ",$300.96 ,"$375,000 ",11/4/2016,5,5
1555,4530903,S,6,2709 S 2nd ST,78704,3,2,0,1,1,0,1953,0.13,"1,200",$333.29 ,"$399,950 ",$316.67 ,"$380,000 ",10/27/2016,8,8
1556,2897189,S,6,1206 W Oltorf ST,78704,3,1,0,1,1,1,1956,0.18,"1,409",$283.18 ,"$399,000 ",$269.69 ,"$380,000 ",12/15/2016,123,123
1557,2934266,S,6,505 Havana ST,78704,3,1,0,1,1,0,1957,0.17,"1,000",$389.90 ,"$389,900 ",$385.00 ,"$385,000 ",9/12/2016,12,12
1558,2294161,S,6,510 El Paso ST,78704,2,1,0,1,1,0,1946,0.15,676,$573.22 ,"$387,500 ",$569.53 ,"$385,000 ",7/6/2016,10,10
1559,3911459,S,6,3806 Manchaca RD Unit#C,78704,3,2,0,1,1,1,2004,0.12,"1,336",$298.65 ,"$399,000 ",$294.54 ,"$393,500 ",10/17/2016,51,221
1560,3568887,S,6,3005 Ray Wood DR,78704,3,2,0,1,1,0,1961,0.17,"1,382",$289.36 ,"$399,900 ",$287.99 ,"$398,000 ",7/22/2016,3,3
1561,1148486,S,6,801 Cumberland RD,78704,2,1,0,1,1,0,1950,0.19,832,$480.77 ,"$400,000 ",$480.77 ,"$400,000 ",11/18/2016,46,46
1562,6366081,S,6,2604 Euclid Ave,78704,2,1,0,1,1,2,1954,0.17,"1,173",$328.22 ,"$385,000 ",$341.01 ,"$400,000 ",7/29/2016,5,5
1563,7517888,S,6,409 W Live Oak ST,78704,3,1,1,1,1,0,1951,0.2,971,$360.45 ,"$350,000 ",$422.25 ,"$410,000 ",12/6/2016,6,6
1564,4939765,S,6,407 S Park DR,78704,3,1,0,1,1,0,1956,0.28,"1,025",$404.88 ,"$415,000 ",$404.88 ,"$415,000 ",12/9/2016,,
1565,9450471,S,6,903 W Gibson ST,78704,2,1,0,1,1,1,1946,0.13,808,$617.57 ,"$499,000 ",$513.61 ,"$415,000 ",10/28/2016,6,6
1566,7338809,S,6,3005 Birdwood CIR,78704,3,1,0,1,1,0,1962,0.23,936,$454.06 ,"$425,000 ",$443.38 ,"$415,000 ",9/30/2016,21,21
1567,7922632,S,6,2508 East Side DR,78704,3,2,0,1,1,1,1961,0.16,"1,122",$356.42 ,"$399,900 ",$370.32 ,"$415,500 ",8/19/2016,4,4
1568,1631821,S,6,2912 Brinwood Ave,78704,3,1,0,1,1,0,1962,0.13,"1,125",$368.89 ,"$415,000 ",$371.11 ,"$417,500 ",9/23/2016,5,5
1569,8353147,S,6,1101 W Mary ST,78704,3,1,0,1,1,1,1946,0.08,928,$473.06 ,"$439,000 ",$457.97 ,"$425,000 ",12/29/2016,28,28
1570,7721996,S,6,2615 Stacy LN,78704,2,1,0,1,1,0,1954,0.17,780,$511.54 ,"$399,000 ",$544.87 ,"$425,000 ",7/8/2016,4,4
1571,9197149,S,6,203 Ben Howell DR,78704,2,2,0,1,1,1,1953,0.15,"1,198",$382.30 ,"$458,000 ",$365.40 ,"$437,750 ",11/30/2016,34,34
1572,9643093,S,6,3608 Tallison TER,78704,3,2,1,1,1,0,1961,0.2,"1,500",$300.00 ,"$450,000 ",$293.33 ,"$440,000 ",10/3/2016,22,22
1573,7561906,S,6,2708 La Mesa DR Unit#B,78704,2,2,0,1,1,1,2016,0.14,922,$486.98 ,"$449,000 ",$481.56 ,"$444,000 ",11/16/2016,30,30
1574,7442648,S,6,207 El Paso ST,78704,3,2,0,1,1,0,1962,0.13,"1,308",$351.68 ,"$460,000 ",$344.04 ,"$450,000 ",8/24/2016,8,8
1575,4417791,S,6,2407 Little John LN,78704,3,2,0,1,1,0,1964,0.18,"1,320",$340.91 ,"$450,000 ",$340.91 ,"$450,000 ",9/21/2016,5,5
1576,8709974,S,6,3014 Corbin LN,78704,3,3,0,2,2,1,2010,0.11,"1,758",$264.51 ,"$465,000 ",$262.80 ,"$462,000 ",9/19/2016,9,9
1577,2576760,S,6,2112 Thornton RD,78704,3,2,1,1,1,0,1960,0.23,"1,624",$292.49 ,"$475,000 ",$286.33 ,"$465,000 ",9/1/2016,39,39
1578,4321420,S,6,402 W Mary ST,78704,2,1,0,1,1,0,1920,0.16,"1,480",$327.70 ,"$485,000 ",$317.57 ,"$470,000 ",5/27/2016,6,6
1579,7714236,S,6,501 Lightsey RD,78704,3,2,1,1,2,1,1963,0.16,"1,652",$302.06 ,"$499,000 ",$287.53 ,"$475,000 ",9/29/2016,41,41
1580,4698395,S,6,707 E Live Oak ST,78704,2,1,0,1,1,1,1951,0.17,840,$595.24 ,"$500,000 ",$565.48 ,"$475,000 ",7/22/2016,21,21
1581,5361854,S,6,130 Frederick ST,78704,3,2,0,1,1,1,1962,0.14,"1,795",$264.57 ,"$474,900 ",$264.68 ,"$475,100 ",10/21/2016,4,4
1582,8816949,S,6,2605 Kinney Oaks CT,78704,2,2,0,1,2,1,2001,0.08,"1,658",$295.48 ,"$489,900 ",$289.51 ,"$480,000 ",9/22/2016,8,8
1583,6171486,S,6,1002 S Center ST Unit#A,78704,3,2,1,2,2,0,2016,0.17,"1,779",$280.49 ,"$499,000 ",$272.06 ,"$484,000 ",9/26/2016,38,38
1584,8332569,S,6,813 Christopher ST,78704,3,1,0,2,1,0,1938,0.13,"1,205",$435.60 ,"$524,900 ",$402.49 ,"$485,000 ",9/28/2016,72,72
1585,3808783,S,6,1604 Alameda DR,78704,2,1,0,1,1,0,1935,0.08,"1,196",$408.86 ,"$489,000 ",$406.59 ,"$486,280 ",8/5/2016,4,4
1586,1186340,S,6,1002 S Center ST Unit#B,78704,3,2,1,2,2,0,2016,0.17,"1,779",$280.49 ,"$499,000 ",$274.03 ,"$487,500 ",9/30/2016,42,42
1587,4019170,S,6,3611 Winfield CV,78704,4,2,0,1,1,1,1966,0.26,"1,249",$400.24 ,"$499,900 ",$391.51 ,"$489,000 ",8/8/2016,6,6
1588,5787243,S,6,2003 Alta Vista Ave,78704,2,1,0,1,1,0,1947,0.16,"1,156",$432.48 ,"$499,950 ",$428.20 ,"$495,000 ",12/12/2016,55,55
1589,6175819,S,6,906 W Monroe ST,78704,2,1,0,1,1,0,1939,0.14,990,$540.30 ,"$534,900 ",$503.03 ,"$498,000 ",12/1/2016,85,85
1590,7900413,S,6,3521 Marcae CT,78704,2,2,0,1,1,1,2012,0.12,"1,384",$367.05 ,"$508,000 ",$361.27 ,"$500,000 ",9/20/2016,11,11
1591,6108409,S,6,2710 Friar Tuck LN,78704,3,1,1,2,1,0,1963,0.2,"1,630",$306.13 ,"$499,000 ",$312.88 ,"$510,000 ",7/21/2016,1,1
1592,4272159,S,6,2207 Rebel RD,78704,3,2,0,2,2,0,1963,0.28,"1,716",$320.51 ,"$550,000 ",$300.70 ,"$516,000 ",11/11/2016,43,43
1593,7274424,S,6,3001 Pin Oak CT,78704,3,2,1,2,2,1,1963,0.26,"1,621",$323.81 ,"$524,900 ",$318.88 ,"$516,900 ",8/8/2016,66,104
1594,2494456,S,6,2505 EUCLID Ave Unit#B,78704,2,2,0,1,1,1,2016,0.17,"1,026",$505.85 ,"$519,000 ",$505.85 ,"$519,000 ",10/31/2016,60,60
1595,2168498,S,6,3505 Villa CT Unit#11,78704,3,3,0,2,2,0,2011,0.11,"1,719",$305.41 ,"$525,000 ",$302.50 ,"$520,000 ",9/29/2016,16,141
1596,1166260,S,6,106 E Gibson ST,78704,2,2,0,1,2,1,1927,0.08,"1,050",$500.00 ,"$525,000 ",$500.00 ,"$525,000 ",10/28/2016,73,73
1597,3827426,S,6,1413 Newton ST,78704,3,1,0,1,1,1,1946,0.11,"1,052",$499.05 ,"$525,000 ",$499.05 ,"$525,000 ",8/4/2016,3,3
1598,7957281,S,6,2509 East Side DR,78704,4,2,0,2,1,1,1961,0.23,"2,102",$237.82 ,"$499,900 ",$249.76 ,"$525,000 ",7/12/2016,7,7
1599,8424928,S,6,1411 Travis Heights BLVD,78704,2,1,0,1,1,1,1951,0.16,970,$515.41 ,"$499,950 ",$542.78 ,"$526,500 ",11/8/2016,10,10
1600,2200452,S,6,703 W Johanna ST,78704,2,1,0,1,1,0,1955,0.18,736,$679.35 ,"$500,000 ",$720.11 ,"$530,000 ",7/20/2016,4,4
1601,7415585,S,6,2601 Kinney Oaks CT,78704,3,2,1,2,2,0,2001,0.09,"2,205",$242.63 ,"$535,000 ",$240.36 ,"$530,000 ",7/25/2016,2,96
1602,3062544,S,6,2704 Little John LN,78704,3,2,0,1,1,0,1961,0.14,"1,744",$301.03 ,"$525,000 ",$305.05 ,"$532,000 ",12/5/2016,8,8
1603,7470290,S,6,1600 S 3rd ST,78704,2,2,0,1,2,0,1939,0.13,"1,150",$452.17 ,"$520,000 ",$465.22 ,"$535,000 ",11/18/2016,5,5
1604,8159483,S,6,1910 Edgeware DR,78704,4,2,0,2,1,2,1967,0.18,"1,655",$319.64 ,"$529,000 ",$326.28 ,"$540,000 ",6/22/2016,5,5
1605,7740833,S,6,2708 LA MESA DR Unit#A,78704,3,2,1,1,2,0,2016,0.14,"1,486",$369.45 ,"$549,000 ",$366.08 ,"$544,000 ",11/16/2016,36,36
1606,9602553,S,6,2003 Kenwood Ave,78704,2,1,0,1,1,0,1941,0.17,"1,226",$448.61 ,"$550,000 ",$460.03 ,"$564,000 ",7/22/2016,26,26
1607,4355982,S,6,3209 Overcup Oak DR,78704,5,3,0,2,1,1,1962,0.17,"1,698",$353.30 ,"$599,900 ",$338.04 ,"$574,000 ",9/9/2016,54,54
1608,3627493,S,6,2506 Friar Tuck LN,78704,4,2,0,1,2,1,1964,0.24,"1,581",$363.69 ,"$575,000 ",$364.96 ,"$577,000 ",10/27/2016,18,18
1609,6046501,S,6,911 W Elizabeth ST,78704,2,2,0,1,2,1,1935,0.14,"1,007",$590.86 ,"$595,000 ",$582.17 ,"$586,250 ",8/4/2016,20,20
1610,2566555,S,6,2720 Kinney Oaks CT,78704,3,2,1,1,2,2,2000,0.09,"2,053",$292.23 ,"$599,950 ",$286.41 ,"$588,000 ",12/2/2016,15,15
1611,7764335,S,6,614 Terrell Hill DR Unit#A,78704,3,2,1,2,2,1,2014,0,"1,902",$314.93 ,"$599,000 ",$312.83 ,"$595,000 ",8/31/2016,8,8
1612,3490840,S,6,501 Lockhart DR,78704,3,2,0,1,1,2,1933,0.17,"1,222",$531.91 ,"$650,000 ",$491.00 ,"$600,000 ",10/25/2016,99,99
1613,7884615,S,6,3014 S 4th ST Unit#A,78704,3,2,1,3,3,2,2008,0.1,"2,413",$259.01 ,"$625,000 ",$250.73 ,"$605,000 ",12/30/2016,157,157
1614,5485605,S,6,3405 Aldwyche DR,78704,3,2,0,3,2,2,1969,0.24,"1,948",$331.11 ,"$645,000 ",$314.68 ,"$613,000 ",8/26/2016,45,45
1615,3330721,S,6,1904 Travis Heights BLVD,78704,2,1,0,1,1,0,1938,0.22,"1,282",$487.52 ,"$625,000 ",$479.72 ,"$615,000 ",10/13/2016,43,43
1616,2600105,S,6,1116 Algarita Ave Unit#A,78704,3,2,1,2,2,1,2007,0.11,"2,032",$310.04 ,"$630,000 ",$305.12 ,"$620,000 ",8/3/2016,17,17
1617,3806278,S,6,1329 Bonham TER,78704,2,1,0,1,1,1,1956,0.32,"1,489",$436.53 ,"$650,000 ",$419.41 ,"$624,500 ",10/21/2016,63,63
1618,9134552,S,6,2807 Del Curto RD Unit#O,78704,3,2,1,2,2,2,2015,0.08,"1,900",$355.20 ,"$674,888 ",$337.37 ,"$641,000 ",11/7/2016,108,553
1619,3812911,S,6,2208 Delcrest DR,78704,3,2,1,1,2,0,1963,0.16,"1,704",$404.34 ,"$689,000 ",$382.92 ,"$652,500 ",9/23/2016,74,74
1620,8258101,S,6,2502-A Wilson ST,78704,3,3,1,1,M,0,2016,0.18,"1,942",$354.79 ,"$689,000 ",$339.86 ,"$660,000 ",12/28/2016,23,23
1621,6561501,S,6,510 Krebs LN,78704,4,3,0,1,2,1,2015,0.17,"2,675",$250.09 ,"$669,000 ",$246.73 ,"$660,000 ",11/3/2016,1,1
1622,6547266,S,6,1601 Alta Vista Ave,78704,3,2,0,1,1,1,1932,0.15,"1,542",$431.26 ,"$665,000 ",$431.26 ,"$665,000 ",6/28/2016,,
1623,7932647,S,6,510 Leland ST,78704,2,2,1,2,1,1,1943,0.15,"1,713",$408.58 ,"$699,900 ",$392.88 ,"$673,000 ",9/16/2016,58,58
1624,8385926,S,6,712 W Annie ST Unit#A,78704,2,2,1,1,2,1,2007,0.09,"1,596",$430.45 ,"$687,000 ",$424.19 ,"$677,000 ",10/13/2016,17,17
1625,3155471,S,6,2506 Wilson ST Unit#A,78704,3,2,1,2,2,2,2005,0.13,"1,979",$361.29 ,"$715,000 ",$344.11 ,"$681,000 ",11/22/2016,34,34
1626,3871886,S,6,1017 Milam PL,78704,3,2,0,1,2,0,1949,0.14,"1,767",$389.93 ,"$689,000 ",$389.93 ,"$689,000 ",8/4/2016,5,5
1627,4847419,S,6,811 S Center ST Unit#811,78704,3,2,1,2,2,2,2016,0.15,"2,370",$303.38 ,"$719,000 ",$295.36 ,"$699,999 ",9/19/2016,28,28
1628,5814931,S,6,1701 Alameda DR,78704,3,2,1,2,2,2,1935,0.15,"2,068",$350.58 ,"$725,000 ",$338.49 ,"$700,000 ",12/29/2016,202,352
1629,9599414,S,6,2207 Alta Vista Ave,78704,3,2,0,1,2,0,1964,0.2,"2,173",$326.74 ,"$710,000 ",$323.06 ,"$702,000 ",7/15/2016,27,44
1630,4095531,S,6,402 W Annie ST,78704,4,3,1,1,2,0,1977,0.15,"1,841",$431.83 ,"$795,000 ",$393.81 ,"$725,000 ",10/31/2016,64,64
1631,8210762,S,6,2807 Del Curto RD Unit#L,78704,4,3,1,3,2,2,2015,0.08,"2,606",$287.80 ,"$750,000 ",$282.04 ,"$735,000 ",8/31/2016,28,489
1632,4034185,S,6,1602 S 5th ST,78704,3,3,0,1,2,1,1940,0.1,"1,748",$429.06 ,"$750,000 ",$420.48 ,"$735,000 ",10/31/2016,123,123
1633,8255374,S,6,1810 Alta Vista Ave,78704,3,2,0,2,2,1,1949,0.17,"2,143",$338.22 ,"$724,800 ",$345.31 ,"$740,000 ",11/17/2016,21,21
1634,5842898,S,6,2807 Del Curto RD Unit#A,78704,3,2,1,1,2,2,2015,0.04,"1,814",$412.84 ,"$748,888 ",$412.84 ,"$748,888 ",7/1/2016,6,6
1635,3831975,S,6,1800 Alta Vista Ave,78704,3,3,0,2,2,0,1940,0.14,"2,408",$331.81 ,"$799,000 ",$315.61 ,"$760,000 ",11/11/2016,84,84
1636,3123229,S,6,1903A Alameda DR,78704,3,2,1,1,2,1,2015,0.23,"1,935",$395.30 ,"$764,900 ",$392.76 ,"$760,000 ",9/28/2016,42,251
1637,2120153,S,6,1006 W Milton ST,78704,3,2,0,2,2,0,1995,0.14,"2,140",$364.49 ,"$780,000 ",$355.14 ,"$760,000 ",9/7/2016,46,46
1638,2024894,S,6,1609 Drake Ave,78704,2,2,0,1,1,0,1930,0.15,"1,937",$412.49 ,"$799,000 ",$397.52 ,"$770,000 ",10/5/2016,49,49
