#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
939,1838206,S,3,2608 Dunbarton,78723,4,2,0,2,1,2,1967,0.26,"1,747",$123.07 ,"$215,000 ",$132.80 ,"$232,000 ",8/7/2013,3,3
940,7936995,S,3,7007 Fred Morse DR,78723,4,2,1,2,2,2,1969,0.28,"2,048",$115.19 ,"$235,900 ",$113.92 ,"$233,300 ",7/30/2013,2,2
941,8881087,S,3,5503 Gloucester LN,78723,3,2,0,2,1,2,1966,0.22,"1,497",$166.93 ,"$249,900 ",$156.98 ,"$235,000 ",11/12/2013,27,27
942,1002516,S,3,6618 Highpoint DR,78723,3,2,0,2,1,2,1970,0.22,"1,585",$141.96 ,"$225,000 ",$148.26 ,"$235,000 ",7/10/2013,5,5
943,3030348,S,3,6300 Brookside DR,78723,3,2,0,1,1,0,1960,0.24,"1,170",$205.13 ,"$240,000 ",$200.85 ,"$235,000 ",8/2/2013,6,6
944,4468258,S,3,6634 Greensboro DR,78723,4,2,0,1,1,2,1969,0.21,"1,512",$158.07 ,"$239,000 ",$156.08 ,"$236,000 ",9/20/2013,23,23
945,7039802,S,3,6706 Haney DR,78723,3,2,0,2,1,1,1960,0.18,"1,327",$172.57 ,"$229,000 ",$177.92 ,"$236,100 ",7/26/2013,,
946,8950069,S,3,1611 Ashberry DR,78723,3,2,0,1,1,0,1959,0.22,"1,276",$179.47 ,"$229,000 ",$187.30 ,"$239,000 ",7/10/2013,,
947,3027812,S,3,2311 Lehigh DR,78723,3,2,0,1,1,0,1965,0.55,"2,062",$128.52 ,"$265,000 ",$116.39 ,"$240,000 ",8/7/2013,5,5
948,2047339,S,3,1415 Larkwood DR,78723,3,2,0,1,1,0,1954,0.21,"1,610",$149.07 ,"$240,000 ",$151.49 ,"$243,900 ",8/14/2013,3,3
949,7813199,S,3,5716 Wellington DR,78723,3,2,0,2,1,2,1962,0.19,"1,228",$195.36 ,"$239,900 ",$199.51 ,"$245,000 ",9/24/2013,2,2
950,6752823,S,3,1303 Glencrest DR,78723,3,2,0,1,1,0,1956,0.19,"1,402",$163.98 ,"$229,900 ",$174.75 ,"$245,000 ",8/21/2013,2,2
951,4587616,S,3,5403 Basswood LN,78723,4,2,0,2,1,2,1968,0.2,"1,666",$147.06 ,"$245,000 ",$147.06 ,"$245,000 ",8/5/2013,5,5
952,7383694,S,3,4611 Cedar Point,78723,3,2,0,1,1,2,2004,0.18,"1,729",$144.01 ,"$249,000 ",$144.01 ,"$249,000 ",11/1/2013,33,33
953,8484665,S,3,6905 Vassar DR,78723,3,2,0,1,1,0,1965,0.17,"1,339",$168.04 ,"$225,000 ",$185.96 ,"$249,000 ",6/28/2013,4,4
954,4020557,S,3,5507 Ameswood DR,78723,4,2,0,1,1,2,1966,0.21,"1,489",$171.26 ,"$255,000 ",$167.90 ,"$250,000 ",9/13/2013,14,63
955,4126055,S,3,5606 Cordell LN,78723,4,2,0,1,1,2,1966,0.18,"1,484",$171.83 ,"$255,000 ",$168.46 ,"$250,000 ",9/24/2013,25,105
956,6922977,S,3,2943 Eckert ST,78722,2,1,0,1,1,0,1948,0.18,821,$274.06 ,"$225,000 ",$304.51 ,"$250,000 ",7/16/2013,4,4
957,3117656,S,3,3405 Banton RD,78722,3,1,0,2,1,0,1948,0.17,"1,350",$185.11 ,"$249,900 ",$185.93 ,"$251,000 ",10/17/2013,6,6
958,8827761,S,3,2004 Poquito ST,78722,2,1,0,1,1,0,1935,0.13,960,$246.88 ,"$237,000 ",$262.60 ,"$252,100 ",9/16/2013,3,3
959,6126055,S,3,6402 Betty Cook DR,78723,4,2,1,1,1,2,1981,0.32,"2,613",$103.31 ,"$269,950 ",$96.82 ,"$253,000 ",10/8/2013,23,23
960,6347930,S,3,2936 Eckert ST,78722,2,1,0,1,1,1,1948,0.13,792,$328.16 ,"$259,900 ",$321.97 ,"$255,000 ",11/18/2013,31,31
961,8896973,S,3,1308 Yorkshire DR,78723,4,2,0,1,1,0,1955,0.16,"1,712",$160.63 ,"$275,000 ",$148.95 ,"$255,000 ",11/27/2013,30,30
962,2206834,S,3,1209 Cloverleaf DR,78723,3,1,0,1,1,0,1955,0,"1,084",$212.08 ,"$229,900 ",$235.24 ,"$255,000 ",7/30/2013,4,4
963,1035692,S,3,5310 Abingdon PL,78723,3,2,0,1,1,2,1955,0.18,"1,116",$232.89 ,"$259,900 ",$230.29 ,"$257,000 ",10/4/2013,,
964,3893282,S,3,6301 Emory LN,78723,4,2,0,2,1,2,1969,0.32,"1,810",$143.09 ,"$259,000 ",$143.65 ,"$260,000 ",12/12/2013,4,4
965,2009002,S,3,6614 Ashland DR,78723,3,2,0,1,1,2,1969,0.22,"1,508",$165.72 ,"$249,900 ",$172.41 ,"$260,000 ",11/29/2013,4,4
966,3799302,S,3,5902 Thames DR,78723,4,2,0,1,1,2,1963,0.22,"1,601",$168.58 ,"$269,900 ",$162.40 ,"$260,000 ",12/13/2013,36,36
967,1236220,S,3,2102 Stafford ST,78722,3,2,0,1,1,0,1959,0.14,968,$268.49 ,"$259,900 ",$268.60 ,"$260,000 ",10/18/2013,17,17
968,9336306,S,3,5106 Ravensdale LN,78723,3,2,0,1,1,0,1956,,"1,274",$204.00 ,"$259,900 ",$204.08 ,"$260,000 ",8/30/2013,10,10
969,8672725,S,3,7603 Pebble Brook CV,78752,4,2,0,2,1,2,1970,0.36,"2,371",$115.77 ,"$274,500 ",$109.66 ,"$260,000 ",10/31/2013,96,96
970,6029966,S,3,1309 Norwood RD,78722,2,1,0,1,1,0,1948,0.24,"1,114",$228.82 ,"$254,900 ",$233.84 ,"$260,500 ",11/22/2013,7,7
971,1200946,S,3,5112 Brookdale LN,78723,3,1,0,1,1,0,1959,0.2,"1,190",$222.27 ,"$264,500 ",$220.17 ,"$262,000 ",12/10/2013,7,7
972,2046139,S,3,6908 Tulane DR,78723,4,2,0,1,1,2,1966,0.21,"1,675",$161.19 ,"$269,990 ",$156.42 ,"$262,000 ",12/2/2013,13,67
973,6915203,S,3,1801 Ridgemont DR,78723,3,2,0,2,1,2,1958,0.23,"2,044",$127.20 ,"$260,000 ",$128.70 ,"$263,053 ",9/3/2013,4,4
974,4283877,S,3,6908 Vassar DR,78723,3,2,0,1,1,1,1966,0.18,"1,534",$175.95 ,"$269,900 ",$171.87 ,"$263,650 ",12/19/2013,44,44
975,1637544,S,3,5506 Windward DR,78723,3,1,1,1,1,0,1961,0.24,"1,420",$186.62 ,"$265,000 ",$186.17 ,"$264,365 ",10/14/2013,51,51
976,1133185,S,3,7009 Northeast,78723,3,2,0,1,1,2,1966,0.42,"2,148",$123.14 ,"$264,500 ",$123.14 ,"$264,500 ",9/3/2013,9,9
977,6164664,S,3,5511 Basswood LN,78723,3,2,0,2,1,2,1967,0.27,"1,612",$166.87 ,"$269,000 ",$165.63 ,"$267,000 ",9/27/2013,22,22
978,5907331,S,3,3006 Lynridge DR,78723,3,2,0,2,1,2,1970,0.22,"1,519",$176.37 ,"$267,900 ",$175.77 ,"$267,000 ",8/30/2013,37,37
979,7382714,S,3,5204 Andover PL,78723,2,1,0,2,1,0,1955,0.3,988,$247.98 ,"$245,000 ",$273.28 ,"$270,000 ",11/6/2013,3,3
980,9321628,S,3,7310 Bucknell DR,78723,5,3,0,2,1,2,1968,0.24,"2,215",$133.18 ,"$295,000 ",$123.25 ,"$273,000 ",8/27/2013,20,204
981,7842444,S,3,6316 Dorchester DR,78723,3,2,0,2,1,1,1956,0.17,"1,192",$230.70 ,"$275,000 ",$230.70 ,"$275,000 ",6/28/2013,6,6
982,6771670,S,3,3305 Woodbriar LN,78723,3,2,0,2,1,2,1965,0.2,"2,004",$139.22 ,"$279,000 ",$138.22 ,"$277,000 ",8/15/2013,3,3
983,3300757,S,3,4600 Elwood RD,78722,2,1,0,1,1,1,1949,0.32,"1,098",$263.66 ,"$289,500 ",$252.28 ,"$277,000 ",8/19/2013,4,4
984,3401706,S,3,3012 Val DR,78723,4,2,0,1,1,2,1970,0.21,"1,664",$168.21 ,"$279,900 ",$167.37 ,"$278,500 ",9/11/2013,29,29
985,2527221,S,3,1206 Fairwood RD,78722,3,1,0,2,1,0,1948,0.23,"1,320",$200.00 ,"$264,000 ",$212.12 ,"$280,000 ",7/1/2013,3,3
986,2448117,S,3,1405 Larkwood DR,78723,3,2,0,1,1,0,1955,0.22,"1,418",$197.04 ,"$279,400 ",$199.58 ,"$283,000 ",9/16/2013,6,6
987,9577341,S,3,7400 Barcelona DR,78752,3,2,0,2,1,2,1970,0.24,"1,524",$188.32 ,"$287,000 ",$188.32 ,"$287,000 ",8/23/2013,4,4
988,6296545,S,3,2200 VANDERBILT LN,78723,3,2,0,1,1,0,1962,0.23,"1,850",$161.62 ,"$299,000 ",$155.68 ,"$288,000 ",12/11/2013,29,29
989,4057574,S,3,1406 Ridgehaven DR,78723,4,1,1,2,1,0,1955,0.23,"1,754",$170.47 ,"$299,000 ",$165.34 ,"$290,000 ",11/4/2013,15,15
990,2052335,S,3,2105 Maple Ave,78722,3,2,0,1,1,0,2001,0.16,984,$278.96 ,"$274,500 ",$295.73 ,"$291,000 ",10/11/2013,5,5
991,4746203,S,3,3106 Breeze TER,78722,2,1,0,1,1,2,1946,0.15,"1,110",$225.23 ,"$250,000 ",$266.15 ,"$295,430 ",9/18/2013,1,1
992,4167732,S,3,5306 Halwill PL,78723,3,2,0,1,1,1,1955,0.15,"1,428",$203.08 ,"$290,000 ",$206.93 ,"$295,500 ",8/2/2013,6,6
993,6950485,S,3,5608 Delwood DR,78723,3,2,0,1,1,2,1959,0.23,"1,358",$220.18 ,"$299,000 ",$220.18 ,"$299,000 ",9/16/2013,5,5
994,7304003,S,3,2303 Lehigh DR,78723,3,2,0,2,1,2,1966,0.35,"1,802",$166.45 ,"$299,950 ",$166.45 ,"$299,950 ",10/4/2013,16,16
995,3097835,S,3,1815 Running Brook DR,78723,3,2,0,1,1,2,1968,0.24,"1,798",$175.19 ,"$315,000 ",$167.63 ,"$301,400 ",10/22/2013,12,12
996,8900652,S,3,3306 Werner Ave,78722,2,1,0,1,1,1,1941,0.11,810,$381.36 ,"$308,900 ",$377.65 ,"$305,900 ",12/12/2013,22,22
997,3594498,S,3,2005 Singing BRK,78723,4,2,0,2,1,0,1965,0.21,"2,026",$157.45 ,"$319,000 ",$153.01 ,"$310,000 ",10/31/2013,55,55
998,8650037,S,3,5703 Delwood DR,78723,3,2,0,2,1,0,1960,0.2,"1,473",$213.78 ,"$314,900 ",$212.49 ,"$313,000 ",6/25/2013,5,5
999,7762900,S,3,1405 Berkshire DR,78723,3,2,0,1,1,1,1955,0.18,"1,209",$268.82 ,"$325,000 ",$260.55 ,"$315,000 ",12/3/2013,10,10
1000,9814415,S,3,3312 Larry LN,78722,3,2,0,2,1,1,1952,0.31,"1,472",$216.71 ,"$319,000 ",$213.99 ,"$315,000 ",12/30/2013,13,13
1001,8677551,S,3,1307 Bentwood RD,78722,3,1,0,1,1,1,1948,0.16,"1,002",$288.92 ,"$289,500 ",$314.37 ,"$315,000 ",7/19/2013,,
1002,8400182,S,3,5301 Middale LN,78723,3,2,0,2,1,1,1959,0.24,"1,456",$212.23 ,"$309,000 ",$217.72 ,"$317,000 ",10/31/2013,2,2
1003,7146278,S,3,3705 Basford RD,78722,3,2,0,2,1,0,1950,0.2,"1,450",$227.59 ,"$329,999 ",$220.69 ,"$319,999 ",7/26/2013,18,18
1004,4739239,S,3,1107 E 32nd ST,78722,3,1,0,1,1,0,1931,0.15,"1,168",$290.24 ,"$339,000 ",$277.83 ,"$324,500 ",8/1/2013,10,10
1005,6705692,S,3,7307 Marywood CIR,78723,4,2,0,2,1,2,1969,0.27,"1,890",$185.13 ,"$349,900 ",$174.07 ,"$329,000 ",11/11/2013,53,53
1006,6319478,S,3,1506 Ridgemont DR,78723,3,2,0,2,1,0,1955,0.22,"1,652",$205.51 ,"$339,500 ",$199.15 ,"$329,000 ",9/16/2013,16,16
1007,2706526,S,3,1504 Larkwood DR,78723,3,2,0,1,1,1,1954,0.22,"1,376",$224.93 ,"$309,500 ",$240.55 ,"$331,000 ",8/21/2013,3,3
1008,1820676,S,3,3004 Lakeside DR,78723,4,2,0,2,2,2,1971,0.36,"2,424",$134.08 ,"$325,000 ",$138.20 ,"$335,000 ",12/31/2013,35,35
1009,9519143,S,3,2004 Oakleaf CIR,78723,3,2,0,1,1,2,1961,0.22,"1,629",$205.65 ,"$335,000 ",$205.65 ,"$335,000 ",8/28/2013,6,6
1010,8568774,S,3,1510 Corona DR,78723,3,2,0,1,1,0,1954,0.19,"1,265",$228.46 ,"$289,000 ",$264.82 ,"$335,000 ",7/26/2013,4,4
1011,4191199,S,3,2806 Dancy ST,78722,2,1,0,1,1,0,1939,0.18,"1,064",$319.45 ,"$339,900 ",$314.85 ,"$335,000 ",7/1/2013,23,23
1012,3984304,S,3,1207 Fairwood RD,78722,2,2,0,1,1,1,1947,0.19,"1,392",$240.30 ,"$334,500 ",$244.25 ,"$340,000 ",11/26/2013,3,3
1013,5725487,S,3,3403 Robinson Ave,78722,2,1,0,1,1,1,1947,0.12,"1,361",$257.09 ,"$349,900 ",$250.92 ,"$341,500 ",9/11/2013,38,38
1014,6679090,S,3,3304 Werner Ave,78722,2,1,0,1,1,0,1945,0.11,939,$367.41 ,"$345,000 ",$364.22 ,"$342,000 ",10/11/2013,1,1
1015,4697981,S,3,3317 Cherrywood RD,78722,3,2,0,2,1,0,1951,0.17,"1,248",$271.63 ,"$339,000 ",$275.24 ,"$343,500 ",8/15/2013,3,3
1016,6322353,S,3,1216 Norwood RD,78722,3,2,0,3,1,0,1948,0.18,"1,704",$202.46 ,"$345,000 ",$202.46 ,"$345,000 ",9/3/2013,4,4
1017,5065391,S,3,3301 Lafayette Ave,78722,3,2,0,1,1,1,1941,0.17,"1,741",$215.39 ,"$375,000 ",$201.03 ,"$350,000 ",12/27/2013,11,11
1018,6676213,S,3,6803 Citadel CV,78723,4,2,0,2,2,2,1963,0.22,"2,072",$168.87 ,"$349,900 ",$168.92 ,"$350,000 ",7/9/2013,7,7
1019,6133859,S,3,3002 Lafayette Ave,78722,2,1,0,2,1,2,1940,0.16,"1,037",$339.92 ,"$352,500 ",$339.92 ,"$352,500 ",8/20/2013,1,1
1020,9048751,S,3,1608 Chatham Ave,78723,3,2,0,2,1,0,1955,0.17,"1,832",$190.99 ,"$349,900 ",$193.23 ,"$354,000 ",10/24/2013,4,23
1021,3770705,S,3,1217 Cloverleaf DR,78723,3,2,0,2,1,1,1955,0.21,"1,649",$215.28 ,"$355,000 ",$215.28 ,"$355,000 ",7/19/2013,9,9
1022,5988164,S,3,1911 Northridge DR,78723,3,2,0,1,1,2,1956,0.28,"1,481",$241.73 ,"$358,000 ",$240.38 ,"$356,000 ",12/13/2013,8,8
1023,5814204,S,3,3300 HEMLOCK Ave,78722,10,2,3,2,3,0,1980,0.19,"3,638",$107.17 ,"$389,900 ",$98.96 ,"$360,000 ",11/27/2013,57,57
1024,6968162,S,3,5808 Coventry LN,78723,3,2,0,1,1,0,2005,0.16,"1,896",$192.51 ,"$365,000 ",$189.87 ,"$360,000 ",11/1/2013,17,17
1025,2444113,S,3,3911 Grayson LN,78722,3,2,0,2,1,0,1958,0.22,"1,860",$196.24 ,"$365,000 ",$196.24 ,"$365,000 ",12/23/2013,19,19
1026,5399828,S,3,4304 Airport BLVD,78722,4,2,0,1,1,0,1946,0.21,"1,778",$207.54 ,"$369,000 ",$205.29 ,"$365,000 ",11/16/2013,5,5
1027,7174655,S,3,6808 Langston DR,78723,3,2,1,2,2,2,2013,0.27,"2,277",$168.95 ,"$384,700 ",$168.95 ,"$384,700 ",11/4/2013,88,88
1028,3027683,S,3,3101 Robinson Ave,78722,2,1,0,2,1,1,1947,0.15,"1,471",$271.58 ,"$399,500 ",$261.73 ,"$385,000 ",9/12/2013,11,11
1029,5267774,S,3,1403 Crestwood RD,78722,2,2,1,2,1,2,1951,0.66,"1,786",$235.11 ,"$419,900 ",$222.17 ,"$396,800 ",8/16/2013,47,47
1030,8897377,S,3,1311 Northridge DR,78723,3,2,0,1,1,2,1956,0.24,"1,639",$231.24 ,"$379,000 ",$242.83 ,"$398,000 ",9/20/2013,4,4
1031,1125301,S,3,3302 Hemlock Ave,78722,3,1,0,1,1,2,1953,,"1,258",$313.99 ,"$395,000 ",$317.97 ,"$400,000 ",8/15/2013,,
1032,9065610,S,3,1417 Bentwood RD,78722,3,3,0,2,1,0,1947,0.18,"1,973",$205.22 ,"$404,900 ",$205.02 ,"$404,500 ",9/3/2013,,
1033,9220886,S,3,1612 Westmoor DR,78723,3,2,0,1,1,1,1955,0.16,"2,150",$195.33 ,"$419,950 ",$188.37 ,"$405,000 ",10/31/2013,27,102
1034,4977402,S,3,5604 Delwood DR,78723,3,2,0,1,1,2,1959,0.25,"1,863",$214.44 ,"$399,500 ",$220.61 ,"$411,000 ",10/24/2013,4,4
1035,7601772,S,3,2229 Antone,78723,3,2,1,1,3,2,2011,0.04,"2,120",$207.55 ,"$440,000 ",$198.11 ,"$420,000 ",11/26/2013,80,80
1036,1230309,S,3,1306 Northridge DR,78723,3,2,0,1,1,0,1958,0.27,"1,765",$235.13 ,"$415,000 ",$240.79 ,"$425,000 ",12/20/2013,4,4
1037,5437071,S,3,1502 E 37th ST,78722,3,2,0,1,1,0,1955,0.17,"1,689",$266.43 ,"$450,000 ",$257.55 ,"$435,000 ",8/30/2013,4,4
1038,9921171,S,3,4206 Lullwood RD,78722,3,3,0,2,1,0,1948,0.27,"2,346",$198.21 ,"$465,000 ",$185.42 ,"$435,000 ",8/16/2013,59,59
1039,7591282,S,3,4203 Bradwood RD,78722,3,2,1,3,1,2,1941,0.39,"2,465",$177.87 ,"$438,450 ",$177.87 ,"$438,450 ",9/13/2013,47,47
1040,4739189,S,3,2207 E 20th,78722,3,2,0,2,2,0,1952,0.13,"1,808",$253.87 ,"$459,000 ",$250.55 ,"$453,000 ",11/13/2013,7,7
1041,1884198,S,3,1305 BRADWOOD,78722,2,2,0,1,1,2,1949,0.28,"1,553",$282.88 ,"$439,305 ",$292.98 ,"$455,000 ",7/3/2013,2,2
1042,9938928,S,3,1925 Zach Scott ST,78723,3,2,1,2,2,2,2010,0.08,"2,105",$225.53 ,"$474,750 ",$221.62 ,"$466,500 ",7/31/2013,7,7
1043,7530684,S,3,4000 Camacho ST,78723,4,3,0,1,2,2,2007,0.09,"2,134",$219.78 ,"$469,000 ",$219.31 ,"$468,000 ",8/29/2013,5,5
1044,1024508,S,3,1909 Emma Long ST,78723,4,2,1,1,2,2,2007,0.1,"2,134",$222.59 ,"$475,000 ",$229.03 ,"$488,750 ",9/18/2013,3,3
1045,5703387,S,3,4001 Lullwood RD,78722,3,2,0,2,1,2,1957,0.39,"2,247",$222.07 ,"$499,000 ",$226.08 ,"$508,000 ",5/21/2013,,
1046,5709529,S,3,4001 Lullwood RD,78722,3,2,0,2,1,2,1957,0.39,"2,247",$233.64 ,"$525,000 ",$233.64 ,"$525,000 ",8/22/2013,5,5
1047,6754967,S,3,2712 Tom Miller ST,78723,3,2,0,2,1,2,2010,0.12,"2,024",$261.36 ,"$529,000 ",$261.36 ,"$529,000 ",9/30/2013,3,3
1048,4913730,S,3,4017 Camacho ST,78723,4,3,0,2,2,2,2008,0.11,"2,710",$213.65 ,"$579,000 ",$208.49 ,"$565,000 ",10/28/2013,17,17
1049,9693333,S,3,2708 Tom Miller ST,78723,4,3,0,2,2,2,2010,0.09,"2,809",$218.94 ,"$615,000 ",$211.82 ,"$595,000 ",8/2/2013,26,26
1050,6908441,S,3,2005 Antone ST,78723,4,3,1,2,2,2,2007,0.1,"3,257",$199.57 ,"$650,000 ",$199.57 ,"$650,000 ",8/15/2013,4,4
1051,3076447,S,3E,6502 Virgo LN,78724,3,2,0,1,1,1,1977,0.14,"1,118",$35.78 ,"$40,000 ",$47.41 ,"$53,000 ",6/28/2013,6,6
1052,1693698,S,3E,6921 Shannon DR,78724,3,1,1,1,1,1,1980,0.14,838,$65.63 ,"$55,000 ",$65.63 ,"$55,000 ",10/1/2013,2,2
1053,2032969,S,3E,6407 Moonglow DR,78724,3,3,0,1,1,1,1983,0.16,"1,104",$44.38 ,"$49,000 ",$55.25 ,"$61,000 ",10/31/2013,14,14
1054,2225071,S,3E,7000 Shannon DR,78724,2,1,0,1,1,0,1984,0.15,904,$82.41 ,"$74,500 ",$72.73 ,"$65,750 ",8/9/2013,43,43
1055,7838961,S,3E,6910 PONDSDALE LN,78724,4,1,1,1,1,0,1980,,"1,252",$55.83 ,"$69,900 ",$52.72 ,"$66,000 ",9/30/2013,17,17
1056,6319281,S,3E,7501 Rio PASS,78724,3,2,0,2,1,0,1979,0.21,"1,431",$43.33 ,"$62,000 ",$48.92 ,"$70,000 ",6/12/2013,8,8
1057,2433002,S,3E,5202 Provencial DR,78724,3,1,1,2,1,1,1970,0.2,"1,068",$79.59 ,"$85,000 ",$70.22 ,"$75,000 ",7/24/2013,12,12
1058,9721852,S,3E,15006 Mossycup LN,78724,2,1,0,1,1,1,2004,0.13,843,$87.78 ,"$74,000 ",$90.21 ,"$76,050 ",12/16/2013,12,12
1059,1106508,S,3E,5716 Pinon Vista DR,78724,3,2,0,2,1,0,1980,0.11,"1,320",$64.39 ,"$85,000 ",$59.09 ,"$78,000 ",7/22/2013,,
1060,2363750,S,3E,7009 KILDARE CV,78724,3,2,0,1,1,2,1995,0.13,"1,273",$56.64 ,"$72,100 ",$66.06 ,"$84,100 ",6/25/2013,21,21
1061,1733321,S,3E,15009 Bigelow DR,78724,3,2,0,1,1,2,2004,0.14,"1,167",$66.84 ,"$78,000 ",$72.39 ,"$84,477 ",10/15/2013,11,11
1062,3853142,S,3E,15021 STAVE OAK LN,78724,3,2,0,1,1,2,2003,0,"1,123",$68.57 ,"$77,000 ",$77.47 ,"$87,000 ",9/11/2013,10,10
1063,3265810,S,3E,5512 Catsby CT,78724,3,2,0,1,1,2,2004,0.24,"1,268",$61.51 ,"$78,000 ",$69.40 ,"$88,000 ",8/23/2013,10,10
1064,6395346,S,3E,5609 Pinon Vista DR,78724,3,2,0,1,1,0,1980,0.12,"1,315",$61.24 ,"$80,532 ",$68.44 ,"$90,000 ",9/9/2013,11,11
1065,6053390,S,3E,5507 Hibiscus DR,78724,3,2,0,1,1,2,1983,0.18,"1,074",$81.84 ,"$87,900 ",$83.80 ,"$90,000 ",7/26/2013,5,5
1066,2217094,S,3E,5404 Garden View CV,78724,3,2,0,1,1,1,2001,0.17,"1,140",$87.63 ,"$99,900 ",$80.26 ,"$91,500 ",11/15/2013,90,90
1067,7653893,S,3E,7213 Colony Park DR,78724,3,2,0,1,1,2,2001,0.21,"1,246",$72.23 ,"$90,000 ",$73.84 ,"$92,000 ",12/2/2013,10,174
1068,2917559,S,3E,7002 Hillcroft DR,78724,3,2,0,1,1,1,1974,0.17,"1,003",$89.73 ,"$89,999 ",$92.97 ,"$93,250 ",12/10/2013,6,6
1069,5557331,S,3E,6108 Parliament DR,78724,3,2,0,2,1,1,1972,0.16,"1,258",$79.09 ,"$99,500 ",$76.71 ,"$96,500 ",11/1/2013,5,5
1070,1893547,S,3E,6206 Duchess DR,78724,3,2,0,1,1,0,1993,0.17,"1,441",$79.81 ,"$115,000 ",$68.70 ,"$99,000 ",7/17/2013,14,14
1071,4372937,S,3E,6914 Carwill DR,78724,3,1,1,1,1,1,1972,0.17,958,$119.94 ,"$114,900 ",$104.38 ,"$100,000 ",11/12/2013,42,42
1072,4193985,S,3E,5817 Wideleaf DR,78724,3,2,1,2,2,2,2007,0.14,"1,590",$62.83 ,"$99,900 ",$62.90 ,"$100,011 ",10/14/2013,15,15
1073,6247196,S,3E,6204 Parliament DR,78724,4,2,0,1,2,2,1972,0.14,"1,409",$78.07 ,"$110,000 ",$71.33 ,"$100,500 ",9/20/2013,56,56
1074,8984661,S,3E,15111 Mimebark WAY,78724,3,2,0,1,1,2,2005,0.13,"1,326",$88.24 ,"$117,000 ",$85.22 ,"$113,000 ",9/23/2013,19,19
1075,1287006,S,3E,15106 Mimebark,78724,3,2,0,1,1,2,2005,0.13,"1,036",$110.91 ,"$114,900 ",$110.52 ,"$114,500 ",12/13/2013,3,3
1076,2615895,S,3E,6105 Wideleaf DR,78724,3,2,0,1,1,2,2007,0.13,"1,326",$86.65 ,"$114,900 ",$87.41 ,"$115,900 ",12/4/2013,14,14
1077,9693780,S,3E,15205 Mimebark WAY,78724,3,2,0,1,1,2,2005,0.13,"1,326",$88.24 ,"$117,000 ",$88.24 ,"$117,000 ",12/12/2013,8,8
1078,3771638,S,3E,15104 Mimebark WAY,78724,3,2,0,1,1,2,2005,0.13,"1,206",$98.26 ,"$118,500 ",$98.67 ,"$119,000 ",11/15/2013,37,49
1079,1958863,S,3E,5612 Netleaf RD,78724,5,3,0,2,2,2,2004,0.15,"2,168",$57.66 ,"$125,000 ",$58.60 ,"$127,050 ",7/9/2013,7,7
1080,5859820,S,3E,7304 Gunnison PASS,78724,3,2,0,1,1,2,2005,0.2,"1,268",$114.35 ,"$145,000 ",$104.50 ,"$132,500 ",9/27/2013,17,17
1081,6694451,S,3E,8712 Southwick DR,78724,3,2,0,1,1,2,2009,0.12,"1,203",$112.22 ,"$135,000 ",$112.22 ,"$135,000 ",7/26/2013,42,42
1082,8848211,S,3E,9004 Southwick DR,78724,3,2,0,1,1,2,2012,0.11,"1,203",$112.22 ,"$135,000 ",$113.47 ,"$136,500 ",8/20/2013,4,4
1083,7605627,S,3E,6203 Duchess DR,78724,4,2,1,2,2,0,1987,0.15,"1,898",$71.07 ,"$134,900 ",$72.92 ,"$138,400 ",12/20/2013,4,4
1084,4467641,S,3E,9201 Tall Sky TRCE,78724,3,2,0,1,1,2,2009,0.14,"1,442",$98.82 ,"$142,500 ",$98.82 ,"$142,500 ",8/23/2013,3,3
1085,7912953,S,3E,8921 China Rose DR,78724,4,2,0,1,1,2,2009,0.11,"1,419",$100.77 ,"$142,990 ",$100.77 ,"$142,990 ",8/29/2013,3,3
1086,5297519,S,3E,5904 CHANTSONG CT,78724,3,2,1,1,2,2,2009,0,"1,625",$93.85 ,"$152,500 ",$93.85 ,"$152,500 ",10/25/2013,5,5
1087,6079637,S,3E,5241 Park At Woodlands DR,78724,3,2,0,1,1,2,2007,0.14,"1,704",$90.96 ,"$155,000 ",$90.96 ,"$155,000 ",10/25/2013,6,6
1088,2811907,S,3E,6409 Garden View DR,78724,4,2,1,1,2,0,2005,0.13,"1,516",$102.24 ,"$155,000 ",$102.24 ,"$155,000 ",9/16/2013,9,9
1089,5297235,S,3E,9208 China Rose DR,78724,3,0,2,1,1,2,2013,0.13,"1,672",$96.26 ,"$160,940 ",$93.56 ,"$156,440 ",12/20/2013,45,45
1090,7623512,S,3E,9025 Sun Shower BND,78724,3,2,0,1,1,2,2006,0.18,"1,704",$89.20 ,"$152,000 ",$91.84 ,"$156,500 ",8/21/2013,12,12
1091,9060967,S,3E,5617 Nelson Oaks DR,78724,3,2,1,1,2,2,2011,0.13,"2,368",$67.15 ,"$159,000 ",$67.15 ,"$159,000 ",12/18/2013,36,126
1092,3157016,S,3E,9000 Sun Shower BND,78724,3,2,0,1,1,2,2007,0.14,"1,526",$104.03 ,"$158,750 ",$104.59 ,"$159,600 ",10/11/2013,1,1
1093,7613423,S,3E,5704 Toscana Ave,78724,3,2,1,1,2,2,2006,0.13,"1,395",$124.59 ,"$173,800 ",$123.58 ,"$172,400 ",11/25/2013,52,52
