,Zip Code,Square Footage,List Price,Sold Price Per Foot,Sold Price,Sold Date
3178,78754,1590,184900,122.01,194000,7/12/2017
3179,78753,854,185000,227.69,194450,7/14/2017
3180,78753,1158,194000,168.39,195000,9/21/2017
3181,78753,1040,195000,187.5,195000,10/26/2017
3182,78754,1571,205000,124.76,196000,11/17/2017
3183,78754,1385,195000,142.6,197500,10/26/2017
3184,78753,1118,195000,177.1,198000,6/13/2017
3185,78753,1278,200000,155.71,199000,11/22/2017
3186,78753,1650,199900,121.15,199900,5/4/2017
3187,78753,1513,199950,132.15,199950,10/12/2017
3188,78754,1568,183900,127.55,200000,6/30/2017
3189,78754,1320,200000,151.52,200000,6/30/2017
3190,78753,1089,180000,183.65,200000,6/21/2017
3191,78753,1115,200000,181.17,202000,11/14/2017
3192,78753,1317,220000,155.66,205000,10/17/2017
3193,78753,1260,200000,164.68,207500,11/27/2017
3194,78754,1852,199000,112.31,208000,7/18/2017
3195,78754,1530,182000,136.14,208300,7/6/2017
3196,78753,1479,212000,141.31,209000,11/10/2017
3197,78754,1590,220000,132.08,210000,11/17/2017
3198,78753,1254,199500,167.46,210000,9/29/2017
3199,78754,1556,205000,134.96,210000,9/22/2017
3200,78753,1162,215000,181.58,211000,9/15/2017
3201,78753,1171,207900,181.9,213000,6/19/2017
3202,78754,1791,222000,120.04,215000,11/1/2017
3203,78754,1599,225000,134.46,215000,6/27/2017
3204,78754,1751,199900,123.36,216000,8/7/2017
3205,78754,1613,190000,134.22,216500,6/1/2017
3206,78753,1732,239000,125.29,217000,10/31/2017
3207,78753,1668,217000,130.1,217000,7/27/2017
3208,78753,1504,225900,144.28,217000,10/9/2017
3209,78754,2640,235000,82.58,218000,8/4/2017
3210,78753,1488,220000,146.51,218000,8/11/2017
3211,78753,2118,200000,103.16,218500,6/30/2017
3212,78754,1722,218900,127.12,218900,8/18/2017
3213,78754,1644,234500,133.82,220000,9/12/2017
3214,78753,1065,217000,206.57,220000,8/18/2017
3215,78754,2078,219900,105.87,220000,5/19/2017
3216,78754,1518,219000,146.71,222700,11/3/2017
3217,78754,1986,220000,112.79,224000,10/27/2017
3218,78754,1646,225000,136.24,224250,9/27/2017
3219,78754,1661,225000,135.46,225000,9/22/2017
3220,78754,1422,225000,158.23,225000,9/5/2017
3221,78754,1340,227999,167.91,225000,10/20/2017
3222,78753,1721,229900,130.74,225000,5/26/2017
3223,78753,1392,225000,162.5,226200,11/22/2017
3224,78754,1670,229900,135.63,226500,9/15/2017
3225,78754,1670,219999,135.93,227000,9/15/2017
3226,78754,2110,235000,107.58,227000,9/21/2017
3227,78753,1319,227900,172.78,227900,8/31/2017
3228,78754,1683,234500,135.47,228000,8/7/2017
3229,78754,1740,269250,131.61,229005,11/10/2017
3230,78754,1508,236990,152.46,229906,9/27/2017
3231,78754,2038,230000,112.86,230000,11/15/2017
3232,78753,1239,239900,185.63,230000,10/25/2017
3233,78754,1915,224900,120.1,230000,7/25/2017
3234,78754,1786,234000,128.78,230000,11/9/2017
3235,78754,1722,222000,133.57,230000,6/27/2017
3236,78754,1429,225000,160.95,230000,5/26/2017
3237,78754,2101,234000,109.47,230000,6/19/2017
3238,78754,1918,230000,119.92,230000,6/12/2017
3239,78754,1605,225000,143.93,231000,11/20/2017
3240,78754,1508,236990,154.19,232515,9/27/2017
3241,78753,1337,227000,174.27,233000,9/6/2017
3242,78754,1947,237000,119.93,233500,8/23/2017
3243,78754,2101,235000,111.14,233500,7/24/2017
3244,78754,1937,234900,121.27,234900,9/15/2017
3245,78754,2068,240000,114.12,236000,11/10/2017
3246,78754,1864,237900,126.72,236200,10/19/2017
3247,78753,1107,239900,213.64,236500,9/1/2017
3248,78754,1508,251990,157.16,236990,9/29/2017
3249,78754,1887,245000,125.6,237000,10/30/2017
3250,78754,2068,245000,115.29,238420,11/10/2017
3251,78754,1704,255990,140.13,238775,9/26/2017
3252,78754,1704,244990,140.19,238888,10/24/2017
3253,78753,1712,239900,139.6,239000,7/31/2017
3254,78754,1745,239900,137.48,239900,9/28/2017
3255,78753,1123,239900,213.62,239900,6/15/2017
3256,78753,1158,229900,207.25,240000,9/27/2017
3257,78754,2045,245000,117.36,240000,8/23/2017
3258,78754,1684,235000,142.52,240000,6/13/2017
3259,78754,1858,244900,129.17,240000,6/14/2017
3260,78754,2490,245000,96.79,241000,9/21/2017
3261,78754,1745,235000,138.11,241000,8/29/2017
3262,78753,2346,245000,102.73,241000,9/29/2017
3263,78754,1915,249000,125.85,241000,7/13/2017
3264,78754,1731,244900,139.8,242000,6/30/2017
3265,78754,1801,226900,134.37,242000,5/25/2017
3266,78754,2232,275990,108.65,242500,9/29/2017
3267,78754,1908,247990,127.1,242500,9/29/2017
3268,78754,1704,264990,142.6,242990,10/5/2017
3269,78754,2068,243000,117.5,243000,10/24/2017
3270,78754,2190,244900,111.55,244300,9/19/2017
3271,78753,1602,239990,152.93,245000,10/4/2017
3272,78754,2305,239900,106.29,245000,10/25/2017
3273,78754,2042,252990,119.98,245000,10/5/2017
3274,78754,2487,249900,98.71,245500,10/23/2017
3275,78754,1909,249900,128.86,246000,10/16/2017
3276,78754,2330,250000,105.75,246400,6/5/2017
3277,78754,1916,249602,129.23,247602,5/12/2017
3278,78754,2051,250000,120.92,248000,6/29/2017
3279,78753,1422,249900,174.4,248000,7/11/2017
3280,78753,1683,250000,147.36,248000,7/7/2017
3281,78753,1382,269500,179.81,248500,10/23/2017
3282,78754,1799,249000,138.22,248650,7/26/2017
3283,78753,1551,249700,160.54,249000,6/6/2017
3284,78754,1636,249900,152.75,249900,9/15/2017
3285,78754,2068,249900,120.84,249900,7/24/2017
3286,78753,1838,275000,136.02,250000,11/28/2017
3287,78754,1844,255000,135.57,250000,11/16/2017
3288,78754,1799,255000,138.97,250000,8/14/2017
3289,78754,2065,250000,121.07,250000,8/16/2017
3290,78754,1964,255000,127.29,250000,7/28/2017
3291,78754,1591,249900,157.13,250000,5/15/2017
3292,78754,2596,249990,97.07,252000,10/30/2017
3293,78753,1562,269500,161.65,252500,6/23/2017
3294,78754,2232,261990,113.58,253500,9/28/2017
3295,78753,1625,254000,156.31,254000,11/16/2017
3296,78754,1588,257900,159.95,254000,10/13/2017
3297,78753,1650,260000,154.55,255000,11/20/2017
3298,78754,2282,255000,111.74,255000,9/29/2017
3299,78754,2854,255000,89.35,255000,8/31/2017
3300,78754,2432,264900,104.85,255000,6/14/2017
3301,78753,1536,255000,166.67,256000,7/31/2017
3302,78754,1704,263990,150.52,256490,7/19/2017
3303,78754,1854,256900,138.57,256900,10/31/2017
3304,78754,1909,260000,134.63,257000,8/7/2017
3305,78754,2232,264990,115.59,257990,9/28/2017
3306,78753,2195,265000,117.54,258000,10/27/2017
3307,78754,2232,264990,115.99,258880,9/20/2017
3308,78754,2068,263500,125.24,259000,5/31/2017
3309,78754,3200,259900,81.22,259900,11/14/2017
3310,78754,2684,265000,96.87,260000,9/22/2017
3311,78753,1489,249999,174.61,260000,8/1/2017
3312,78754,1772,249900,146.73,260000,7/25/2017
3313,78754,1799,260000,144.8,260500,10/27/2017
3314,78754,2125,265000,123.29,262000,5/18/2017
3315,78754,2331,259900,112.61,262500,10/31/2017
3316,78754,2331,265000,113.04,263500,6/30/2017
3317,78754,2563,264000,103.0,264000,6/28/2017
3318,78753,2136,263900,124.06,265000,9/15/2017
3319,78753,1679,265000,157.83,265000,8/4/2017
3320,78754,2239,259000,118.36,265000,6/16/2017
3321,78753,1379,265000,192.89,266000,8/29/2017
3322,78754,2610,269995,101.92,266000,5/26/2017
3323,78754,2239,270000,119.47,267500,9/12/2017
3324,78754,2150,264900,124.65,268000,9/29/2017
3325,78754,1685,274999,159.05,268000,6/14/2017
3326,78754,2040,276990,131.56,268380,7/31/2017
3327,78754,2042,273990,131.73,268990,8/24/2017
3328,78754,1942,269900,138.98,269900,11/1/2017
3329,78754,2001,269900,134.88,269900,8/4/2017
3330,78753,1384,265000,196.53,272000,6/16/2017
3331,78754,2820,280000,97.09,273800,6/16/2017
3332,78754,2174,276000,126.15,274250,5/22/2017
3333,78754,2358,274900,116.58,274900,9/1/2017
3334,78754,2482,278900,110.76,274900,5/31/2017
3335,78754,2089,274990,131.64,274990,7/7/2017
3336,78753,1973,275000,139.38,275000,5/18/2017
3337,78753,2042,299000,135.65,277000,7/27/2017
3338,78754,2534,283000,109.71,278000,7/5/2017
3339,78754,1925,285000,145.45,280000,10/13/2017
3340,78753,1849,284000,151.43,280000,7/19/2017
3341,78753,1798,285000,155.73,280000,6/13/2017
3342,78754,2490,289900,112.85,281000,9/8/2017
3343,78753,1436,300000,204.39,293500,7/14/2017
3344,78753,1604,299900,186.41,299000,10/19/2017
3345,78754,1431,299500,208.94,299000,7/5/2017
3346,78753,1544,284900,194.3,300000,5/30/2017
3347,78753,2150,279997,140.47,302000,5/26/2017
3348,78753,1663,299000,183.4,305000,7/12/2017
3349,78753,1885,324900,166.05,313000,7/27/2017
3350,78753,1759,319000,178.51,314000,10/25/2017
3351,78754,3107,329805,104.57,324901,11/3/2017
3352,78754,2392,330000,137.96,330000,8/15/2017
3353,78754,3887,355000,86.7,337000,9/11/2017
3354,78753,1900,315000,177.89,338000,5/31/2017
3355,78754,1970,339900,172.54,339900,6/22/2017
3356,78753,2034,349900,169.62,345000,9/12/2017
3357,78753,1888,325000,182.73,345000,7/24/2017
3358,78753,1680,369000,208.33,350000,10/27/2017
3359,78753,2343,359900,151.09,354000,10/19/2017
3360,78753,2413,359000,147.12,355000,10/12/2017
3361,78753,2150,369900,166.51,358000,8/9/2017
3362,78753,2443,364999,147.36,360000,11/15/2017
3363,78753,2250,399950,172.44,388000,11/10/2017
3364,78753,1911,395000,206.7,395000,10/31/2017
3365,78754,1975,465000,213.67,422000,11/3/2017
3366,78729,1502,239900,119.84,180000,7/5/2017
3367,78750,1774,227000,106.26,188500,7/24/2017
3368,78750,1385,196000,140.79,195000,10/6/2017
3369,78750,1568,215000,125.0,196000,4/28/2017
3370,78729,1265,210000,157.31,199000,8/31/2017
3371,78750,1476,199900,135.43,199900,11/2/2017
3372,78750,1695,229000,120.94,205000,7/10/2017
3373,78750,1468,199000,141.69,208000,9/5/2017
3374,78750,1441,219900,145.73,210000,8/30/2017
3375,78750,1264,220000,167.72,212000,7/21/2017
3376,78750,1471,225000,146.16,215000,9/22/2017
3377,78750,1362,225000,158.22,215500,9/18/2017
3378,78750,1241,199000,178.89,222000,7/7/2017
3379,78729,1859,225000,121.03,225000,9/20/2017
3380,78729,1400,219900,160.71,225000,9/15/2017
3381,78750,1393,234122,161.52,225000,7/14/2017
3382,78750,1535,225000,146.58,225000,5/19/2017
3383,78750,1487,239000,151.98,226000,10/12/2017
3384,78729,1215,230000,189.3,230000,8/14/2017
3385,78729,1157,225000,199.65,231000,5/30/2017
3386,78750,1142,234900,205.78,235000,10/16/2017
3387,78729,1104,228500,212.86,235000,7/28/2017
3388,78750,1830,250000,128.42,235000,7/21/2017
3389,78750,1533,235000,153.29,235000,7/17/2017
3390,78729,1383,239000,170.57,235900,10/25/2017
3391,78750,2099,225000,112.43,236000,4/28/2017
3392,78750,1396,238000,169.77,237000,8/25/2017
3393,78750,1053,240000,227.92,240000,6/15/2017
3394,78729,1823,247500,131.65,240000,6/16/2017
3395,78750,1800,229950,133.33,240000,5/5/2017
3396,78729,1412,239000,170.98,241425,6/30/2017
3397,78729,1346,245000,180.16,242500,5/2/2017
3398,78750,1768,249900,138.01,244000,7/31/2017
3399,78729,1594,240000,153.7,245000,11/22/2017
3400,78729,1472,245000,166.44,245000,9/12/2017
3401,78729,1370,230000,178.83,245000,6/19/2017
3402,78750,1144,250000,214.16,245000,6/21/2017
3403,78729,1596,258000,154.76,247000,9/14/2017
3404,78729,1240,245000,199.6,247500,8/28/2017
3405,78750,1424,249900,174.16,248000,5/4/2017
3406,78729,1524,249900,163.71,249500,9/29/2017
3407,78750,1673,249900,149.43,250000,10/26/2017
3408,78750,1646,249500,151.88,250000,7/31/2017
3409,78750,1517,250000,164.8,250000,5/19/2017
3410,78729,1405,258500,180.43,253500,6/5/2017
3411,78729,1400,249900,182.07,254900,11/10/2017
3412,78750,1359,259000,187.64,255000,7/7/2017
3413,78750,1639,249999,155.58,255000,9/28/2017
3414,78750,1576,249000,162.99,256868,6/27/2017
3415,78729,1660,250000,154.82,257000,11/10/2017
3416,78729,1942,265000,132.6,257500,7/14/2017
3417,78750,1904,259900,135.24,257500,6/28/2017
3418,78729,1840,264000,140.22,258000,9/18/2017
3419,78729,1494,262000,173.36,259000,6/27/2017
3420,78750,1624,259900,160.1,260000,9/29/2017
3421,78729,1725,265000,150.72,260000,8/17/2017
3422,78750,1801,279000,144.36,260000,11/14/2017
3423,78729,1646,260000,157.96,260000,7/14/2017
3424,78729,2100,275000,123.81,260000,7/25/2017
3425,78729,1696,269000,153.63,260550,10/4/2017
3426,78750,1856,255000,141.43,262500,7/11/2017
3427,78729,1678,269500,156.73,263000,8/18/2017
3428,78729,1320,264900,200.68,264900,6/23/2017
3429,78750,1716,259950,154.43,265000,11/27/2017
3430,78729,1523,259900,174.0,265000,10/3/2017
3431,78729,1492,269900,177.61,265000,9/15/2017
3432,78729,1582,289000,167.51,265000,6/30/2017
3433,78750,1759,255000,150.65,265000,5/23/2017
3434,78750,2096,269900,127.39,267000,6/30/2017
3435,78750,1628,269000,165.23,269000,9/21/2017
3436,78729,1778,273900,151.29,269000,9/22/2017
3437,78729,1758,285000,153.01,269000,9/13/2017
3438,78729,1459,269000,184.37,269000,7/14/2017
3439,78750,1754,275000,153.65,269500,10/3/2017
3440,78729,1649,282000,163.74,270000,8/28/2017
3441,78750,1473,273000,185.34,273000,7/28/2017
3442,78750,1748,279900,157.04,274500,8/23/2017
3443,78750,1977,274500,138.85,274500,9/8/2017
3444,78729,2275,274650,120.73,274650,6/7/2017
3445,78729,1519,274900,181.04,275000,10/13/2017
3446,78729,1609,272500,170.91,275000,7/18/2017
3447,78750,1417,269000,194.07,275000,7/6/2017
3448,78729,1486,263000,185.06,275000,6/26/2017
3449,78729,1557,265000,177.36,276150,10/30/2017
3450,78729,1985,269500,139.29,276500,10/5/2017
3451,78729,1597,274000,173.14,276500,9/21/2017
3452,78729,2010,279900,137.56,276500,8/17/2017
3453,78729,1681,279900,166.57,280000,7/14/2017
3454,78729,2268,285000,123.68,280500,8/24/2017
3455,78729,1597,285000,176.58,282000,9/12/2017
3456,78729,1800,272500,156.94,282500,11/2/2017
3457,78729,2711,289900,104.39,283000,9/1/2017
3458,78750,1981,278000,143.87,285000,6/16/2017
3459,78729,2669,299999,106.97,285500,9/6/2017
3460,78729,1927,264900,148.16,285500,6/23/2017
3461,78729,2216,299999,129.96,288000,8/2/2017
3462,78750,1868,299900,154.18,288000,7/10/2017
3463,78729,1966,288500,146.74,288500,7/17/2017
3464,78750,1681,289000,171.92,289000,9/19/2017
3465,78750,1881,290000,154.17,290000,8/25/2017
3466,78729,2055,290000,141.12,290000,5/19/2017
3467,78729,1856,290000,156.25,290000,5/26/2017
3468,78729,2230,288999,130.94,292000,5/31/2017
3469,78729,1916,294900,152.66,292500,6/9/2017
3470,78729,1802,290000,162.6,293000,6/19/2017
3471,78750,1891,289500,155.21,293500,10/18/2017
3472,78750,1908,309000,154.09,294000,9/28/2017
3473,78750,2343,299500,125.91,295000,9/12/2017
3474,78750,2018,300000,146.18,295000,8/18/2017
3475,78750,1726,295000,170.92,295000,7/31/2017
3476,78729,2149,295000,137.27,295000,7/26/2017
3477,78750,1723,285000,171.21,295000,6/21/2017
3478,78729,1916,299990,154.49,296000,11/22/2017
3479,78750,2062,289950,143.55,296000,10/12/2017
3480,78729,1716,295000,172.49,296000,6/15/2017
3481,78729,2140,305000,138.55,296500,10/5/2017
3482,78729,1864,297000,159.33,297000,10/27/2017
3483,78729,2206,299900,134.84,297450,11/13/2017
3484,78750,1695,298500,176.11,298500,10/16/2017
3485,78729,1567,299000,190.81,299000,9/27/2017
3486,78729,1646,299000,181.65,299000,6/27/2017
3487,78729,1547,299900,193.86,299900,8/18/2017
3488,78750,2861,319000,104.86,300000,10/12/2017
3489,78729,1985,300000,151.13,300000,8/15/2017
3490,78729,2066,310000,145.21,300000,7/13/2017
3491,78729,2017,295000,148.74,300000,7/7/2017
3492,78729,1866,290000,160.77,300000,5/25/2017
3493,78750,1780,294000,169.1,301000,7/24/2017
3494,78729,2016,309900,149.55,301500,11/6/2017
3495,78729,2196,312000,138.43,304000,11/16/2017
3496,78729,1997,295000,152.73,305000,7/21/2017
3497,78729,2255,319000,135.25,305000,8/14/2017
3498,78729,1774,299000,171.93,305000,6/6/2017
3499,78729,1985,299990,154.15,305990,9/29/2017
3500,78729,1655,305000,184.89,306000,8/31/2017
3501,78729,1944,315000,158.44,308000,8/11/2017
3502,78729,1805,299950,170.64,308000,7/21/2017
3503,78729,2296,309000,134.58,309000,7/12/2017
3504,78729,2135,299500,145.2,310000,6/13/2017
3505,78729,1841,315000,168.93,311000,8/25/2017
3506,78729,1999,305000,155.95,311750,8/15/2017
3507,78729,1629,315000,191.84,312500,11/3/2017
3508,78729,1474,325365,212.26,312865,11/21/2017
3509,78729,1990,320000,157.54,313500,6/1/2017
3510,78729,1859,329900,169.45,315000,11/27/2017
3511,78729,1660,299999,189.76,315000,10/27/2017
3512,78729,1654,299000,190.45,315000,9/22/2017
3513,78729,1827,295000,172.41,315000,6/8/2017
3514,78750,2665,324500,119.32,318000,7/7/2017
3515,78750,1781,319900,179.62,319900,7/6/2017
3516,78729,1985,319990,161.2,319990,9/29/2017
3517,78729,1502,329900,213.05,320000,10/20/2017
3518,78729,2071,329900,155.72,322500,10/3/2017
3519,78750,1764,319900,183.39,323500,5/30/2017
3520,78729,1704,329900,190.73,325000,9/13/2017
3521,78750,2618,335000,124.9,327000,7/7/2017
3522,78750,2983,350000,111.3,332000,8/25/2017
3523,78729,1712,339900,194.51,333000,8/15/2017
3524,78726,1855,335000,180.59,335000,10/18/2017
3525,78729,1974,325000,169.71,335000,5/31/2017
3526,78726,1765,339000,190.37,336000,8/11/2017
3527,78729,2314,335000,145.85,337500,6/13/2017
3528,78729,2385,347500,142.35,339500,8/16/2017
3529,78750,2099,360000,161.98,340000,10/31/2017
3530,78750,2081,349000,163.38,340000,8/25/2017
3531,78750,2680,339900,128.73,345000,11/1/2017
3532,78729,2251,334900,153.27,345000,10/6/2017
3533,78729,2074,330000,166.35,345000,10/18/2017
3534,78729,3082,349000,112.59,347000,10/31/2017
3535,78750,2623,339950,132.67,348000,9/28/2017
3536,78729,2455,349900,142.53,349900,9/22/2017
3537,78726,2132,365000,164.17,350000,9/22/2017
3538,78726,2096,350000,166.98,350000,7/28/2017
3539,78729,2631,349900,133.03,350000,7/6/2017
3540,78729,2314,359900,151.69,351000,8/18/2017
3541,78729,2838,365000,124.75,354050,11/10/2017
3542,78729,2302,364900,154.21,355000,9/22/2017
3543,78729,2227,349900,160.98,358500,11/8/2017
3544,78729,3188,359000,112.61,359000,11/9/2017
3545,78729,2724,360000,132.16,360000,6/2/2017
3546,78729,2267,364995,161.01,365000,11/1/2017
3547,78726,2364,365000,154.4,365000,7/31/2017
3548,78729,2100,389000,174.76,367000,8/29/2017
3549,78726,2022,369900,181.95,367900,8/16/2017
3550,78750,2175,379000,170.11,370000,6/22/2017
3551,78729,2904,369900,127.41,370000,5/31/2017
3552,78729,2923,365750,126.84,370750,7/14/2017
3553,78729,2383,379900,156.84,373750,7/20/2017
3554,78726,2769,379000,136.87,379000,10/30/2017
3555,78729,2553,395000,150.8,385000,10/26/2017
3556,78729,3152,389000,122.62,386500,11/14/2017
3557,78729,2937,399998,132.11,388000,7/6/2017
3558,78729,2750,398750,141.45,389000,10/25/2017
3559,78726,2039,389000,190.78,389000,7/31/2017
3560,78726,2176,399800,179.23,390000,8/30/2017
3561,78726,2912,399900,135.13,393500,11/21/2017
3562,78726,2185,384900,180.78,395000,6/8/2017
3563,78726,2504,399000,157.75,395000,8/2/2017
3564,78726,2346,399900,170.5,400000,10/20/2017
3565,78726,2935,419000,136.29,400000,8/31/2017
3566,78750,2246,399000,178.98,402000,9/20/2017
3567,78726,3234,437500,125.23,405000,10/11/2017
3568,78750,2122,450000,190.86,405000,11/16/2017
3569,78729,3431,435000,118.04,405000,7/12/2017
3570,78750,2496,399000,162.26,405000,6/20/2017
3571,78726,2571,409900,157.53,405000,7/18/2017
3572,78750,2373,419000,171.51,407000,9/22/2017
3573,78726,2434,425000,168.45,410000,10/12/2017
3574,78750,2526,450000,162.31,410000,7/27/2017
3575,78726,2709,425000,151.9,411500,11/22/2017
3576,78750,2729,419900,150.97,412000,11/1/2017
3577,78750,1773,390000,232.37,412000,8/7/2017
3578,78750,2288,425000,180.07,412000,9/20/2017
3579,78726,2337,419900,176.62,412750,7/25/2017
3580,78750,2242,429997,184.55,413750,6/23/2017
3581,78726,2518,419900,164.81,415000,9/28/2017
3582,78726,2521,419900,168.19,424000,5/26/2017
3583,78726,2576,430000,164.98,425000,9/29/2017
3584,78750,2382,449900,178.42,425000,9/14/2017
3585,78726,2550,427500,167.06,426000,8/17/2017
3586,78726,3140,429900,136.43,428400,11/10/2017
3587,78726,2874,429999,149.27,429000,11/16/2017
3588,78726,2889,429900,148.81,429900,7/7/2017
3589,78750,3218,429950,133.61,429950,8/7/2017
3590,78729,2895,392500,148.53,430000,6/30/2017
3591,78726,2377,435000,180.9,430000,6/23/2017
3592,78729,3571,439500,121.79,434900,11/9/2017
3593,78750,2121,440000,205.09,435000,8/25/2017
3594,78726,3114,449000,139.69,435000,8/11/2017
3595,78750,2338,459000,186.76,436650,9/19/2017
3596,78726,3044,439900,144.51,439900,6/19/2017
3597,78726,2912,444900,152.63,444444,6/1/2017
3598,78750,2190,469000,205.02,449000,9/7/2017
3599,78726,3343,449000,134.31,449000,10/18/2017
3600,78750,3019,449900,149.02,449900,7/28/2017
3601,78750,2742,463500,165.94,455000,11/22/2017
3602,78750,2196,460000,209.47,460000,10/5/2017
3603,78726,3424,484500,134.35,460000,11/2/2017
3604,78750,3114,475000,147.72,460000,8/31/2017
3605,78750,2265,469000,203.09,460000,7/12/2017
3606,78750,2140,479000,219.63,470000,11/17/2017
3607,78750,2451,499000,191.76,470000,10/12/2017
3608,78726,2463,470000,190.82,470000,5/13/2017
3609,78750,2203,479950,213.35,470000,6/2/2017
3610,78750,2922,471600,161.4,471600,11/17/2017
3611,78726,3150,475000,150.79,475000,8/7/2017
3612,78750,2781,490000,170.8,475000,7/14/2017
3613,78750,2610,475000,183.52,479000,6/26/2017
3614,78726,2890,489900,166.09,480000,10/13/2017
3615,78750,2118,489900,228.99,485000,8/15/2017
3616,78750,2133,479900,227.38,485000,5/24/2017
3617,78750,2187,495000,224.05,490000,8/29/2017
3618,78750,3028,499900,162.81,493000,8/28/2017
3619,78726,3339,499999,148.25,495000,9/6/2017
3620,78750,2449,494900,204.98,502000,10/10/2017
3621,78750,3056,510000,165.25,505000,10/19/2017
3622,78726,2850,539900,177.19,505000,6/12/2017
3623,78750,2286,492000,222.44,508500,6/19/2017
3624,78750,2165,519900,235.57,510000,11/1/2017
3625,78750,2926,549000,174.3,510000,9/25/2017
3626,78750,2531,499000,201.82,510800,9/21/2017
3627,78750,3314,569900,154.35,511500,10/20/2017
3628,78750,2328,523000,221.01,514500,7/28/2017
3629,78750,2811,550000,183.21,515000,10/27/2017
3630,78726,3160,515000,162.97,515000,6/19/2017
3631,78750,2473,529000,210.27,520000,10/16/2017
3632,78750,2357,539900,222.74,525000,8/31/2017
3633,78750,2305,529900,227.77,525000,7/6/2017
3634,78726,4136,539900,128.12,529900,6/23/2017
3635,78750,2735,575000,195.25,534000,7/21/2017
3636,78726,3750,539900,142.91,535900,10/27/2017
3637,78726,3471,539900,155.57,540000,10/16/2017
3638,78750,2537,549000,216.4,549000,10/4/2017
3639,78750,2819,560000,195.1,550000,5/26/2017
3640,78726,3981,569000,138.16,550000,8/10/2017
3641,78750,2629,599000,213.01,560000,10/13/2017
3642,78726,3662,575000,152.92,560000,8/18/2017
3643,78750,3067,587000,184.26,565136,10/30/2017
3644,78750,3132,575000,180.72,566000,8/28/2017
3645,78750,2312,581000,245.46,567500,11/15/2017
3646,78726,3849,574900,147.83,569000,7/31/2017
3647,78750,2298,595000,248.04,570000,10/18/2017
3648,78750,2484,575000,229.47,570000,7/12/2017
3649,78726,3757,600000,156.37,587500,11/3/2017
3650,78750,3700,617900,158.78,587500,8/16/2017
3651,78726,3145,620000,187.6,590000,9/27/2017
3652,78726,4226,599900,141.01,595900,5/26/2017
3653,78750,3085,619000,196.11,605000,7/13/2017
3654,78750,2373,599000,256.64,609000,11/17/2017
3655,78726,4355,600000,140.53,612000,5/22/2017
3656,78726,2890,629000,216.09,624500,8/3/2017
3657,78750,3028,639900,209.71,635000,6/20/2017
3658,78750,2577,639900,248.35,640000,6/9/2017
3659,78750,3490,655000,187.97,656000,5/26/2017
3660,78750,3434,674000,194.23,667000,6/20/2017
3661,78750,2815,675000,239.79,675000,7/27/2017
3662,78750,2772,675000,243.51,675000,8/25/2017
3663,78750,3104,675000,218.27,677500,8/3/2017
3664,78750,3386,675000,202.6,686000,8/7/2017
3665,78750,3283,699000,209.87,689000,10/13/2017
3666,78750,4039,725000,171.33,692000,7/25/2017
3667,78750,3031,700000,233.92,709000,7/12/2017
3668,78750,2848,741250,256.82,731415,6/28/2017
3669,78750,3734,749900,203.4,759500,6/8/2017
3670,78750,3489,759900,219.26,765000,6/28/2017
3671,78726,2911,799000,266.23,775000,11/6/2017
3672,78726,4858,739000,159.53,775000,8/15/2017
3673,78750,3480,814900,229.89,800000,7/27/2017
3674,78750,3710,825000,243.94,905000,6/6/2017
3675,78750,5231,940000,179.7,940000,8/24/2017
3676,78726,4800,1279000,262.29,1259000,6/21/2017
3677,78754,1341,189000,136.65,183250,9/18/2017
3678,78754,1341,195000,140.19,188000,9/29/2017
3679,78754,1203,200000,166.25,200000,7/28/2017
3680,78754,1659,205000,123.57,205000,8/10/2017
3681,78754,1659,210000,125.98,209000,9/7/2017
3682,78754,1856,215000,113.15,210000,7/20/2017
3683,78754,2160,225000,97.22,210000,6/29/2017
3684,78754,1659,215000,127.19,211000,7/18/2017
3685,78753,1643,215000,130.86,215000,11/22/2017
3686,78753,1522,210000,141.59,215500,6/20/2017
3687,78753,1682,220000,130.8,220000,6/27/2017
3688,78754,2088,219999,105.36,220000,6/23/2017
3689,78753,1579,225000,144.4,228000,8/16/2017
3690,78753,1955,234000,119.69,234000,5/11/2017
3691,78753,2233,234900,105.19,234900,8/31/2017
3692,78660,1349,246634,174.2,235000,8/21/2017
3693,78754,2088,239999,112.55,235000,7/12/2017
3694,78753,2216,237900,106.05,235000,6/21/2017
3695,78660,1349,246234,176.28,237800,8/29/2017
3696,78660,1349,240900,176.35,237900,9/14/2017
3697,78753,2100,235000,115.24,242000,6/23/2017
3698,78753,1627,229900,148.74,242000,5/30/2017
3699,78753,2344,250000,103.67,243000,5/22/2017
3700,78753,2220,245000,110.36,245000,8/10/2017
3701,78660,1580,246900,156.27,246900,11/27/2017
3702,78660,1771,246900,139.41,246900,10/13/2017
3703,78753,1821,249999,135.91,247500,10/17/2017
3704,78660,1580,249900,158.16,249900,9/29/2017
3705,78660,1580,249900,158.16,249900,10/13/2017
3706,78754,2160,249900,115.69,249900,10/20/2017
3707,78753,2764,250000,91.35,252500,8/11/2017
3708,78660,1771,263900,143.37,253900,11/15/2017
3709,78660,2163,259900,120.16,259900,10/9/2017
3710,78660,2163,260900,120.62,260900,11/13/2017
3711,78753,2008,265000,131.97,265000,11/14/2017
3712,78660,1771,272815,151.03,267477,8/30/2017
3713,78753,2298,240000,116.62,268000,5/24/2017
