#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
3044,7877358,S,N,13003 Powderhorn ST,78727,3,2,0,1,1,2,1979,0.19,"1,317",$148.06 ,"$195,000 ",$148.06 ,"$195,000 ",11/1/2014,30,30
3045,3967336,S,N,2209 NORTH SHIELDS DR,78727,3,2,0,1,1,2,1986,,"1,737",$123.78 ,"$215,000 ",$113.41 ,"$197,000 ",10/22/2014,48,48
3046,1143549,S,N,2205 Waterway BND,78728,3,2,0,1,1,2,1985,0.13,"1,428",$140.06 ,"$200,000 ",$139.01 ,"$198,500 ",7/30/2014,4,4
3047,4087003,S,N,2016 Ploverville LN,78728,4,2,0,1,1,2,1985,0.17,"1,445",$135.64 ,"$196,000 ",$138.41 ,"$200,000 ",6/27/2014,4,4
3048,6230250,S,N,14307 Terisu LN,78728,3,2,0,1,1,2,1992,0.15,"1,706",$123.04 ,"$209,900 ",$118.64 ,"$202,400 ",9/1/2014,18,18
3049,6036079,S,N,3501 Bratton Heights DR,78728,3,2,0,2,1,2,1998,0.11,"1,678",$125.09 ,"$209,900 ",$121.57 ,"$204,000 ",8/28/2014,26,26
3050,9369340,S,N,15027 Wells Port,78728,3,2,0,1,1,2,1985,0.15,"1,637",$121.87 ,"$199,500 ",$124.92 ,"$204,500 ",9/25/2014,,
3051,3381322,S,N,2201 Wells Port CV,78728,3,2,0,1,1,2,1985,0.27,"1,485",$131.99 ,"$196,000 ",$138.72 ,"$206,000 ",6/27/2014,4,4
3052,3473301,S,N,14511 Sandy Side DR,78728,3,2,0,1,1,2,1984,0.17,"1,535",$130.23 ,"$199,900 ",$134.85 ,"$207,000 ",11/25/2014,4,4
3053,7438357,S,N,14732 Noya DR,78728,3,2,0,2,1,2,1994,0.12,"1,671",$125.55 ,"$209,800 ",$123.88 ,"$207,000 ",12/11/2014,57,57
3054,6192346,S,N,15721 Cadoz DR,78728,3,2,0,1,1,2,1998,0.2,"1,714",$121.35 ,"$208,000 ",$121.35 ,"$208,000 ",8/15/2014,1,1
3055,3713634,S,N,2217 Waterway BND,78728,3,2,1,1,2,2,1985,0.16,"1,641",$127.96 ,"$209,990 ",$127.36 ,"$209,000 ",9/5/2014,5,5
3056,7562027,S,N,3601 Ruby Red DR,78728,3,2,1,3,2,2,1996,0.12,"2,001",$107.45 ,"$215,000 ",$104.70 ,"$209,500 ",9/29/2014,4,4
3057,1166687,S,N,3613 Roller XING,78728,3,2,0,1,1,2,2001,0.11,"1,655",$126.83 ,"$209,900 ",$126.83 ,"$209,900 ",12/3/2014,5,5
3058,8222915,S,N,14908 Babbling Brook DR,78728,3,21,0,1,1,2,1997,0.15,"1,704",$123.18 ,"$209,900 ",$123.18 ,"$209,900 ",7/11/2014,,
3059,1997329,S,N,14641 Montoro DR,78728,3,2,1,3,2,2,1994,0.23,"2,041",$107.79 ,"$220,000 ",$103.38 ,"$211,000 ",10/30/2014,62,62
3060,3163639,S,N,3205 Bratton Ridge Crossing,78728,3,2,0,1,1,2,1999,0,"1,573",$133.50 ,"$209,990 ",$134.14 ,"$211,000 ",9/21/2014,2,2
3061,5631534,S,N,14711 Single Trace,78728,3,2,1,2,2,2,1995,0.15,"1,930",$111.32 ,"$214,850 ",$109.59 ,"$211,500 ",9/8/2014,11,11
3062,3441877,S,N,2211 Waterway BND,78728,3,2,0,1,1,2,1985,0.17,"1,659",$120.25 ,"$199,500 ",$128.72 ,"$213,550 ",8/6/2014,2,2
3063,2667538,S,N,15617 Imperial Jade DR,78728,3,2,0,2,1,2,1999,0.12,"1,678",$128.13 ,"$215,000 ",$128.13 ,"$215,000 ",9/5/2014,3,3
3064,1608741,S,N,3201 Raging River DR,78728,3,2,1,2,2,2,1999,0.15,"1,978",$106.17 ,"$210,000 ",$108.70 ,"$215,000 ",8/28/2014,4,4
3065,1466085,S,N,3004 Wavecrest BLVD,78728,4,3,0,2,2,2,1998,0.15,"1,982",$110.49 ,"$219,000 ",$108.48 ,"$215,000 ",10/10/2014,37,37
3066,7939147,S,N,14904 Rose Pavonia PL,78728,4,2,0,2,1,2,1998,0.17,"1,784",$120.52 ,"$215,000 ",$120.52 ,"$215,000 ",8/25/2014,7,7
3067,3911446,S,N,15825 Sambuca CIR,78728,3,2,0,2,1,2,1997,0.18,"1,714",$125.44 ,"$215,000 ",$125.73 ,"$215,500 ",12/3/2014,18,18
3068,1409133,S,N,3506 Sauls DR,78728,3,2,0,1,1,2,1996,0.17,"1,602",$140.42 ,"$224,950 ",$135.46 ,"$217,000 ",12/1/2014,11,11
3069,9898145,S,N,14807 Alpha Collier DR,78728,3,2,0,1,1,2,1983,0.16,"1,639",$121.96 ,"$199,900 ",$132.40 ,"$217,000 ",6/23/2014,11,11
3070,9951209,S,N,14913 Jacks Pond RD,78728,3,2,0,1,1,2,1997,0.17,"1,704",$123.18 ,"$209,900 ",$127.64 ,"$217,500 ",8/18/2014,4,4
3071,1665481,S,N,3908 Sambuca CT,78728,3,2,0,1,1,2,1998,0.19,"1,714",$125.44 ,"$215,000 ",$127.48 ,"$218,500 ",12/24/2014,4,4
3072,8924258,S,N,1832 Montana Sky DR,78727,3,2,0,1,1,2,2000,0.14,"1,723",$132.85 ,"$228,900 ",$126.81 ,"$218,500 ",11/13/2014,5,5
3073,5299514,S,N,2104 Fuzz Fairway,78728,3,2,0,2,1,2,1992,0.19,"2,095",$108.83 ,"$228,000 ",$104.53 ,"$219,000 ",9/26/2014,26,26
3074,9435489,S,N,15309 Quinley DR,78728,3,2,1,2,2,2,1994,0.15,"2,083",$105.62 ,"$220,000 ",$105.38 ,"$219,500 ",12/22/2014,49,49
3075,7959179,S,N,2416 Emmett PKWY,78728,4,2,0,1,1,2,1995,0.19,"1,732",$124.71 ,"$216,000 ",$127.02 ,"$220,000 ",7/11/2014,2,2
3076,1688431,S,N,15601 Imperial Jade DR,78728,4,3,0,2,2,2,1998,0.12,"2,045",$110.02 ,"$225,000 ",$108.07 ,"$221,000 ",8/1/2014,4,4
3077,1618553,S,N,3409 Bratton Heights DR,78728,3,2,1,2,2,2,1998,0.11,"1,772",$121.28 ,"$214,900 ",$125.00 ,"$221,500 ",8/5/2014,5,30
3078,8695982,S,N,14403 Oceanna CT,78728,3,2,0,1,1,2,1991,0.18,"1,718",$129.51 ,"$222,500 ",$129.66 ,"$222,750 ",11/20/2014,3,3
3079,9615540,S,N,3509 Texas Topaz DR,78728,3,2,1,1,2,2,1998,0.15,"2,168",$103.78 ,"$224,990 ",$103.22 ,"$223,790 ",7/14/2014,7,7
3080,9600788,S,N,3605 Ruby Red DR,78728,3,2,0,2,1,2,1996,0.12,"1,657",$135.73 ,"$224,900 ",$135.79 ,"$225,000 ",11/25/2014,3,3
3081,3030456,S,N,3600 Ruby Red DR,78728,3,2,1,2,2,2,1996,0.12,"1,666",$137.76 ,"$229,500 ",$135.05 ,"$225,000 ",10/24/2014,6,6
3082,8522071,S,N,14203 Terisu LN,78728,4,2,0,1,1,2,1985,0.15,"1,856",$121.23 ,"$225,000 ",$121.23 ,"$225,000 ",7/30/2014,4,4
3083,8980561,S,N,3516 Ribbon Reef LN,78728,3,2,0,2,1,2,1998,0.22,"1,800",$127.50 ,"$229,500 ",$125.00 ,"$225,000 ",8/7/2014,25,25
3084,7829688,S,N,3416 Ribbon Reef LN,78728,3,2,1,1,2,2,1999,0.14,"1,929",$116.64 ,"$225,000 ",$116.64 ,"$225,000 ",7/8/2014,4,4
3085,8207629,S,N,13424 Campesina DR,78727,3,2,0,1,1,2,2001,0.13,"1,743",$126.16 ,"$219,900 ",$129.09 ,"$225,000 ",6/27/2014,3,3
3086,1063928,S,N,2103 Emmett PKWY,78728,3,2,0,2,1,2,1992,0.23,"2,095",$109.79 ,"$230,000 ",$107.88 ,"$226,000 ",8/29/2014,11,11
3087,5806856,S,N,13200 Council Bluff DR,78727,3,2,0,1,1,2,1980,0.23,"1,998",$107.61 ,"$215,000 ",$113.11 ,"$226,000 ",6/27/2014,4,4
3088,3007069,S,N,1724 Gaylord DR,78728,4,2,1,2,2,2,1999,0.12,"2,253",$102.04 ,"$229,900 ",$100.31 ,"$226,000 ",7/9/2014,8,8
3089,1083487,S,N,14809 Jacks Pond RD,78728,3,2,0,1,1,2,1999,0.18,"1,743",$129.03 ,"$224,900 ",$130.24 ,"$227,000 ",11/24/2014,30,30
3090,3197762,S,N,3409 Roller XING,78728,3,2,1,2,2,2,2000,0.11,"2,197",$104.23 ,"$229,000 ",$103.55 ,"$227,500 ",9/5/2014,26,26
3091,5871141,S,N,2106 Taylor Simonetti Ave,78728,3,2,0,2,1,2,1984,0.16,"2,022",$113.70 ,"$229,900 ",$112.76 ,"$228,000 ",10/31/2014,14,14
3092,8775027,S,N,3612 Bratton Heights DR,78728,3,2,1,3,2,2,1999,0.11,"2,114",$106.39 ,"$224,900 ",$107.92 ,"$228,150 ",8/11/2014,7,7
3093,2464693,S,N,2004 Gaylord DR,78728,4,2,0,1,2,2,1985,0.24,"2,186",$104.76 ,"$229,000 ",$104.76 ,"$229,000 ",8/7/2014,27,27
3094,2898088,S,N,12704 Council Bluff DR,78727,3,2,0,2,1,2,1997,0.16,"1,673",$147.64 ,"$247,000 ",$137.48 ,"$230,000 ",12/31/2014,11,11
3095,8084147,S,N,2912 Wavecrest BLVD,78728,4,2,0,1,1,2,1997,0.17,"2,045",$112.47 ,"$230,000 ",$112.47 ,"$230,000 ",9/4/2014,5,5
3096,7037975,S,N,3313 Wavecrest BLVD,78728,4,2,0,2,1,2,1999,0.15,"2,202",$104.45 ,"$230,000 ",$104.45 ,"$230,000 ",9/5/2014,15,15
3097,2006910,S,N,15636 Opal Fire DR,78728,4,2,1,1,2,2,1999,0.11,"2,278",$103.16 ,"$235,000 ",$101.84 ,"$232,000 ",10/30/2014,14,14
3098,6700636,S,N,14508 Gold Fish Pond Ave,78728,4,2,0,1,1,2,1983,0.21,"1,858",$126.48 ,"$235,000 ",$124.87 ,"$232,000 ",8/27/2014,11,11
3099,6805582,S,N,12716 Withers WAY,78727,3,2,0,1,1,2,1996,0.13,"1,808",$127.16 ,"$229,900 ",$128.87 ,"$233,000 ",12/17/2014,6,6
3100,4703514,S,N,1720 Maize Bend DR,78727,3,2,0,1,1,2,2002,0.13,"1,643",$139.93 ,"$229,900 ",$142.36 ,"$233,900 ",7/31/2014,3,3
3101,6167721,S,N,12828 Withers WAY,78727,3,2,0,1,1,2,1995,0.22,"1,705",$134.90 ,"$230,000 ",$137.24 ,"$234,000 ",7/9/2014,2,2
3102,6167736,S,N,3903 Tamarack TRL,78727,3,2,0,1,1,2,1983,0.21,"1,851",$126.90 ,"$234,900 ",$126.90 ,"$234,900 ",11/3/2014,1,1
3103,6755318,S,N,15221 Natural Spring WAY,78728,4,2,1,2,2,2,1992,0.34,"2,445",$100.20 ,"$245,000 ",$96.11 ,"$235,000 ",12/23/2014,10,10
3104,5751032,S,N,2105 Fuzz Fairway,78728,3,2,0,2,1,2,1991,0.18,"2,067",$120.90 ,"$249,900 ",$113.69 ,"$235,000 ",10/6/2014,13,13
3105,4881848,S,N,15001 Purslane Meadow TRL,78728,4,2,0,1,1,2,1997,0.16,"1,980",$121.16 ,"$239,900 ",$118.69 ,"$235,000 ",9/19/2014,10,10
3106,4255253,S,N,3908 Lemos DR,78728,4,2,1,2,2,2,1993,0.29,"2,512",$95.50 ,"$239,900 ",$93.55 ,"$235,000 ",8/21/2014,5,5
3107,4159295,S,N,3524 Ribbon Reef LN,78728,4,2,1,3,2,2,1999,0.29,"2,172",$110.04 ,"$239,000 ",$108.66 ,"$236,000 ",10/2/2014,80,80
3108,7697863,S,N,12741 Withers WAY,78727,3,2,0,2,1,2,1995,0.16,"1,971",$121.71 ,"$239,900 ",$120.45 ,"$237,400 ",9/2/2014,25,25
3109,3238921,S,N,2207 Emmett PKWY,78728,3,2,1,2,2,2,1992,0.19,"2,205",$106.58 ,"$235,000 ",$108.16 ,"$238,500 ",8/28/2014,18,18
3110,8461182,S,N,3932 Katzman DR,78728,3,2,1,2,2,2,1993,0.29,"2,572",$90.40 ,"$232,500 ",$92.73 ,"$238,500 ",7/15/2014,3,3
3111,7470610,S,N,3417 Kissman DR,78728,4,2,1,1,2,2,1996,0.16,"1,912",$117.68 ,"$225,000 ",$124.90 ,"$238,800 ",7/8/2014,5,5
3112,8650826,S,N,14730 Single TRCE,78728,3,2,0,2,1,2,1994,0.15,"1,622",$126.33 ,"$204,900 ",$147.90 ,"$239,900 ",7/16/2014,3,3
3113,5135537,S,N,1701 Gaylord DR,78728,4,2,1,1,2,2,1999,0.15,"1,776",$129.45 ,"$229,900 ",$135.14 ,"$240,000 ",6/27/2014,4,4
3114,4854629,S,N,15041 Mallard Green LN,78728,3,2,0,1,1,2,1998,0.17,"1,627",$144.38 ,"$234,900 ",$149.97 ,"$244,000 ",7/1/2014,2,2
3115,7915673,S,N,14712 Bescott DR,78728,4,2,0,2,1,2,1995,0.2,"2,455",$101.79 ,"$249,900 ",$99.80 ,"$245,000 ",10/15/2014,35,35
3116,1012281,S,N,14971 Doria DR,78728,3,2,0,1,1,2,1997,0.23,"1,709",$146.20 ,"$249,850 ",$143.36 ,"$245,000 ",9/15/2014,5,5
3117,1994913,S,N,2306 Rick Whinery DR,78728,3,2,0,1,1,2,1998,0.14,"1,891",$132.21 ,"$250,000 ",$129.56 ,"$245,000 ",8/7/2014,17,17
3118,2313590,S,N,14904 Haley HOLW,78728,3,2,1,2,2,2,1999,0.17,"2,238",$109.47 ,"$245,000 ",$109.92 ,"$246,000 ",11/5/2014,4,4
3119,1992567,S,N,15732 Sambuca CIR,78728,4,2,0,1,1,2,1998,0.16,"2,145",$116.08 ,"$249,000 ",$114.69 ,"$246,000 ",10/15/2014,75,75
3120,4984262,S,N,13201 Armaga Springs RD,78727,3,2,1,1,2,2,1998,0.14,"2,081",$122.06 ,"$254,000 ",$118.64 ,"$246,900 ",7/15/2014,19,19
3121,1572657,S,N,3101 Wavecrest BLVD,78728,3,2,0,1,1,2,1999,0.15,"2,161",$109.21 ,"$236,000 ",$114.76 ,"$248,000 ",8/18/2014,5,5
3122,2821812,S,N,15800 Cadoz DR,78728,4,3,0,3,2,2,1998,0.17,"2,503",$99.84 ,"$249,900 ",$99.28 ,"$248,500 ",9/16/2014,4,4
3123,9025638,S,N,14846 BESCOTT DR,78728,4,2,1,1,2,2,1995,0,"2,488",$99.64 ,"$247,900 ",$100.44 ,"$249,900 ",8/29/2014,14,14
3124,6364555,S,N,15404 Ozone PL,78728,3,2,1,3,2,2,1994,0.14,"2,239",$111.61 ,"$249,900 ",$111.61 ,"$249,900 ",6/20/2014,3,3
3125,6072185,S,N,3009 Wavecrest BLVD,78728,3,2,1,2,2,2,1999,0.15,"2,191",$107.26 ,"$235,000 ",$114.10 ,"$250,000 ",9/18/2014,2,2
3126,7241098,S,N,1905 Dapplegrey LN,78727,3,2,0,1,1,2,1994,0.15,"2,109",$120.91 ,"$255,000 ",$118.54 ,"$250,000 ",9/30/2014,14,14
3127,4794514,S,N,3413 Roller XING,78728,4,2,1,2,2,2,2001,0.11,"2,571",$96.85 ,"$249,000 ",$98.02 ,"$252,000 ",8/21/2014,3,16
3128,2071247,S,N,2428 Emmett PKWY,78728,4,2,0,2,1,2,1996,0.18,"2,228",$108.84 ,"$242,500 ",$113.29 ,"$252,400 ",7/29/2014,6,6
3129,8600309,S,N,3402 Palomar LN,78727,3,2,0,1,1,2,1982,0.21,"1,584",$159.75 ,"$253,050 ",$160.04 ,"$253,500 ",12/16/2014,3,3
3130,9698281,S,N,2609 Briana Shay DR,78727,3,2,1,2,2,2,2003,0.15,"1,894",$132.00 ,"$250,000 ",$134.11 ,"$254,000 ",10/28/2014,26,26
3131,9907869,S,N,1709 Quarter Boot CV,78727,3,2,1,2,2,2,1995,0.14,"2,045",$124.45 ,"$254,500 ",$124.45 ,"$254,500 ",8/1/2014,1,1
3132,7500617,S,N,15417 Cadoz DR,78728,4,3,0,1,2,2,1994,0.17,"2,299",$108.74 ,"$250,000 ",$111.14 ,"$255,500 ",11/7/2014,3,3
3133,1917845,S,N,3532 Ribbon Reef LN,78728,4,2,1,2,2,2,1999,0.3,"2,384",$109.02 ,"$259,900 ",$107.17 ,"$255,500 ",12/23/2014,17,17
3134,3078843,S,N,1829 Camas DR,78728,4,2,1,1,2,2,1998,0.16,"2,440",$104.92 ,"$256,000 ",$104.92 ,"$256,000 ",7/31/2014,3,3
3135,2535719,S,N,13506 Lamplight Village Ave,78727,3,2,0,2,1,2,1998,0.15,"2,100",$126.14 ,"$264,900 ",$122.38 ,"$257,000 ",12/19/2014,40,134
3136,7348657,S,N,12714 Timberside DR,78727,3,2,1,1,2,2,1983,0.32,"1,605",$155.76 ,"$249,990 ",$160.12 ,"$257,000 ",7/28/2014,3,3
3137,3727345,S,N,3900 Coffee Bean CV,78728,4,2,0,1,1,2,1997,0.39,"2,145",$123.54 ,"$265,000 ",$121.21 ,"$260,000 ",9/9/2014,6,6
3138,4594423,S,N,1852 Dapplegrey LN,78727,3,2,0,2,1,2,1995,0.14,"2,109",$127.98 ,"$269,900 ",$123.28 ,"$260,000 ",8/18/2014,3,3
3139,4385919,S,N,2314 Emmett PKWY,78728,4,2,0,2,1,2,1992,0.22,"2,012",$133.70 ,"$269,000 ",$129.47 ,"$260,500 ",7/31/2014,5,5
3140,7160545,S,N,2501 Lou John ST,78727,4,2,0,1,1,2,2003,0.15,"2,112",$126.89 ,"$268,000 ",$124.05 ,"$262,000 ",11/14/2014,6,6
3141,3979071,S,N,13106 Armaga Springs RD,78727,3,2,1,2,2,2,1999,0.16,"2,319",$116.39 ,"$269,900 ",$113.20 ,"$262,500 ",10/9/2014,34,34
3142,2249474,S,N,14911 Haley HOLW,78728,3,2,1,2,2,2,1999,0.16,"2,369",$111.86 ,"$265,000 ",$111.86 ,"$265,000 ",11/20/2014,49,49
3143,4482150,S,N,3600 Palomar LN,78727,3,2,0,1,1,2,1982,0.2,"1,608",$167.85 ,"$269,900 ",$165.36 ,"$265,900 ",12/12/2014,5,5
3144,4319510,S,N,4601 Tamarack TRL,78727,3,2,0,1,1,2,1981,0.2,"1,556",$170.31 ,"$265,000 ",$170.95 ,"$266,000 ",11/24/2014,9,9
3145,4894041,S,N,2001 Klattenhoff DR,78728,3,2,0,1,1,2,1984,0.23,"2,245",$114.92 ,"$258,000 ",$118.49 ,"$266,000 ",7/24/2014,3,3
3146,8980678,S,N,1901 Maize Bend DR,78727,3,2,1,2,2,2,2002,0.15,"2,239",$120.54 ,"$269,900 ",$119.25 ,"$267,000 ",10/10/2014,8,8
3147,7129044,S,N,4612 Destinys Gate DR,78727,3,2,0,1,1,2,1998,0.14,"1,586",$167.09 ,"$265,000 ",$168.79 ,"$267,700 ",6/27/2014,4,4
3148,3287050,S,N,13409 Snowfall,78727,3,2,1,2,2,2,2000,0.14,"2,239",$120.10 ,"$268,900 ",$120.14 ,"$269,000 ",8/12/2014,11,11
3149,6831968,S,N,13509 Oregon Flats TRL,78727,3,2,0,2,1,2,2000,0.15,"2,003",$132.30 ,"$265,000 ",$134.80 ,"$270,000 ",7/30/2014,4,4
3150,9858439,S,N,13239 Armaga Springs RD,78727,3,2,0,2,1,2,1995,0.18,"2,293",$115.57 ,"$265,000 ",$117.75 ,"$270,000 ",6/23/2014,2,2
3151,6358244,S,N,14813 Jacks Pond RD,78728,4,2,1,2,2,2,1999,0.18,"2,384",$112.84 ,"$269,000 ",$113.26 ,"$270,000 ",7/3/2014,5,5
3152,1015123,S,N,12908 Pegasus ST,78727,3,2,0,1,1,2,1981,0.15,"1,480",$185.81 ,"$275,000 ",$185.81 ,"$275,000 ",11/6/2014,21,21
3153,6980877,S,N,15207 Quiet Pond CT,78728,3,2,1,3,2,3,1994,0.23,"2,556",$111.11 ,"$284,000 ",$107.59 ,"$275,000 ",10/30/2014,16,16
3154,9255126,S,N,13317 Glacier Falls CT,78727,3,2,0,2,1,2,1999,0.25,"2,175",$128.74 ,"$280,000 ",$126.90 ,"$276,000 ",10/17/2014,14,14
3155,2356628,S,N,16229 Remington Reserve,78728,4,3,1,1,2,2,2014,,"2,273",$130.58 ,"$296,803 ",$121.43 ,"$276,000 ",11/7/2014,18,18
3156,5968228,S,N,16221 Remington Reserve,78728,4,3,1,1,2,2,2014,,"2,273",$130.50 ,"$296,617 ",$121.49 ,"$276,138 ",10/15/2014,11,11
3157,1617772,S,N,1724 Maize Bend DR,78727,3,2,1,3,2,2,2002,0.13,"2,319",$120.70 ,"$279,900 ",$119.23 ,"$276,500 ",8/29/2014,3,3
3158,3253618,S,N,14604 Sandy Side DR,78728,3,2,0,3,1,2,1984,0.22,"2,375",$117.85 ,"$279,900 ",$116.63 ,"$277,000 ",8/13/2014,4,4
3159,7421558,S,N,1745 Dapplegrey LN,78727,3,2,1,2,2,2,1995,0.19,"2,192",$129.56 ,"$284,000 ",$126.82 ,"$278,000 ",10/10/2014,16,16
3160,8479596,S,N,13404 Capadocia CV,78727,4,3,0,3,2,2,1995,0.14,"2,918",$95.27 ,"$277,999 ",$95.61 ,"$279,000 ",6/23/2014,1,37
3161,4674307,S,N,13420 Caballero CV,78727,3,2,0,2,1,2,1997,0.2,"2,173",$128.85 ,"$280,000 ",$128.85 ,"$280,000 ",10/28/2014,14,14
3162,4863194,S,N,12916 Pegasus ST,78727,4,2,0,1,1,2,1981,0.23,"1,579",$186.83 ,"$295,000 ",$177.33 ,"$280,000 ",10/15/2014,2,2
3163,1874200,S,N,13401 Capadocia CV,78727,3,2,0,2,1,2,1995,0.17,"2,092",$136.23 ,"$285,000 ",$133.84 ,"$280,000 ",11/13/2014,35,35
3164,2164054,S,N,1521 Visalia LN,78727,4,2,0,2,1,2,1993,0.19,"2,095",$131.26 ,"$275,000 ",$133.65 ,"$280,000 ",9/3/2014,19,19
3165,4737507,S,N,3905 Dover Ferry XING,78728,3,2,1,2,2,2,2014,,"2,147",$124.21 ,"$266,685 ",$131.09 ,"$281,450 ",9/12/2014,16,16
3166,4800495,S,N,13015 Broughton WAY,78727,4,2,1,2,2,2,1991,0.19,"2,398",$118.85 ,"$285,000 ",$118.22 ,"$283,500 ",7/31/2014,14,14
3167,8997989,S,N,13300 Slow Poke DR,78727,4,2,1,3,2,2,1996,0.2,"2,677",$108.29 ,"$289,900 ",$106.46 ,"$285,000 ",10/21/2014,14,14
3168,3851937,S,N,2201 Lou John ST,78727,5,3,1,3,2,2,2003,0.26,"3,107",$95.56 ,"$296,900 ",$91.73 ,"$285,000 ",9/16/2014,43,43
3169,6747997,S,N,3713 Dover Ferry XING,78728,3,2,1,2,2,2,2014,0.11,"2,019",$148.58 ,"$299,990 ",$142.40 ,"$287,500 ",12/5/2014,23,23
3170,3540091,S,N,13500 Oregon Flats TRL,78727,4,3,0,3,2,2,1999,0.16,"2,659",$112.82 ,"$299,999 ",$109.06 ,"$290,000 ",8/1/2014,13,13
3171,3790456,S,N,3709 Dover Ferry XING,78728,3,2,1,2,2,2,2014,0.1,"2,195",$136.67 ,"$299,990 ",$134.40 ,"$295,000 ",10/30/2014,28,28
3172,3300378,S,N,4308 Columbine DR,78727,3,2,1,2,2,2,1998,0.16,"2,075",$144.58 ,"$300,000 ",$142.17 ,"$295,000 ",9/15/2014,5,5
3173,6687485,S,N,4205 Oak Creek DR,78727,3,2,0,2,1,2,1979,0.22,"2,048",$151.32 ,"$309,900 ",$144.04 ,"$295,000 ",7/10/2014,11,63
3174,8920907,S,N,13019 Scofield Farms DR,78727,4,3,1,2,2,3,1996,0.2,"2,217",$128.55 ,"$285,000 ",$133.96 ,"$297,000 ",6/30/2014,3,3
3175,8940510,S,N,13505 Campesina DR,78727,4,2,1,3,2,2,2001,0.14,"2,384",$125.80 ,"$299,900 ",$125.80 ,"$299,900 ",10/31/2014,5,5
3176,4004752,S,N,4217 Walling Forge DR,78727,4,2,1,2,2,2,1999,0.15,"2,685",$115.46 ,"$310,000 ",$115.08 ,"$309,000 ",8/29/2014,10,10
3177,2440401,S,N,13549 Anarosa LOOP,78727,4,2,1,3,2,2,1997,0.15,"2,650",$120.38 ,"$319,000 ",$117.74 ,"$312,000 ",12/17/2014,16,16
3178,6932202,S,N,2020 Maize Bend DR,78727,4,2,1,2,2,2,2002,0.3,"2,819",$112.10 ,"$316,000 ",$110.68 ,"$312,000 ",9/5/2014,39,39
3179,3220516,S,N,13000 Wingate WAY,78727,5,3,0,2,2,2,1984,0.29,"2,677",$124.02 ,"$332,000 ",$118.60 ,"$317,500 ",8/28/2014,1,1
3180,6314291,S,N,13408 Snow Fall DR,78727,3,2,1,3,2,2,2001,0.14,"2,786",$117.73 ,"$328,000 ",$114.50 ,"$319,000 ",10/17/2014,33,33
3181,8716676,S,N,1739 Maize Bend DR,78727,4,3,0,3,2,2,2002,0.18,"2,690",$117.10 ,"$315,000 ",$118.96 ,"$320,000 ",7/15/2014,1,1
3182,1951665,S,N,13636 Campesina DR,78727,3,3,1,2,2,2,2001,0.23,"2,727",$119.18 ,"$325,000 ",$119.18 ,"$325,000 ",8/22/2014,15,15
3183,9946624,S,N,12511 Palfrey DR,78727,4,2,1,2,2,2,2006,0.17,"2,677",$126.07 ,"$337,500 ",$121.96 ,"$326,500 ",12/30/2014,28,65
3184,8373269,S,N,1436 Tamar LN,78727,5,3,0,3,2,2,1996,0.2,"3,295",$101.67 ,"$335,000 ",$100.15 ,"$330,000 ",12/30/2014,6,6
3185,2030939,S,N,12913 Scofield Farms DR,78727,4,2,1,3,2,2,1995,0.24,"3,454",$99.57 ,"$343,900 ",$96.31 ,"$332,645 ",9/5/2014,5,5
3186,5196282,S,N,1505 Tapadero CT,78727,4,2,1,3,2,2,1995,0.24,"3,454",$96.99 ,"$335,000 ",$96.41 ,"$333,000 ",11/13/2014,64,64
3187,3016596,S,N,12608 PALFREY DR,78727,4,2,0,1,1,2,2006,0.15,"1,826",$186.14 ,"$339,900 ",$184.39 ,"$336,700 ",9/25/2014,21,21
3188,8790394,S,N,2401 Rodeo DR,78727,4,2,1,3,2,3,1996,0.22,"3,106",$109.43 ,"$339,900 ",$108.66 ,"$337,500 ",6/30/2014,3,3
3189,3822516,S,N,1608 Tamar LN,78727,4,3,0,2,2,2,1998,0.31,"3,045",$114.65 ,"$349,095 ",$111.66 ,"$340,000 ",11/5/2014,69,69
3190,1982009,S,N,12626 Pony LN,78727,4,2,1,3,2,2,1994,0.4,"2,855",$122.56 ,"$349,900 ",$119.96 ,"$342,500 ",10/10/2014,6,6
3191,2875776,S,N,3900 Northfield RD,78727,3,2,0,1,1,2,1975,0.21,"1,940",$182.99 ,"$355,000 ",$179.12 ,"$347,500 ",9/11/2014,3,3
3192,4446539,S,N,1600 Tamar LN,78727,5,3,1,3,2,2,1999,0.23,"3,800",$92.08 ,"$349,900 ",$91.58 ,"$348,000 ",10/27/2014,5,5
3193,4572267,S,N,12703 Palfrey DR,78727,3,2,0,1,1,2,2006,0.15,"1,944",$179.89 ,"$349,700 ",$179.89 ,"$349,700 ",8/8/2014,4,4
3194,8571917,S,N,13110 Bayfield DR,78727,4,3,0,4,2,2,1996,0.3,"3,036",$120.22 ,"$365,000 ",$120.22 ,"$365,000 ",6/27/2014,7,7
3195,1161464,S,N,13005 Scofield Farms DR,78727,4,2,1,2,2,2,1996,0.19,"3,454",$107.09 ,"$369,900 ",$107.09 ,"$369,900 ",8/28/2014,9,9
3196,5481288,S,N,13015 Scofield Farms DR,78727,5,4,0,3,2,2,1995,0.25,"3,270",$122.29 ,"$399,900 ",$119.27 ,"$390,000 ",9/16/2014,2,2
