,Zip,Sqft Total,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date
2276,78749,"1,500","$295,000 ",$201.33 ,"$302,000 ",6/28/2017
2277,78748,"1,608","$305,000 ",$188.12 ,"$302,500 ",8/18/2017
2278,78745,"1,808","$299,900 ",$167.59 ,"$303,000 ",11/22/2017
2279,78745,"1,533","$299,900 ",$198.30 ,"$304,000 ",8/31/2017
2280,78745,"1,386","$295,000 ",$220.06 ,"$305,000 ",8/24/2017
2281,78745,"2,163","$300,000 ",$141.01 ,"$305,000 ",10/27/2017
2282,78745,"1,714","$290,000 ",$177.95 ,"$305,000 ",8/11/2017
2283,78745,"1,212","$305,000 ",$252.43 ,"$305,950 ",6/22/2017
2284,78745,"1,264","$289,900 ",$242.09 ,"$306,000 ",8/24/2017
2285,78748,"1,483","$309,000 ",$207.01 ,"$307,000 ",9/22/2017
2286,78745,"1,501","$308,900 ",$204.86 ,"$307,500 ",8/11/2017
2287,78748,"1,242","$299,990 ",$247.99 ,"$308,000 ",11/17/2017
2288,78745,"1,460","$315,000 ",$211.64 ,"$309,000 ",9/15/2017
2289,78749,"1,881","$314,900 ",$164.81 ,"$310,000 ",9/6/2017
2290,78745,"1,447","$324,900 ",$214.24 ,"$310,000 ",7/20/2017
2291,78745,"1,497","$315,000 ",$207.08 ,"$310,000 ",8/1/2017
2292,78745,"1,289","$315,600 ",$240.50 ,"$310,000 ",7/5/2017
2293,78745,"1,886","$318,888 ",$164.37 ,"$310,000 ",8/24/2017
2294,78748,"1,547","$305,000 ",$201.36 ,"$311,500 ",9/11/2017
2295,78745,"1,468","$298,900 ",$212.19 ,"$311,500 ",7/28/2017
2296,78745,"1,445","$316,000 ",$215.92 ,"$312,000 ",6/2/2017
2297,78745,"1,886","$319,900 ",$166.22 ,"$313,500 ",10/12/2017
2298,78748,"1,957","$314,900 ",$160.45 ,"$314,000 ",10/31/2017
2299,78749,"2,620","$325,000 ",$119.85 ,"$314,000 ",6/28/2017
2300,78745,"1,503","$299,000 ",$209.25 ,"$314,500 ",5/16/2017
2301,78749,"2,023","$324,900 ",$155.66 ,"$314,900 ",11/21/2017
2302,78748,"2,165","$313,500 ",$145.50 ,"$315,000 ",10/19/2017
2303,78748,"1,767","$300,000 ",$178.27 ,"$315,000 ",8/16/2017
2304,78749,"1,569","$318,000 ",$200.76 ,"$315,000 ",9/1/2017
2305,78749,"2,133","$324,900 ",$147.68 ,"$315,000 ",10/13/2017
2306,78745,"1,218","$304,900 ",$258.62 ,"$315,000 ",6/20/2017
2307,78745,"1,296","$289,000 ",$243.06 ,"$315,000 ",6/29/2017
2308,78745,"1,851","$294,900 ",$170.18 ,"$315,000 ",6/6/2017
2309,78748,"1,682","$310,000 ",$187.28 ,"$315,000 ",5/30/2017
2310,78745,"1,324","$305,000 ",$238.07 ,"$315,200 ",9/25/2017
2311,78745,"1,355","$299,900 ",$232.88 ,"$315,555 ",6/28/2017
2312,78745,"1,726","$280,000 ",$183.08 ,"$316,000 ",11/15/2017
2313,78745,"1,108","$309,000 ",$285.20 ,"$316,000 ",9/18/2017
2314,78745,"1,510","$300,000 ",$209.27 ,"$316,000 ",7/25/2017
2315,78749,"2,124","$315,000 ",$148.78 ,"$316,000 ",10/6/2017
2316,78745,"1,350","$319,900 ",$234.74 ,"$316,900 ",8/18/2017
2317,78745,"1,438","$319,900 ",$220.45 ,"$317,000 ",7/5/2017
2318,78745,"1,650","$310,000 ",$192.12 ,"$317,000 ",6/28/2017
2319,78749,"1,524","$329,900 ",$208.01 ,"$317,000 ",7/11/2017
2320,78749,"2,306","$349,837 ",$138.12 ,"$318,500 ",8/16/2017
2321,78745,"1,770","$319,000 ",$180.23 ,"$319,000 ",11/15/2017
2322,78748,"1,985","$329,000 ",$160.71 ,"$319,000 ",8/18/2017
2323,78745,"1,501","$319,900 ",$213.12 ,"$319,900 ",8/25/2017
2324,78745,"1,850","$325,000 ",$172.97 ,"$320,000 ",10/31/2017
2325,78745,"1,901","$315,000 ",$168.33 ,"$320,000 ",8/10/2017
2326,78745,"1,470","$319,900 ",$217.69 ,"$320,000 ",7/27/2017
2327,78745,"1,476","$298,000 ",$216.80 ,"$320,000 ",7/27/2017
2328,78745,"1,428","$295,000 ",$224.09 ,"$320,000 ",6/1/2017
2329,78749,"1,560","$330,000 ",$205.19 ,"$320,100 ",5/22/2017
2330,78749,"2,080","$320,000 ",$154.33 ,"$321,000 ",8/31/2017
2331,78749,"1,555","$324,900 ",$207.07 ,"$322,000 ",7/21/2017
2332,78748,"1,547","$310,000 ",$210.08 ,"$325,000 ",8/11/2017
2333,78749,"2,475","$330,000 ",$131.31 ,"$325,000 ",7/18/2017
2334,78749,"1,533","$332,900 ",$212.00 ,"$325,000 ",7/11/2017
2335,78749,"1,789","$325,000 ",$182.22 ,"$326,000 ",9/1/2017
2336,78745,"1,510","$315,000 ",$216.56 ,"$327,000 ",11/10/2017
2337,78748,"1,649","$314,900 ",$198.30 ,"$327,000 ",10/2/2017
2338,78745,"1,886","$334,900 ",$173.86 ,"$327,900 ",7/18/2017
2339,78745,"1,992","$329,900 ",$165.61 ,"$329,900 ",10/6/2017
2340,78745,"1,483","$335,000 ",$222.52 ,"$330,000 ",8/31/2017
2341,78745,"1,428","$320,000 ",$231.09 ,"$330,000 ",7/28/2017
2342,78745,"1,974","$325,000 ",$167.17 ,"$330,000 ",7/21/2017
2343,78745,"1,235","$319,700 ",$267.21 ,"$330,000 ",6/26/2017
2344,78749,"1,945","$340,000 ",$169.67 ,"$330,000 ",6/26/2017
2345,78745,"1,582","$319,900 ",$208.91 ,"$330,500 ",9/29/2017
2346,78745,"2,070","$325,000 ",$160.14 ,"$331,500 ",5/22/2017
2347,78745,"1,843","$349,000 ",$180.14 ,"$332,000 ",8/16/2017
2348,78745,"2,488","$335,000 ",$133.54 ,"$332,250 ",10/18/2017
2349,78745,"2,356","$349,900 ",$141.77 ,"$334,000 ",8/1/2017
2350,78745,"2,222","$334,900 ",$150.72 ,"$334,900 ",9/12/2017
2351,78749,"2,013","$305,000 ",$166.42 ,"$335,000 ",9/25/2017
2352,78745,"2,358","$336,000 ",$142.49 ,"$336,000 ",6/12/2017
2353,78749,"1,755","$325,000 ",$191.45 ,"$336,000 ",6/15/2017
2354,78745,"1,627","$355,000 ",$208.97 ,"$340,000 ",9/20/2017
2355,78749,"1,558","$350,000 ",$218.23 ,"$340,000 ",8/14/2017
2356,78749,"1,469","$319,900 ",$231.45 ,"$340,000 ",6/21/2017
2357,78745,"2,526","$345,000 ",$134.80 ,"$340,500 ",7/18/2017
2358,78749,"1,945","$339,500 ",$175.58 ,"$341,500 ",6/13/2017
2359,78745,"2,292","$350,000 ",$149.21 ,"$342,000 ",11/9/2017
2360,78745,"1,840","$339,900 ",$185.87 ,"$342,000 ",6/2/2017
2361,78745,"2,185","$346,000 ",$156.98 ,"$343,000 ",10/23/2017
2362,78745,"2,347","$345,000 ",$146.14 ,"$343,000 ",9/29/2017
2363,78749,"2,172","$344,000 ",$158.15 ,"$343,500 ",6/20/2017
2364,78749,"1,626","$350,000 ",$212.18 ,"$345,000 ",11/17/2017
2365,78749,"2,046","$335,000 ",$168.62 ,"$345,000 ",10/10/2017
2366,78748,"1,878","$335,000 ",$183.97 ,"$345,500 ",6/23/2017
2367,78745,"2,429","$349,900 ",$143.06 ,"$347,500 ",9/18/2017
2368,78749,"1,706","$349,900 ",$203.99 ,"$348,000 ",8/10/2017
2369,78749,"3,050","$350,000 ",$114.75 ,"$350,000 ",10/31/2017
2370,78745,"2,163","$350,000 ",$161.81 ,"$350,000 ",7/21/2017
2371,78749,"1,755","$340,000 ",$199.72 ,"$350,500 ",7/14/2017
2372,78749,"2,140","$349,990 ",$164.49 ,"$352,000 ",11/13/2017
2373,78745,"1,915","$360,000 ",$184.07 ,"$352,500 ",7/6/2017
2374,78748,"2,073","$364,900 ",$170.79 ,"$354,055 ",8/25/2017
2375,78745,"2,101","$340,000 ",$168.97 ,"$355,000 ",7/31/2017
2376,78749,"2,381","$355,000 ",$149.10 ,"$355,000 ",6/9/2017
2377,78749,"1,827","$349,900 ",$194.31 ,"$355,000 ",8/11/2017
2378,78749,"1,712","$369,900 ",$208.82 ,"$357,500 ",9/7/2017
2379,78748,"1,825","$358,000 ",$196.16 ,"$358,000 ",10/24/2017
2380,78748,"1,714","$350,000 ",$209.16 ,"$358,500 ",7/21/2017
2381,78748,"2,115","$365,000 ",$169.50 ,"$358,500 ",6/29/2017
2382,78745,"2,208","$339,900 ",$162.59 ,"$359,000 ",10/17/2017
2383,78749,"2,656","$369,900 ",$135.54 ,"$360,000 ",11/14/2017
2384,78748,"2,877","$365,000 ",$125.13 ,"$360,000 ",11/20/2017
2385,78745,"1,790","$370,000 ",$201.12 ,"$360,000 ",6/22/2017
2386,78749,"2,168","$349,990 ",$166.74 ,"$361,500 ",6/8/2017
2387,78745,"1,704","$349,000 ",$212.44 ,"$362,000 ",7/7/2017
2388,78749,"1,829","$375,000 ",$202.30 ,"$370,000 ",7/28/2017
2389,78749,"1,755","$365,000 ",$210.97 ,"$370,250 ",8/30/2017
2390,78745,"2,834","$359,000 ",$132.32 ,"$375,000 ",6/12/2017
2391,78748,"2,066","$375,000 ",$181.51 ,"$375,000 ",6/22/2017
2392,78749,"1,826","$399,000 ",$205.37 ,"$375,000 ",6/1/2017
2393,78748,"2,005","$360,000 ",$188.03 ,"$377,000 ",8/24/2017
2394,78749,"2,023","$379,900 ",$186.60 ,"$377,500 ",10/23/2017
2395,78748,"2,838","$384,756 ",$133.90 ,"$380,000 ",8/17/2017
2396,78745,"1,817","$389,900 ",$211.34 ,"$384,000 ",9/12/2017
2397,78749,"2,420","$389,900 ",$159.09 ,"$385,000 ",6/29/2017
2398,78749,"2,334","$385,000 ",$165.81 ,"$387,000 ",6/15/2017
2399,78748,"1,659","$375,000 ",$235.08 ,"$390,000 ",7/5/2017
2400,78745,"1,707","$400,000 ",$229.06 ,"$391,000 ",11/8/2017
2401,78748,"1,920","$400,000 ",$206.25 ,"$396,000 ",6/30/2017
2402,78748,"2,015","$412,000 ",$199.01 ,"$401,000 ",8/31/2017
2403,78749,"2,134","$402,500 ",$189.32 ,"$404,000 ",9/15/2017
2404,78745,"2,352","$412,000 ",$172.19 ,"$405,000 ",9/22/2017
2405,78749,"2,112","$411,000 ",$194.60 ,"$411,000 ",8/24/2017
2406,78749,"2,848","$419,900 ",$146.07 ,"$416,000 ",11/13/2017
2407,78749,"2,075","$399,000 ",$203.37 ,"$422,000 ",6/6/2017
2408,78748,"2,247","$415,000 ",$191.37 ,"$430,000 ",6/28/2017
2409,78748,"2,054","$430,000 ",$209.35 ,"$430,000 ",8/24/2017
2410,78748,"2,350","$429,900 ",$182.98 ,"$430,000 ",6/16/2017
2411,78748,"2,300","$495,000 ",$201.96 ,"$464,500 ",8/25/2017
2412,78745,"2,858","$899,000 ",$295.66 ,"$845,000 ",11/9/2017
2413,78744,"1,300","$59,900 ",$57.69 ,"$75,000 ",11/24/2017
2414,78744,"1,506","$107,090 ",$75.30 ,"$113,400 ",6/26/2017
2415,78744,"1,122","$157,000 ",$111.41 ,"$125,000 ",10/5/2017
2416,78744,"1,129","$144,000 ",$115.15 ,"$130,000 ",6/19/2017
2417,78744,"1,120","$149,000 ",$125.00 ,"$140,000 ",10/19/2017
2418,78744,857,"$145,000 ",$165.69 ,"$142,000 ",9/29/2017
2419,78744,"1,592","$149,000 ",$91.08 ,"$145,000 ",10/3/2017
2420,78744,"1,188","$182,500 ",$123.74 ,"$147,000 ",6/27/2017
2421,78744,"1,156","$165,000 ",$134.08 ,"$155,000 ",7/31/2017
2422,78744,"1,140","$199,000 ",$140.35 ,"$160,000 ",6/30/2017
2423,78744,"1,273","$175,000 ",$129.62 ,"$165,000 ",8/4/2017
2424,78744,780,"$169,000 ",$211.54 ,"$165,000 ",7/21/2017
2425,78744,"1,276","$175,000 ",$129.31 ,"$165,000 ",6/30/2017
2426,78744,"1,093","$185,000 ",$154.62 ,"$169,000 ",10/20/2017
2427,78744,"1,123","$169,900 ",$150.85 ,"$169,400 ",8/29/2017
2428,78744,"1,338","$200,000 ",$127.06 ,"$170,000 ",10/13/2017
2429,78744,"1,407","$179,900 ",$121.09 ,"$170,375 ",9/29/2017
2430,78744,"1,250","$179,500 ",$137.20 ,"$171,500 ",10/18/2017
2431,78744,"1,080","$180,000 ",$162.04 ,"$175,000 ",10/6/2017
2432,78744,"1,250","$165,000 ",$140.00 ,"$175,000 ",7/20/2017
2433,78744,880,"$165,000 ",$198.86 ,"$175,000 ",6/23/2017
2434,78744,"1,836","$170,000 ",$95.32 ,"$175,000 ",6/14/2017
2435,78744,934,"$159,000 ",$192.72 ,"$180,000 ",11/1/2017
2436,78744,"1,007","$175,000 ",$179.74 ,"$181,000 ",9/26/2017
2437,78744,"1,269","$182,950 ",$144.17 ,"$182,950 ",6/9/2017
2438,78744,"1,391","$189,900 ",$131.92 ,"$183,500 ",7/24/2017
2439,78744,997,"$160,000 ",$185.56 ,"$185,000 ",11/7/2017
2440,78744,"1,146","$194,000 ",$161.43 ,"$185,000 ",8/11/2017
2441,78744,"1,170","$184,500 ",$158.12 ,"$185,000 ",5/22/2017
2442,78744,"1,846","$179,000 ",$102.38 ,"$189,000 ",7/7/2017
2443,78744,"1,108","$195,000 ",$171.48 ,"$190,000 ",8/14/2017
2444,78744,"2,022","$198,000 ",$93.97 ,"$190,000 ",9/5/2017
2445,78744,"1,072","$170,000 ",$179.10 ,"$192,000 ",6/2/2017
2446,78744,"1,604","$189,995 ",$120.32 ,"$193,000 ",8/4/2017
2447,78744,"1,168","$195,000 ",$165.24 ,"$193,000 ",8/17/2017
2448,78744,"1,547","$194,973 ",$125.40 ,"$194,000 ",10/10/2017
2449,78744,"1,112","$194,000 ",$174.46 ,"$194,000 ",7/14/2017
2450,78744,997,"$195,000 ",$195.59 ,"$195,000 ",11/8/2017
2451,78744,"1,377","$197,000 ",$143.06 ,"$197,000 ",5/23/2017
2452,78744,"1,200","$199,800 ",$166.50 ,"$199,800 ",8/24/2017
2453,78744,"1,472","$199,900 ",$135.87 ,"$200,000 ",7/27/2017
2454,78744,"1,340","$200,000 ",$149.85 ,"$200,800 ",6/22/2017
2455,78744,"1,630","$172,000 ",$123.93 ,"$202,000 ",5/31/2017
2456,78744,"1,230","$205,000 ",$165.04 ,"$203,000 ",11/20/2017
2457,78744,"1,498","$216,000 ",$135.51 ,"$203,000 ",7/20/2017
2458,78744,"1,094","$206,000 ",$185.56 ,"$203,000 ",8/29/2017
2459,78744,"1,724","$219,900 ",$118.91 ,"$205,000 ",6/29/2017
2460,78744,"1,238","$209,000 ",$165.59 ,"$205,000 ",5/11/2017
2461,78744,"1,744","$209,000 ",$119.84 ,"$209,000 ",9/25/2017
2462,78744,"1,597","$210,000 ",$130.87 ,"$209,000 ",8/11/2017
2463,78744,"1,324","$210,000 ",$158.61 ,"$210,000 ",9/1/2017
2464,78744,"1,642","$215,000 ",$127.89 ,"$210,000 ",9/8/2017
2465,78744,"1,516","$214,900 ",$138.52 ,"$210,000 ",8/30/2017
2466,78744,"1,530","$220,000 ",$137.25 ,"$210,000 ",6/8/2017
2467,78744,"1,449","$212,000 ",$146.31 ,"$212,000 ",5/26/2017
2468,78744,"1,251","$214,900 ",$171.06 ,"$214,000 ",11/3/2017
2469,78744,"1,333","$214,500 ",$160.92 ,"$214,500 ",8/14/2017
2470,78744,"1,705","$225,000 ",$126.10 ,"$215,000 ",9/22/2017
2471,78744,"1,366","$217,900 ",$157.39 ,"$215,000 ",8/29/2017
2472,78744,"1,458","$209,900 ",$147.46 ,"$215,000 ",7/18/2017
2473,78744,"1,597","$225,000 ",$134.63 ,"$215,000 ",6/16/2017
2474,78744,"1,745","$221,900 ",$123.78 ,"$216,000 ",8/18/2017
2475,78744,"1,449","$216,900 ",$149.41 ,"$216,500 ",7/31/2017
2476,78744,"1,752","$220,000 ",$125.00 ,"$219,000 ",10/2/2017
2477,78744,"1,521","$217,900 ",$144.18 ,"$219,300 ",11/21/2017
2478,78744,"1,597","$220,000 ",$137.76 ,"$220,000 ",11/20/2017
2479,78744,"1,174","$225,000 ",$187.39 ,"$220,000 ",8/30/2017
2480,78744,"1,381","$225,000 ",$159.30 ,"$220,000 ",8/18/2017
2481,78744,"1,845","$220,000 ",$119.24 ,"$220,000 ",6/20/2017
2482,78744,"2,200","$235,000 ",$100.00 ,"$220,000 ",8/8/2017
2483,78744,"1,343","$195,000 ",$163.81 ,"$220,000 ",5/22/2017
2484,78744,"1,496","$224,900 ",$148.73 ,"$222,500 ",7/19/2017
2485,78744,"1,313","$225,000 ",$169.84 ,"$223,000 ",7/26/2017
2486,78744,"1,992","$219,900 ",$111.95 ,"$223,000 ",6/14/2017
2487,78744,"1,292","$225,000 ",$172.99 ,"$223,500 ",8/11/2017
2488,78744,"1,992","$224,900 ",$112.56 ,"$224,225 ",8/30/2017
2489,78744,"1,992","$224,900 ",$112.90 ,"$224,900 ",10/4/2017
2490,78744,"1,452","$225,000 ",$154.96 ,"$225,000 ",11/15/2017
2491,78744,"1,333","$225,000 ",$168.79 ,"$225,000 ",8/31/2017
2492,78744,"1,565","$225,900 ",$145.37 ,"$227,500 ",11/17/2017
2493,78744,"1,574","$230,000 ",$144.85 ,"$228,000 ",10/26/2017
2494,78744,"1,480","$230,000 ",$154.05 ,"$228,000 ",8/18/2017
2495,78744,"1,325","$229,000 ",$173.58 ,"$230,000 ",8/4/2017
2496,78744,"1,736","$220,000 ",$132.49 ,"$230,000 ",6/26/2017
2497,78744,"1,655","$230,000 ",$138.97 ,"$230,000 ",7/7/2017
2498,78744,"1,522","$239,500 ",$151.77 ,"$231,000 ",9/14/2017
2499,78744,"1,856","$227,900 ",$125.00 ,"$232,000 ",7/10/2017
2500,78744,"1,919","$237,000 ",$121.94 ,"$234,000 ",9/7/2017
2501,78744,"1,611","$229,900 ",$145.87 ,"$235,000 ",9/18/2017
2502,78744,"1,736","$235,000 ",$135.37 ,"$235,000 ",8/18/2017
2503,78744,"1,919","$237,500 ",$123.76 ,"$237,500 ",11/22/2017
2504,78744,"2,691","$249,900 ",$88.26 ,"$237,500 ",7/20/2017
2505,78744,"2,347","$240,000 ",$101.83 ,"$239,000 ",8/16/2017
2506,78744,"1,237","$239,950 ",$195.23 ,"$241,500 ",8/22/2017
2507,78744,"1,472","$243,990 ",$165.41 ,"$243,490 ",10/17/2017
2508,78744,"1,699","$256,325 ",$144.16 ,"$244,930 ",11/27/2017
2509,78744,"1,422","$244,900 ",$172.29 ,"$245,000 ",11/7/2017
2510,78744,"1,700","$249,500 ",$144.12 ,"$245,000 ",10/2/2017
2511,78744,"1,640","$245,000 ",$149.39 ,"$245,000 ",8/15/2017
2512,78744,"1,992","$249,900 ",$122.99 ,"$245,000 ",8/22/2017
2513,78744,"1,646","$275,000 ",$148.85 ,"$245,000 ",5/12/2017
2514,78744,"1,449","$249,900 ",$170.46 ,"$247,000 ",11/27/2017
2515,78744,"1,931","$249,000 ",$128.17 ,"$247,500 ",9/22/2017
2516,78744,"1,699","$257,525 ",$145.81 ,"$247,730 ",6/27/2017
2517,78744,"2,234","$249,900 ",$111.86 ,"$249,900 ",5/26/2017
2518,78744,"1,449","$249,999 ",$172.53 ,"$249,999 ",8/14/2017
2519,78744,"2,407","$255,000 ",$103.86 ,"$250,000 ",10/26/2017
2520,78744,"2,425","$246,000 ",$103.51 ,"$251,000 ",7/13/2017
2521,78744,"1,611","$249,900 ",$156.73 ,"$252,500 ",6/9/2017
2522,78744,"1,734","$248,500 ",$147.06 ,"$255,000 ",5/26/2017
2523,78744,"2,281","$260,000 ",$113.99 ,"$260,000 ",11/3/2017
2524,78744,"2,697","$264,000 ",$97.89 ,"$264,000 ",5/31/2017
2525,78744,"1,653","$264,490 ",$160.32 ,"$265,015 ",10/19/2017
2526,78744,"2,691","$269,000 ",$99.96 ,"$269,000 ",9/14/2017
2527,78744,"2,341","$269,900 ",$115.34 ,"$270,000 ",7/31/2017
2528,78744,"2,096","$275,000 ",$128.82 ,"$270,000 ",10/13/2017
2529,78744,"2,683","$268,000 ",$102.50 ,"$275,000 ",9/7/2017
2530,78744,"2,361","$283,990 ",$118.87 ,"$280,650 ",10/31/2017
2531,78744,"2,467","$287,490 ",$115.92 ,"$285,980 ",11/7/2017
2532,78744,"1,843","$286,000 ",$155.18 ,"$286,000 ",9/7/2017
2533,78744,"2,484","$289,000 ",$115.14 ,"$286,000 ",8/17/2017
2534,78744,"1,965","$289,243 ",$145.67 ,"$286,243 ",11/3/2017
2535,78744,"2,382","$290,039 ",$120.50 ,"$287,039 ",11/3/2017
2536,78744,"1,673","$292,200 ",$175.07 ,"$292,900 ",9/21/2017
2537,78744,"2,790","$309,000 ",$109.32 ,"$305,000 ",8/28/2017
2538,78744,"1,789","$309,990 ",$170.49 ,"$305,000 ",8/7/2017
2539,78744,"1,860","$299,500 ",$163.98 ,"$305,000 ",10/23/2017
2540,78744,"2,030","$329,900 ",$161.33 ,"$327,500 ",9/25/2017
2541,7874,"2,382","$336,511 ",$138.12 ,"$329,000 ",9/4/2017
2542,78744,"2,216","$373,900 ",$168.73 ,"$373,900 ",10/20/2017
2543,78717,"1,569","$235,000 ",$148.06 ,"$232,300 ",8/10/2017
2544,78717,"1,491","$257,500 ",$164.32 ,"$245,000 ",7/19/2017
2545,78717,"1,493","$250,000 ",$164.77 ,"$246,000 ",9/29/2017
2546,78717,"1,500","$245,000 ",$166.00 ,"$249,000 ",7/18/2017
2547,78717,"1,690","$259,000 ",$153.25 ,"$259,000 ",7/17/2017
2548,78717,"1,515","$264,900 ",$171.62 ,"$260,000 ",8/25/2017
2549,78717,"1,518","$265,000 ",$173.25 ,"$263,000 ",7/7/2017
2550,78717,"1,702","$275,000 ",$157.46 ,"$268,000 ",9/7/2017
2551,78717,"1,690","$275,000 ",$159.76 ,"$270,000 ",9/13/2017
2552,78717,"1,449","$279,116 ",$186.34 ,"$270,000 ",8/31/2017
2553,78717,"1,821","$279,900 ",$150.74 ,"$274,500 ",8/10/2017
2554,78717,"1,610","$278,000 ",$172.67 ,"$278,000 ",9/7/2017
2555,78717,"1,840","$286,000 ",$152.72 ,"$281,000 ",8/31/2017
2556,78717,"1,807","$284,900 ",$156.06 ,"$282,000 ",9/29/2017
2557,78717,"1,708","$285,000 ",$165.11 ,"$282,000 ",7/14/2017
2558,78717,"1,299","$275,000 ",$217.47 ,"$282,500 ",7/11/2017
2559,78717,"1,717","$300,000 ",$165.99 ,"$285,000 ",11/10/2017
2560,78717,"1,449","$285,719 ",$196.69 ,"$285,000 ",8/31/2017
2561,78717,"1,480","$285,000 ",$192.57 ,"$285,000 ",7/31/2017
2562,78717,"1,372","$289,900 ",$207.73 ,"$285,000 ",6/28/2017
2563,78717,"1,674","$289,900 ",$171.45 ,"$287,000 ",8/4/2017
2564,78717,"1,834","$295,000 ",$156.49 ,"$287,000 ",6/16/2017
2565,78717,"1,837","$289,900 ",$156.51 ,"$287,500 ",6/30/2017
2566,78717,"2,044","$289,990 ",$141.39 ,"$289,000 ",9/15/2017
2567,78717,"1,960","$299,000 ",$148.11 ,"$290,300 ",6/13/2017
2568,78717,"1,868","$299,900 ",$157.66 ,"$294,500 ",6/21/2017
2569,78717,"2,010","$299,990 ",$146.72 ,"$294,900 ",11/6/2017
2570,78717,"1,848","$299,900 ",$159.63 ,"$295,000 ",8/30/2017
2571,78717,"1,770","$297,500 ",$168.08 ,"$297,500 ",7/31/2017
2572,78717,"2,129","$300,000 ",$140.91 ,"$300,000 ",9/12/2017
2573,78717,"1,742","$294,900 ",$172.22 ,"$300,000 ",8/25/2017
2574,78717,"2,208","$295,000 ",$135.87 ,"$300,000 ",5/31/2017
2575,78717,"1,952","$305,000 ",$154.71 ,"$302,000 ",8/23/2017
2576,78717,"1,658","$309,400 ",$182.15 ,"$302,000 ",8/17/2017
2577,78717,"1,894","$299,000 ",$161.03 ,"$305,000 ",6/28/2017
2578,78717,"1,354","$310,786 ",$225.63 ,"$305,500 ",9/1/2017
2579,78717,"1,837","$309,900 ",$166.58 ,"$306,000 ",7/7/2017
2580,78717,"1,336","$312,471 ",$230.40 ,"$307,821 ",9/18/2017
2581,78717,"1,970","$315,000 ",$156.85 ,"$309,000 ",7/10/2017
2582,78717,"1,904","$299,900 ",$162.82 ,"$310,000 ",10/2/2017
2583,78717,"1,908","$300,000 ",$162.47 ,"$310,000 ",6/2/2017
2584,78717,"1,362","$325,000 ",$231.28 ,"$315,000 ",11/8/2017
2585,78717,"2,033","$315,000 ",$154.94 ,"$315,000 ",7/20/2017
2586,78717,"1,950","$315,000 ",$162.51 ,"$316,900 ",7/26/2017
2587,78717,"2,030","$319,900 ",$157.59 ,"$319,900 ",7/20/2017
2588,78717,"1,990","$319,900 ",$160.80 ,"$320,000 ",8/25/2017
2589,78717,"2,344","$339,000 ",$136.95 ,"$321,000 ",7/3/2017
2590,78717,"2,040","$315,000 ",$158.95 ,"$324,250 ",6/26/2017
2591,78717,"2,096","$324,900 ",$155.01 ,"$324,900 ",7/5/2017
2592,78717,"2,040","$325,000 ",$159.31 ,"$325,000 ",9/28/2017
2593,78717,"2,275","$320,000 ",$142.86 ,"$325,000 ",6/28/2017
2594,78717,"1,914","$329,000 ",$171.89 ,"$329,000 ",5/23/2017
2595,78717,"2,191","$330,000 ",$151.53 ,"$332,000 ",8/18/2017
2596,78717,"2,312","$339,500 ",$143.81 ,"$332,500 ",6/7/2017
2597,78717,"2,276","$320,000 ",$147.19 ,"$335,000 ",6/9/2017
2598,78717,"2,236","$325,000 ",$149.82 ,"$335,000 ",5/25/2017
2599,78717,"2,460","$340,000 ",$138.21 ,"$340,000 ",6/12/2017
2600,78717,"1,527","$347,717 ",$222.80 ,"$340,217 ",10/30/2017
2601,78717,"2,239","$344,900 ",$152.75 ,"$342,000 ",6/29/2017
2602,78717,"2,639","$343,081 ",$130.00 ,"$343,081 ",11/10/2017
2603,78717,"2,244","$349,990 ",$153.74 ,"$345,000 ",8/9/2017
2604,78717,"2,680","$349,900 ",$130.56 ,"$349,900 ",7/21/2017
2605,78717,"2,301","$365,000 ",$154.72 ,"$356,000 ",9/21/2017
2606,78717,"2,151","$386,625 ",$166.64 ,"$358,435 ",11/22/2017
2607,78717,"2,731","$369,900 ",$131.82 ,"$360,000 ",9/8/2017
2608,78717,"2,519","$360,000 ",$142.91 ,"$360,000 ",7/31/2017
2609,78717,"2,919","$364,900 ",$124.36 ,"$363,000 ",8/28/2017
2610,78717,"2,606","$369,000 ",$140.06 ,"$365,000 ",6/16/2017
2611,78717,"2,225","$367,000 ",$166.29 ,"$370,000 ",7/31/2017
2612,78717,"2,981","$372,000 ",$124.12 ,"$370,000 ",11/16/2017
2613,78717,"2,151","$397,246 ",$172.31 ,"$370,646 ",6/30/2017
2614,78717,"2,780","$375,000 ",$133.81 ,"$372,000 ",9/27/2017
2615,78717,"1,637","$376,842 ",$230.20 ,"$376,842 ",7/28/2017
2616,78717,"3,078","$384,000 ",$123.46 ,"$380,000 ",10/23/2017
2617,78717,"2,644","$390,000 ",$145.61 ,"$385,000 ",9/12/2017
2618,78717,"1,668","$392,510 ",$235.32 ,"$392,510 ",8/24/2017
2619,78717,"2,242","$424,990 ",$178.79 ,"$400,850 ",11/20/2017
2620,78717,"2,862","$429,944 ",$152.46 ,"$436,353 ",7/7/2017
2621,78717,"2,982","$475,000 ",$157.61 ,"$470,000 ",10/6/2017
2622,78717,"2,800","$469,000 ",$169.64 ,"$475,000 ",10/17/2017
2623,78717,"2,893","$529,698 ",$182.86 ,"$529,000 ",8/11/2017
2624,78717,"3,927","$625,000 ",$159.15 ,"$625,000 ",7/21/2017
